,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
598,2030-02-01,Hydro_Chief Joseph[GwH],4.0,-1206.0,-380.0
599,2030-03-01,Hydro_Chief Joseph[GwH],4.0,-1162.0,-376.0
600,2030-04-01,Hydro_Chief Joseph[GwH],4.0,-1101.0,-372.0
601,2030-05-01,Hydro_Chief Joseph[GwH],1.0,-1075.0,-371.0
602,2030-06-01,Hydro_Chief Joseph[GwH],1.0,-1048.0,-370.0
603,2037-01-01,Hydro_Chief Joseph[GwH],-2.0,-525.0,-372.0
604,2067-12-01,Hydro_Chief Joseph[GwH],-5.0,-113.0,-377.0
605,2068-01-01,Hydro_Chief Joseph[GwH],-2.0,-120.0,-379.0
606,2068-02-01,Hydro_Chief Joseph[GwH],-2.0,-124.0,-381.0
607,2068-03-01,Hydro_Chief Joseph[GwH],-2.0,-125.0,-383.0
608,2068-04-01,Hydro_Chief Joseph[GwH],-2.0,-128.0,-385.0
609,2068-05-01,Hydro_Chief Joseph[GwH],-3.0,-61.0,-388.0
610,2068-06-01,Hydro_Chief Joseph[GwH],-3.0,-71.0,-391.0
611,2068-07-01,Hydro_Chief Joseph[GwH],-3.0,-57.0,-394.0
612,2068-08-01,Hydro_Chief Joseph[GwH],-3.0,-61.0,-397.0
613,2068-09-01,Hydro_Chief Joseph[GwH],-1.0,-67.0,-398.0
614,2069-04-01,Hydro_Chief Joseph[GwH],2.0,-104.0,-396.0
615,2069-06-01,Hydro_Chief Joseph[GwH],2.0,-93.0,-394.0
616,2025-08-01,Hydro_Colgate[GwH],-4.0,-632.0,-4.0
617,2025-09-01,Hydro_Colgate[GwH],3.0,-852.0,-1.0
618,2025-10-01,Hydro_Colgate[GwH],3.0,-1116.0,2.0
619,2025-11-01,Hydro_Colgate[GwH],3.0,-1292.0,5.0
620,2025-12-01,Hydro_Colgate[GwH],4.0,-1433.0,9.0
621,2026-01-01,Hydro_Colgate[GwH],9.0,-1835.0,18.0
622,2027-08-01,Hydro_Colgate[GwH],2.0,-1904.0,20.0
623,2028-07-01,Hydro_Colgate[GwH],8.0,-1376.0,28.0
624,2032-10-01,Hydro_Colgate[GwH],1.0,-1406.0,29.0
625,2033-01-01,Hydro_Colgate[GwH],-5.0,-1456.0,24.0
626,2034-10-01,Hydro_Colgate[GwH],1.0,-969.0,25.0
627,2035-11-01,Hydro_Colgate[GwH],1.0,-492.0,26.0
628,2036-11-01,Hydro_Colgate[GwH],1.0,-526.0,27.0
629,2051-08-01,Hydro_Colgate[GwH],9.0,-316.0,36.0
630,2052-02-01,Hydro_Colgate[GwH],-7.0,-345.0,29.0
631,2056-09-01,Hydro_Colgate[GwH],1.0,-162.0,30.0
632,2057-11-01,Hydro_Colgate[GwH],1.0,-225.0,31.0
633,2059-08-01,Hydro_Colgate[GwH],3.0,-146.0,34.0
634,2025-09-01,Hydro_Coolidge Reservoir[GwH],1.0,-852.0,1.0
635,2025-10-01,Hydro_Coolidge Reservoir[GwH],1.0,-1116.0,2.0
636,2025-11-01,Hydro_Coolidge Reservoir[GwH],1.0,-1292.0,3.0
637,2025-12-01,Hydro_Coolidge Reservoir[GwH],2.0,-1433.0,5.0
638,2026-01-01,Hydro_Coolidge Reservoir[GwH],2.0,-1835.0,7.0
639,2026-02-01,Hydro_Coolidge Reservoir[GwH],1.0,-1983.0,8.0
640,2026-03-01,Hydro_Coolidge Reservoir[GwH],-3.0,-1919.0,5.0
641,2027-04-01,Hydro_Coolidge Reservoir[GwH],-5.0,-2164.0,0.0
642,2026-01-01,Hydro_Cushman 1[GwH],-1.0,-1835.0,-1.0
643,2025-08-01,Hydro_Davis Dam[GwH],-16.0,-632.0,-16.0
644,2025-09-01,Hydro_Davis Dam[GwH],-6.0,-852.0,-22.0
645,2025-10-01,Hydro_Davis Dam[GwH],-5.0,-1116.0,-27.0
646,2025-11-01,Hydro_Davis Dam[GwH],-4.0,-1292.0,-31.0
647,2025-12-01,Hydro_Davis Dam[GwH],-4.0,-1433.0,-35.0
648,2026-01-01,Hydro_Davis Dam[GwH],-12.0,-1835.0,-47.0
649,2026-02-01,Hydro_Davis Dam[GwH],-4.0,-1983.0,-51.0
650,2026-03-01,Hydro_Davis Dam[GwH],-6.0,-1919.0,-57.0
651,2026-04-01,Hydro_Davis Dam[GwH],-7.0,-2195.0,-64.0
652,2026-05-01,Hydro_Davis Dam[GwH],-7.0,-2539.0,-71.0
653,2026-06-01,Hydro_Davis Dam[GwH],-6.0,-2835.0,-77.0
654,2026-07-01,Hydro_Davis Dam[GwH],-5.0,-2835.0,-82.0
655,2026-08-01,Hydro_Davis Dam[GwH],2.0,-2740.0,-80.0
656,2026-09-01,Hydro_Davis Dam[GwH],2.0,-2677.0,-78.0
657,2026-10-01,Hydro_Davis Dam[GwH],2.0,-2601.0,-76.0
658,2026-11-01,Hydro_Davis Dam[GwH],2.0,-2534.0,-74.0
659,2026-12-01,Hydro_Davis Dam[GwH],2.0,-2445.0,-72.0
660,2027-01-01,Hydro_Davis Dam[GwH],2.0,-2354.0,-70.0
661,2027-02-01,Hydro_Davis Dam[GwH],2.0,-2293.0,-68.0
662,2027-03-01,Hydro_Davis Dam[GwH],3.0,-2277.0,-65.0
663,2027-04-01,Hydro_Davis Dam[GwH],4.0,-2164.0,-61.0
664,2027-05-01,Hydro_Davis Dam[GwH],4.0,-2042.0,-57.0
665,2027-06-01,Hydro_Davis Dam[GwH],3.0,-1983.0,-54.0
666,2027-07-01,Hydro_Davis Dam[GwH],3.0,-1920.0,-51.0
667,2027-08-01,Hydro_Davis Dam[GwH],3.0,-1904.0,-48.0
668,2027-09-01,Hydro_Davis Dam[GwH],3.0,-1784.0,-45.0
669,2027-10-01,Hydro_Davis Dam[GwH],3.0,-1752.0,-42.0
670,2027-11-01,Hydro_Davis Dam[GwH],2.0,-1690.0,-40.0
671,2027-12-01,Hydro_Davis Dam[GwH],2.0,-1657.0,-38.0
672,2028-01-01,Hydro_Davis Dam[GwH],2.0,-1629.0,-36.0
673,2028-02-01,Hydro_Davis Dam[GwH],2.0,-1632.0,-34.0
674,2028-03-01,Hydro_Davis Dam[GwH],4.0,-1602.0,-30.0
675,2028-04-01,Hydro_Davis Dam[GwH],4.0,-1570.0,-26.0
676,2028-05-01,Hydro_Davis Dam[GwH],4.0,-1508.0,-22.0
677,2028-06-01,Hydro_Davis Dam[GwH],4.0,-1460.0,-18.0
678,2028-07-01,Hydro_Davis Dam[GwH],4.0,-1376.0,-14.0
679,2028-08-01,Hydro_Davis Dam[GwH],3.0,-1315.0,-11.0
680,2028-09-01,Hydro_Davis Dam[GwH],3.0,-1300.0,-8.0
681,2028-10-01,Hydro_Davis Dam[GwH],3.0,-1287.0,-5.0
682,2028-11-01,Hydro_Davis Dam[GwH],2.0,-1265.0,-3.0
683,2028-12-01,Hydro_Davis Dam[GwH],2.0,-1269.0,-1.0
684,2029-01-01,Hydro_Davis Dam[GwH],2.0,-1232.0,1.0
685,2029-02-01,Hydro_Davis Dam[GwH],2.0,-1230.0,3.0
686,2029-03-01,Hydro_Davis Dam[GwH],4.0,-1228.0,7.0
687,2029-04-01,Hydro_Davis Dam[GwH],5.0,-1249.0,12.0
688,2029-05-01,Hydro_Davis Dam[GwH],5.0,-1266.0,17.0
689,2029-06-01,Hydro_Davis Dam[GwH],4.0,-1270.0,21.0
690,2029-07-01,Hydro_Davis Dam[GwH],4.0,-1284.0,25.0
691,2029-08-01,Hydro_Davis Dam[GwH],3.0,-1283.0,28.0
692,2029-09-01,Hydro_Davis Dam[GwH],3.0,-1274.0,31.0
693,2029-10-01,Hydro_Davis Dam[GwH],3.0,-1273.0,34.0
694,2029-11-01,Hydro_Davis Dam[GwH],2.0,-1280.0,36.0
695,2029-12-01,Hydro_Davis Dam[GwH],2.0,-1264.0,38.0
696,2030-01-01,Hydro_Davis Dam[GwH],2.0,-1248.0,40.0
697,2030-02-01,Hydro_Davis Dam[GwH],2.0,-1206.0,42.0
698,2030-03-01,Hydro_Davis Dam[GwH],3.0,-1162.0,45.0
699,2030-04-01,Hydro_Davis Dam[GwH],4.0,-1101.0,49.0
700,2030-05-01,Hydro_Davis Dam[GwH],4.0,-1075.0,53.0
701,2030-06-01,Hydro_Davis Dam[GwH],4.0,-1048.0,57.0
702,2030-07-01,Hydro_Davis Dam[GwH],3.0,-1030.0,60.0
703,2030-08-01,Hydro_Davis Dam[GwH],2.0,-1001.0,62.0
704,2030-09-01,Hydro_Davis Dam[GwH],2.0,-1006.0,64.0
705,2030-10-01,Hydro_Davis Dam[GwH],1.0,-1000.0,65.0
706,2031-01-01,Hydro_Davis Dam[GwH],-5.0,-990.0,60.0
707,2031-02-01,Hydro_Davis Dam[GwH],-8.0,-982.0,52.0
708,2031-03-01,Hydro_Davis Dam[GwH],-18.0,-963.0,34.0
709,2031-04-01,Hydro_Davis Dam[GwH],-25.0,-1045.0,9.0
710,2031-05-01,Hydro_Davis Dam[GwH],-29.0,-1069.0,-20.0
711,2031-06-01,Hydro_Davis Dam[GwH],-30.0,-1096.0,-50.0
712,2031-07-01,Hydro_Davis Dam[GwH],-32.0,-1104.0,-82.0
713,2031-08-01,Hydro_Davis Dam[GwH],-30.0,-1121.0,-112.0
714,2031-09-01,Hydro_Davis Dam[GwH],-29.0,-1171.0,-141.0
715,2031-10-01,Hydro_Davis Dam[GwH],-28.0,-1196.0,-169.0
716,2031-11-01,Hydro_Davis Dam[GwH],-23.0,-1220.0,-192.0
717,2031-12-01,Hydro_Davis Dam[GwH],-20.0,-1240.0,-212.0
718,2032-01-01,Hydro_Davis Dam[GwH],-20.0,-1265.0,-232.0
719,2032-02-01,Hydro_Davis Dam[GwH],-18.0,-1289.0,-250.0
720,2032-03-01,Hydro_Davis Dam[GwH],-24.0,-1317.0,-274.0
721,2032-04-01,Hydro_Davis Dam[GwH],-23.0,-1345.0,-297.0
722,2032-05-01,Hydro_Davis Dam[GwH],-18.0,-1409.0,-315.0
723,2032-06-01,Hydro_Davis Dam[GwH],-13.0,-1419.0,-328.0
724,2032-07-01,Hydro_Davis Dam[GwH],-10.0,-1425.0,-338.0
725,2032-08-01,Hydro_Davis Dam[GwH],-6.0,-1435.0,-344.0
726,2032-09-01,Hydro_Davis Dam[GwH],-3.0,-1408.0,-347.0
727,2032-10-01,Hydro_Davis Dam[GwH],-1.0,-1406.0,-348.0
728,2032-12-01,Hydro_Davis Dam[GwH],1.0,-1393.0,-347.0
729,2033-01-01,Hydro_Davis Dam[GwH],2.0,-1456.0,-345.0
730,2033-02-01,Hydro_Davis Dam[GwH],2.0,-1451.0,-343.0
731,2033-03-01,Hydro_Davis Dam[GwH],4.0,-1408.0,-339.0
732,2033-04-01,Hydro_Davis Dam[GwH],5.0,-1393.0,-334.0
733,2033-05-01,Hydro_Davis Dam[GwH],5.0,-1430.0,-329.0
734,2033-06-01,Hydro_Davis Dam[GwH],4.0,-1406.0,-325.0
735,2033-07-01,Hydro_Davis Dam[GwH],4.0,-1424.0,-321.0
736,2033-08-01,Hydro_Davis Dam[GwH],4.0,-1428.0,-317.0
737,2033-09-01,Hydro_Davis Dam[GwH],3.0,-1387.0,-314.0
738,2033-10-01,Hydro_Davis Dam[GwH],3.0,-1367.0,-311.0
739,2033-11-01,Hydro_Davis Dam[GwH],2.0,-1341.0,-309.0
740,2033-12-01,Hydro_Davis Dam[GwH],6.0,-1330.0,-303.0
741,2034-01-01,Hydro_Davis Dam[GwH],9.0,-1317.0,-294.0
742,2034-02-01,Hydro_Davis Dam[GwH],11.0,-1295.0,-283.0
743,2034-03-01,Hydro_Davis Dam[GwH],21.0,-1261.0,-262.0
744,2034-04-01,Hydro_Davis Dam[GwH],26.0,-1226.0,-236.0
745,2034-05-01,Hydro_Davis Dam[GwH],28.0,-1184.0,-208.0
746,2034-06-01,Hydro_Davis Dam[GwH],27.0,-1141.0,-181.0
747,2034-07-01,Hydro_Davis Dam[GwH],28.0,-1092.0,-153.0
748,2034-08-01,Hydro_Davis Dam[GwH],26.0,-1031.0,-127.0
749,2034-09-01,Hydro_Davis Dam[GwH],25.0,-987.0,-102.0
750,2034-10-01,Hydro_Davis Dam[GwH],23.0,-969.0,-79.0
751,2034-11-01,Hydro_Davis Dam[GwH],19.0,-937.0,-60.0
752,2034-12-01,Hydro_Davis Dam[GwH],14.0,-905.0,-46.0
753,2035-01-01,Hydro_Davis Dam[GwH],14.0,-852.0,-32.0
754,2035-02-01,Hydro_Davis Dam[GwH],12.0,-825.0,-20.0
755,2035-03-01,Hydro_Davis Dam[GwH],16.0,-756.0,-4.0
756,2035-04-01,Hydro_Davis Dam[GwH],15.0,-712.0,11.0
757,2035-05-01,Hydro_Davis Dam[GwH],12.0,-673.0,23.0
758,2035-06-01,Hydro_Davis Dam[GwH],9.0,-637.0,32.0
759,2035-07-01,Hydro_Davis Dam[GwH],7.0,-578.0,39.0
760,2035-08-01,Hydro_Davis Dam[GwH],4.0,-551.0,43.0
761,2035-09-01,Hydro_Davis Dam[GwH],3.0,-531.0,46.0
762,2035-10-01,Hydro_Davis Dam[GwH],1.0,-520.0,47.0
763,2036-03-01,Hydro_Davis Dam[GwH],-2.0,-484.0,45.0
764,2036-04-01,Hydro_Davis Dam[GwH],-2.0,-482.0,43.0
765,2036-05-01,Hydro_Davis Dam[GwH],-1.0,-513.0,42.0
766,2036-06-01,Hydro_Davis Dam[GwH],-1.0,-514.0,41.0
767,2036-07-01,Hydro_Davis Dam[GwH],-1.0,-510.0,40.0
768,2036-12-01,Hydro_Davis Dam[GwH],-3.0,-531.0,37.0
769,2037-01-01,Hydro_Davis Dam[GwH],2.0,-525.0,39.0
770,2039-04-01,Hydro_Davis Dam[GwH],-1.0,-662.0,38.0
771,2039-05-01,Hydro_Davis Dam[GwH],-1.0,-665.0,37.0
772,2042-11-01,Hydro_Davis Dam[GwH],2.0,-490.0,39.0
773,2048-04-01,Hydro_Davis Dam[GwH],-15.0,-378.0,24.0
774,2049-04-01,Hydro_Davis Dam[GwH],4.0,-386.0,28.0
775,2049-05-01,Hydro_Davis Dam[GwH],2.0,-387.0,30.0
776,2049-06-01,Hydro_Davis Dam[GwH],2.0,-394.0,32.0
777,2049-07-01,Hydro_Davis Dam[GwH],2.0,-389.0,34.0
778,2049-08-01,Hydro_Davis Dam[GwH],2.0,-358.0,36.0
779,2049-09-01,Hydro_Davis Dam[GwH],2.0,-360.0,38.0
780,2049-10-01,Hydro_Davis Dam[GwH],2.0,-343.0,40.0
781,2049-11-01,Hydro_Davis Dam[GwH],1.0,-344.0,41.0
782,2049-12-01,Hydro_Davis Dam[GwH],1.0,-325.0,42.0
783,2050-01-01,Hydro_Davis Dam[GwH],1.0,-322.0,43.0
784,2050-02-01,Hydro_Davis Dam[GwH],1.0,-323.0,44.0
785,2050-03-01,Hydro_Davis Dam[GwH],2.0,-325.0,46.0
786,2056-08-01,Hydro_Davis Dam[GwH],-3.0,-171.0,43.0
787,2056-09-01,Hydro_Davis Dam[GwH],-1.0,-162.0,42.0
788,2056-10-01,Hydro_Davis Dam[GwH],-1.0,-165.0,41.0
789,2056-11-01,Hydro_Davis Dam[GwH],-1.0,-175.0,40.0
790,2056-12-01,Hydro_Davis Dam[GwH],-1.0,-176.0,39.0
791,2057-01-01,Hydro_Davis Dam[GwH],-1.0,-167.0,38.0
792,2057-02-01,Hydro_Davis Dam[GwH],-1.0,-205.0,37.0
793,2057-03-01,Hydro_Davis Dam[GwH],-2.0,-208.0,35.0
794,2057-04-01,Hydro_Davis Dam[GwH],-3.0,-215.0,32.0
795,2057-05-01,Hydro_Davis Dam[GwH],-3.0,-216.0,29.0
796,2057-06-01,Hydro_Davis Dam[GwH],2.0,-206.0,31.0
797,2057-08-01,Hydro_Davis Dam[GwH],-7.0,-215.0,24.0
798,2060-03-01,Hydro_Davis Dam[GwH],-5.0,-205.0,19.0
799,2060-04-01,Hydro_Davis Dam[GwH],-3.0,-258.0,16.0
800,2060-05-01,Hydro_Davis Dam[GwH],-3.0,-246.0,13.0
801,2060-06-01,Hydro_Davis Dam[GwH],-3.0,-252.0,10.0
802,2060-07-01,Hydro_Davis Dam[GwH],-3.0,-241.0,7.0
803,2060-08-01,Hydro_Davis Dam[GwH],-3.0,-242.0,4.0
804,2060-09-01,Hydro_Davis Dam[GwH],-2.0,-232.0,2.0
805,2060-10-01,Hydro_Davis Dam[GwH],-2.0,-226.0,0.0
806,2060-11-01,Hydro_Davis Dam[GwH],-2.0,-230.0,-2.0
807,2060-12-01,Hydro_Davis Dam[GwH],-1.0,-229.0,-3.0
808,2061-01-01,Hydro_Davis Dam[GwH],-2.0,-217.0,-5.0
809,2061-02-01,Hydro_Davis Dam[GwH],-1.0,-214.0,-6.0
810,2068-04-01,Hydro_Davis Dam[GwH],-2.0,-128.0,-8.0
811,2068-05-01,Hydro_Davis Dam[GwH],-2.0,-61.0,-10.0
812,2068-06-01,Hydro_Davis Dam[GwH],-2.0,-71.0,-12.0
813,2068-07-01,Hydro_Davis Dam[GwH],-3.0,-57.0,-15.0
814,2068-08-01,Hydro_Davis Dam[GwH],-3.0,-61.0,-18.0
815,2068-09-01,Hydro_Davis Dam[GwH],-3.0,-67.0,-21.0
816,2068-10-01,Hydro_Davis Dam[GwH],-3.0,-76.0,-24.0
817,2068-11-01,Hydro_Davis Dam[GwH],-2.0,-73.0,-26.0
818,2068-12-01,Hydro_Davis Dam[GwH],-2.0,-75.0,-28.0
819,2069-01-01,Hydro_Davis Dam[GwH],-2.0,-77.0,-30.0
820,2069-02-01,Hydro_Davis Dam[GwH],-2.0,-79.0,-32.0
821,2069-03-01,Hydro_Davis Dam[GwH],-4.0,-95.0,-36.0
822,2069-04-01,Hydro_Davis Dam[GwH],-4.0,-104.0,-40.0
823,2069-05-01,Hydro_Davis Dam[GwH],-3.0,-103.0,-43.0
824,2069-06-01,Hydro_Davis Dam[GwH],-2.0,-93.0,-45.0
825,2069-07-01,Hydro_Davis Dam[GwH],-1.0,-78.0,-46.0
826,2069-10-01,Hydro_Davis Dam[GwH],6.0,-67.0,-40.0
827,2069-11-01,Hydro_Davis Dam[GwH],3.0,-61.0,-37.0
828,2069-12-01,Hydro_Davis Dam[GwH],2.0,-54.0,-35.0
829,2070-01-01,Hydro_Davis Dam[GwH],3.0,-51.0,-32.0
830,2070-02-01,Hydro_Davis Dam[GwH],3.0,-50.0,-29.0
831,2070-03-01,Hydro_Davis Dam[GwH],5.0,-41.0,-24.0
832,2070-04-01,Hydro_Davis Dam[GwH],5.0,-32.0,-19.0
833,2070-05-01,Hydro_Davis Dam[GwH],5.0,-29.0,-14.0
834,2070-06-01,Hydro_Davis Dam[GwH],5.0,-27.0,-9.0
835,2070-07-01,Hydro_Davis Dam[GwH],4.0,-22.0,-5.0
836,2070-08-01,Hydro_Davis Dam[GwH],4.0,-22.0,-1.0
837,2070-09-01,Hydro_Davis Dam[GwH],3.0,-7.0,2.0
838,2025-08-01,Hydro_Detroit[GwH],-2.0,-632.0,-2.0
839,2025-09-01,Hydro_Detroit[GwH],-2.0,-852.0,-4.0
840,2025-10-01,Hydro_Detroit[GwH],-2.0,-1116.0,-6.0
841,2025-11-01,Hydro_Detroit[GwH],-2.0,-1292.0,-8.0
842,2025-12-01,Hydro_Detroit[GwH],-2.0,-1433.0,-10.0
843,2026-01-01,Hydro_Detroit[GwH],-3.0,-1835.0,-13.0
