,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
97,2052-09-01,GW_storage_AZ_APS_E_GW[AF],21.0,21401107268.0,947.0
98,2052-10-01,GW_storage_AZ_APS_E_GW[AF],21.0,21514100285.0,968.0
99,2052-11-01,GW_storage_AZ_APS_E_GW[AF],21.0,21625295463.0,989.0
100,2052-12-01,GW_storage_AZ_APS_E_GW[AF],20.0,21734507255.0,1009.0
101,2053-01-01,GW_storage_AZ_APS_E_GW[AF],20.0,21841868136.0,1029.0
102,2053-02-01,GW_storage_AZ_APS_E_GW[AF],20.0,21947512700.0,1049.0
103,2053-03-01,GW_storage_AZ_APS_E_GW[AF],19.0,22051269026.0,1068.0
104,2053-04-01,GW_storage_AZ_APS_E_GW[AF],18.0,22153998500.0,1086.0
105,2053-05-01,GW_storage_AZ_APS_E_GW[AF],18.0,22257183760.0,1104.0
106,2053-06-01,GW_storage_AZ_APS_E_GW[AF],18.0,22358720997.0,1122.0
107,2053-07-01,GW_storage_AZ_APS_E_GW[AF],17.0,22458480937.0,1139.0
108,2053-08-01,GW_storage_AZ_APS_E_GW[AF],17.0,22556563788.0,1156.0
109,2053-09-01,GW_storage_AZ_APS_E_GW[AF],16.0,22653057690.0,1172.0
110,2053-10-01,GW_storage_AZ_APS_E_GW[AF],16.0,22747858197.0,1188.0
111,2053-11-01,GW_storage_AZ_APS_E_GW[AF],16.0,22841040933.0,1204.0
112,2053-12-01,GW_storage_AZ_APS_E_GW[AF],15.0,22932583343.0,1219.0
113,2054-01-01,GW_storage_AZ_APS_E_GW[AF],15.0,23022636813.0,1234.0
114,2054-02-01,GW_storage_AZ_APS_E_GW[AF],16.0,23113992256.0,1250.0
115,2054-03-01,GW_storage_AZ_APS_E_GW[AF],15.0,23203803061.0,1265.0
116,2054-04-01,GW_storage_AZ_APS_E_GW[AF],14.0,23292117011.0,1279.0
117,2054-05-01,GW_storage_AZ_APS_E_GW[AF],15.0,23381302419.0,1294.0
118,2054-06-01,GW_storage_AZ_APS_E_GW[AF],15.0,23472664863.0,1309.0
119,2054-07-01,GW_storage_AZ_APS_E_GW[AF],14.0,23563778267.0,1323.0
120,2054-08-01,GW_storage_AZ_APS_E_GW[AF],14.0,23653437843.0,1337.0
121,2054-09-01,GW_storage_AZ_APS_E_GW[AF],13.0,23741751488.0,1350.0
122,2054-10-01,GW_storage_AZ_APS_E_GW[AF],13.0,23828577856.0,1363.0
123,2054-11-01,GW_storage_AZ_APS_E_GW[AF],13.0,23913966519.0,1376.0
124,2054-12-01,GW_storage_AZ_APS_E_GW[AF],13.0,23997977132.0,1389.0
125,2055-01-01,GW_storage_AZ_APS_E_GW[AF],12.0,24080549323.0,1401.0
126,2055-02-01,GW_storage_AZ_APS_E_GW[AF],12.0,24161852977.0,1413.0
127,2055-03-01,GW_storage_AZ_APS_E_GW[AF],11.0,24241832050.0,1424.0
128,2055-04-01,GW_storage_AZ_APS_E_GW[AF],12.0,24320488088.0,1436.0
129,2055-05-01,GW_storage_AZ_APS_E_GW[AF],12.0,24397864302.0,1448.0
130,2055-06-01,GW_storage_AZ_APS_E_GW[AF],11.0,24475401043.0,1459.0
131,2055-07-01,GW_storage_AZ_APS_E_GW[AF],11.0,24552903351.0,1470.0
132,2055-08-01,GW_storage_AZ_APS_E_GW[AF],11.0,24629171786.0,1481.0
133,2055-09-01,GW_storage_AZ_APS_E_GW[AF],11.0,24704310973.0,1492.0
134,2055-10-01,GW_storage_AZ_APS_E_GW[AF],11.0,24778215085.0,1503.0
135,2055-11-01,GW_storage_AZ_APS_E_GW[AF],11.0,24850957975.0,1514.0
136,2055-12-01,GW_storage_AZ_APS_E_GW[AF],10.0,24922627122.0,1524.0
137,2056-01-01,GW_storage_AZ_APS_E_GW[AF],10.0,24993111704.0,1534.0
138,2056-02-01,GW_storage_AZ_APS_E_GW[AF],10.0,25062498503.0,1544.0
139,2056-03-01,GW_storage_AZ_APS_E_GW[AF],9.0,25130853155.0,1553.0
140,2056-04-01,GW_storage_AZ_APS_E_GW[AF],9.0,25198161696.0,1562.0
141,2056-05-01,GW_storage_AZ_APS_E_GW[AF],9.0,25264384008.0,1571.0
142,2056-06-01,GW_storage_AZ_APS_E_GW[AF],9.0,25329583267.0,1580.0
143,2056-07-01,GW_storage_AZ_APS_E_GW[AF],8.0,25393745694.0,1588.0
144,2056-08-01,GW_storage_AZ_APS_E_GW[AF],9.0,25456985646.0,1597.0
145,2056-09-01,GW_storage_AZ_APS_E_GW[AF],9.0,25519322446.0,1606.0
146,2056-10-01,GW_storage_AZ_APS_E_GW[AF],8.0,25580695595.0,1614.0
