,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
1487,2063-09-01,Coverage_OUT_MT_SW[Percent],2.0,10705.0,933.0
1488,2063-10-01,Coverage_OUT_MT_SW[Percent],98.0,10890.0,1031.0
1489,2063-11-01,Coverage_OUT_MT_SW[Percent],99.0,11264.0,1130.0
1490,2063-12-01,Coverage_OUT_MT_SW[Percent],99.0,11403.0,1229.0
1491,2064-01-01,Coverage_OUT_MT_SW[Percent],98.0,11523.0,1327.0
1492,2064-05-01,Coverage_OUT_MT_SW[Percent],6.0,11794.0,1333.0
1493,2064-06-01,Coverage_OUT_MT_SW[Percent],23.0,11885.0,1356.0
1494,2064-07-01,Coverage_OUT_MT_SW[Percent],90.0,11988.0,1446.0
1495,2064-08-01,Coverage_OUT_MT_SW[Percent],2.0,12007.0,1448.0
1496,2064-09-01,Coverage_OUT_MT_SW[Percent],85.0,12169.0,1533.0
1497,2064-10-01,Coverage_OUT_MT_SW[Percent],2.0,12320.0,1535.0
1498,2064-12-01,Coverage_OUT_MT_SW[Percent],2.0,12420.0,1537.0
1499,2065-01-01,Coverage_OUT_MT_SW[Percent],-97.0,12243.0,1440.0
1500,2065-02-01,Coverage_OUT_MT_SW[Percent],-99.0,12084.0,1341.0
1501,2065-04-01,Coverage_OUT_MT_SW[Percent],-46.0,11858.0,1295.0
1502,2065-05-01,Coverage_OUT_MT_SW[Percent],5.0,11804.0,1300.0
1503,2065-06-01,Coverage_OUT_MT_SW[Percent],-8.0,11716.0,1292.0
1504,2065-07-01,Coverage_OUT_MT_SW[Percent],-7.0,11568.0,1285.0
1505,2065-10-01,Coverage_OUT_MT_SW[Percent],1.0,10846.0,1286.0
1506,2065-12-01,Coverage_OUT_MT_SW[Percent],1.0,10543.0,1287.0
1507,2066-01-01,Coverage_OUT_MT_SW[Percent],1.0,10544.0,1288.0
1508,2066-06-01,Coverage_OUT_MT_SW[Percent],13.0,10716.0,1301.0
1509,2066-07-01,Coverage_OUT_MT_SW[Percent],93.0,10811.0,1394.0
1510,2066-12-01,Coverage_OUT_MT_SW[Percent],2.0,10646.0,1396.0
1511,2067-02-01,Coverage_OUT_MT_SW[Percent],-97.0,10517.0,1299.0
1512,2067-04-01,Coverage_OUT_MT_SW[Percent],19.0,10575.0,1318.0
1513,2067-05-01,Coverage_OUT_MT_SW[Percent],99.0,10733.0,1417.0
1514,2067-06-01,Coverage_OUT_MT_SW[Percent],86.0,11016.0,1503.0
1515,2067-08-01,Coverage_OUT_MT_SW[Percent],2.0,11212.0,1505.0
1516,2067-09-01,Coverage_OUT_MT_SW[Percent],1.0,11309.0,1506.0
1517,2067-12-01,Coverage_OUT_MT_SW[Percent],-1.0,11661.0,1505.0
1518,2068-02-01,Coverage_OUT_MT_SW[Percent],-99.0,11640.0,1406.0
1519,2068-06-01,Coverage_OUT_MT_SW[Percent],99.0,12208.0,1505.0
1520,2068-07-01,Coverage_OUT_MT_SW[Percent],100.0,12424.0,1605.0
1521,2068-08-01,Coverage_OUT_MT_SW[Percent],2.0,12598.0,1607.0
1522,2068-09-01,Coverage_OUT_MT_SW[Percent],1.0,12806.0,1608.0
1523,2068-10-01,Coverage_OUT_MT_SW[Percent],2.0,13010.0,1610.0
1524,2068-11-01,Coverage_OUT_MT_SW[Percent],1.0,13465.0,1611.0
1525,2068-12-01,Coverage_OUT_MT_SW[Percent],99.0,13875.0,1710.0
1526,2069-04-01,Coverage_OUT_MT_SW[Percent],45.0,14186.0,1755.0
1527,2069-05-01,Coverage_OUT_MT_SW[Percent],30.0,14261.0,1785.0
1528,2069-06-01,Coverage_OUT_MT_SW[Percent],39.0,14326.0,1824.0
1529,2069-07-01,Coverage_OUT_MT_SW[Percent],92.0,14522.0,1916.0
1530,2069-08-01,Coverage_OUT_MT_SW[Percent],2.0,14820.0,1918.0
1531,2069-09-01,Coverage_OUT_MT_SW[Percent],2.0,15111.0,1920.0
1532,2069-11-01,Coverage_OUT_MT_SW[Percent],2.0,15449.0,1922.0
1533,2070-01-01,Coverage_OUT_MT_SW[Percent],1.0,15592.0,1923.0
1534,2070-02-01,Coverage_OUT_MT_SW[Percent],-99.0,15613.0,1824.0
1535,2070-07-01,Coverage_OUT_MT_SW[Percent],28.0,16135.0,1852.0
1536,2070-08-01,Coverage_OUT_MT_SW[Percent],1.0,16467.0,1853.0
1537,2070-09-01,Coverage_OUT_MT_SW[Percent],1.0,16839.0,1854.0
1538,2070-10-01,Coverage_OUT_MT_SW[Percent],1.0,17267.0,1855.0
1539,2070-11-01,Coverage_OUT_MT_SW[Percent],-98.0,17163.0,1757.0
1540,2012-10-01,Coverage_OUT_NV_N[Percent],-5.0,330.0,-5.0
1541,2013-01-01,Coverage_OUT_NV_N[Percent],11.0,338.0,6.0
1542,2013-02-01,Coverage_OUT_NV_N[Percent],17.0,355.0,23.0
1543,2013-08-01,Coverage_OUT_NV_N[Percent],19.0,175.0,42.0
1544,2013-09-01,Coverage_OUT_NV_N[Percent],20.0,190.0,62.0
1545,2013-10-01,Coverage_OUT_NV_N[Percent],16.0,358.0,78.0
1546,2013-11-01,Coverage_OUT_NV_N[Percent],-26.0,295.0,52.0
1547,2013-12-01,Coverage_OUT_NV_N[Percent],-30.0,153.0,22.0
1548,2017-09-01,Coverage_OUT_NV_N[Percent],13.0,-210.0,35.0
1549,2017-10-01,Coverage_OUT_NV_N[Percent],6.0,16.0,41.0
1550,2017-11-01,Coverage_OUT_NV_N[Percent],6.0,257.0,47.0
1551,2017-12-01,Coverage_OUT_NV_N[Percent],8.0,363.0,55.0
1552,2018-01-01,Coverage_OUT_NV_N[Percent],10.0,373.0,65.0
1553,2020-11-01,Coverage_OUT_NV_N[Percent],-5.0,2209.0,60.0
1554,2020-12-01,Coverage_OUT_NV_N[Percent],-11.0,2097.0,49.0
1555,2021-01-01,Coverage_OUT_NV_N[Percent],-19.0,1986.0,30.0
1556,2021-03-01,Coverage_OUT_NV_N[Percent],-14.0,1876.0,16.0
1557,2021-08-01,Coverage_OUT_NV_N[Percent],-23.0,1418.0,-7.0
1558,2021-09-01,Coverage_OUT_NV_N[Percent],-35.0,1292.0,-42.0
1559,2021-10-01,Coverage_OUT_NV_N[Percent],-42.0,1155.0,-84.0
1560,2021-11-01,Coverage_OUT_NV_N[Percent],-41.0,1203.0,-125.0
1561,2022-10-01,Coverage_OUT_NV_N[Percent],9.0,1622.0,-116.0
1562,2022-11-01,Coverage_OUT_NV_N[Percent],3.0,1812.0,-113.0
1563,2024-08-01,Coverage_OUT_NV_N[Percent],6.0,2225.0,-107.0
1564,2024-09-01,Coverage_OUT_NV_N[Percent],22.0,2291.0,-85.0
1565,2024-10-01,Coverage_OUT_NV_N[Percent],32.0,2374.0,-53.0
1566,2024-11-01,Coverage_OUT_NV_N[Percent],27.0,2498.0,-26.0
1567,2024-12-01,Coverage_OUT_NV_N[Percent],26.0,2621.0,0.0
1568,2025-09-01,Coverage_OUT_NV_N[Percent],-3.0,2602.0,-3.0
1569,2025-10-01,Coverage_OUT_NV_N[Percent],-3.0,2579.0,-6.0
1570,2026-10-01,Coverage_OUT_NV_N[Percent],6.0,3163.0,0.0
1571,2026-11-01,Coverage_OUT_NV_N[Percent],5.0,3088.0,5.0
1572,2026-12-01,Coverage_OUT_NV_N[Percent],5.0,2895.0,10.0
1573,2027-01-01,Coverage_OUT_NV_N[Percent],9.0,2904.0,19.0
1574,2027-10-01,Coverage_OUT_NV_N[Percent],11.0,3638.0,30.0
1575,2027-11-01,Coverage_OUT_NV_N[Percent],14.0,3612.0,44.0
1576,2027-12-01,Coverage_OUT_NV_N[Percent],15.0,3433.0,59.0
1577,2031-08-01,Coverage_OUT_NV_N[Percent],-5.0,3566.0,54.0
1578,2031-09-01,Coverage_OUT_NV_N[Percent],-22.0,3443.0,32.0
1579,2031-10-01,Coverage_OUT_NV_N[Percent],-28.0,3331.0,4.0
1580,2031-11-01,Coverage_OUT_NV_N[Percent],-30.0,3084.0,-26.0
1581,2031-12-01,Coverage_OUT_NV_N[Percent],-33.0,2853.0,-59.0
1582,2032-01-01,Coverage_OUT_NV_N[Percent],-37.0,2719.0,-96.0
1583,2032-02-01,Coverage_OUT_NV_N[Percent],-31.0,2589.0,-127.0
1584,2032-03-01,Coverage_OUT_NV_N[Percent],-19.0,2523.0,-146.0
1585,2032-07-01,Coverage_OUT_NV_N[Percent],-13.0,2362.0,-159.0
1586,2032-08-01,Coverage_OUT_NV_N[Percent],-35.0,2252.0,-194.0
1587,2032-09-01,Coverage_OUT_NV_N[Percent],-46.0,2082.0,-240.0
1588,2032-10-01,Coverage_OUT_NV_N[Percent],-44.0,1906.0,-284.0
1589,2032-11-01,Coverage_OUT_NV_N[Percent],-32.0,1649.0,-316.0
1590,2032-12-01,Coverage_OUT_NV_N[Percent],-43.0,1566.0,-359.0
1591,2033-01-01,Coverage_OUT_NV_N[Percent],-46.0,1520.0,-405.0
1592,2033-02-01,Coverage_OUT_NV_N[Percent],-50.0,1365.0,-455.0
1593,2034-09-01,Coverage_OUT_NV_N[Percent],-9.0,-228.0,-464.0
1594,2034-10-01,Coverage_OUT_NV_N[Percent],-21.0,-391.0,-485.0
1595,2034-11-01,Coverage_OUT_NV_N[Percent],-27.0,-826.0,-512.0
1596,2034-12-01,Coverage_OUT_NV_N[Percent],-32.0,-993.0,-544.0
1597,2035-01-01,Coverage_OUT_NV_N[Percent],-39.0,-1059.0,-583.0
1598,2035-02-01,Coverage_OUT_NV_N[Percent],-39.0,-1098.0,-622.0
1599,2035-08-01,Coverage_OUT_NV_N[Percent],-1.0,-1063.0,-623.0
1600,2035-09-01,Coverage_OUT_NV_N[Percent],-16.0,-1115.0,-639.0
1601,2035-10-01,Coverage_OUT_NV_N[Percent],-12.0,-1130.0,-651.0
1602,2035-11-01,Coverage_OUT_NV_N[Percent],-4.0,-1407.0,-655.0
1603,2035-12-01,Coverage_OUT_NV_N[Percent],-16.0,-1509.0,-671.0
1604,2036-01-01,Coverage_OUT_NV_N[Percent],-23.0,-1532.0,-694.0
1605,2036-02-01,Coverage_OUT_NV_N[Percent],-5.0,-1537.0,-699.0
1606,2036-07-01,Coverage_OUT_NV_N[Percent],-20.0,-1557.0,-719.0
1607,2036-08-01,Coverage_OUT_NV_N[Percent],-36.0,-1635.0,-755.0
1608,2036-09-01,Coverage_OUT_NV_N[Percent],-46.0,-1774.0,-801.0
1609,2036-10-01,Coverage_OUT_NV_N[Percent],-44.0,-1861.0,-845.0
1610,2036-11-01,Coverage_OUT_NV_N[Percent],-44.0,-2018.0,-889.0
1611,2036-12-01,Coverage_OUT_NV_N[Percent],-45.0,-2313.0,-934.0
1612,2037-01-01,Coverage_OUT_NV_N[Percent],-48.0,-2361.0,-982.0
1613,2037-10-01,Coverage_OUT_NV_N[Percent],7.0,-1329.0,-975.0
1614,2037-11-01,Coverage_OUT_NV_N[Percent],11.0,-1289.0,-964.0
1615,2037-12-01,Coverage_OUT_NV_N[Percent],16.0,-1373.0,-948.0
1616,2038-01-01,Coverage_OUT_NV_N[Percent],25.0,-1249.0,-923.0
1617,2038-07-01,Coverage_OUT_NV_N[Percent],5.0,-930.0,-918.0
1618,2038-08-01,Coverage_OUT_NV_N[Percent],9.0,-893.0,-909.0
1619,2038-09-01,Coverage_OUT_NV_N[Percent],9.0,-859.0,-900.0
1620,2038-10-01,Coverage_OUT_NV_N[Percent],5.0,-903.0,-895.0
1621,2038-11-01,Coverage_OUT_NV_N[Percent],-13.0,-852.0,-908.0
1622,2038-12-01,Coverage_OUT_NV_N[Percent],-38.0,-890.0,-946.0
1623,2043-11-01,Coverage_OUT_NV_N[Percent],3.0,2233.0,-943.0
1624,2043-12-01,Coverage_OUT_NV_N[Percent],7.0,2144.0,-936.0
1625,2044-09-01,Coverage_OUT_NV_N[Percent],-3.0,1833.0,-939.0
1626,2044-10-01,Coverage_OUT_NV_N[Percent],-2.0,1889.0,-941.0
1627,2044-11-01,Coverage_OUT_NV_N[Percent],-3.0,2056.0,-944.0
1628,2044-12-01,Coverage_OUT_NV_N[Percent],-22.0,1936.0,-966.0
1629,2045-01-01,Coverage_OUT_NV_N[Percent],-29.0,1808.0,-995.0
1630,2045-02-01,Coverage_OUT_NV_N[Percent],-34.0,1676.0,-1029.0
1631,2045-03-01,Coverage_OUT_NV_N[Percent],-24.0,1652.0,-1053.0
1632,2045-04-01,Coverage_OUT_NV_N[Percent],-4.0,1648.0,-1057.0
1633,2045-06-01,Coverage_OUT_NV_N[Percent],-13.0,1623.0,-1070.0
1634,2045-07-01,Coverage_OUT_NV_N[Percent],-34.0,1537.0,-1104.0
1635,2045-08-01,Coverage_OUT_NV_N[Percent],-50.0,1416.0,-1154.0
1636,2045-09-01,Coverage_OUT_NV_N[Percent],-57.0,1251.0,-1211.0
1637,2045-10-01,Coverage_OUT_NV_N[Percent],-61.0,1054.0,-1272.0
1638,2045-11-01,Coverage_OUT_NV_N[Percent],-58.0,829.0,-1330.0
1639,2045-12-01,Coverage_OUT_NV_N[Percent],-51.0,680.0,-1381.0
1640,2046-01-01,Coverage_OUT_NV_N[Percent],-51.0,532.0,-1432.0
1641,2046-02-01,Coverage_OUT_NV_N[Percent],-32.0,500.0,-1464.0
1642,2046-03-01,Coverage_OUT_NV_N[Percent],-10.0,490.0,-1474.0
1643,2046-08-01,Coverage_OUT_NV_N[Percent],-21.0,95.0,-1495.0
1644,2046-09-01,Coverage_OUT_NV_N[Percent],-36.0,-70.0,-1531.0
1645,2046-10-01,Coverage_OUT_NV_N[Percent],-38.0,-236.0,-1569.0
1646,2046-11-01,Coverage_OUT_NV_N[Percent],-28.0,-235.0,-1597.0
1647,2046-12-01,Coverage_OUT_NV_N[Percent],20.0,-174.0,-1577.0
1648,2047-02-01,Coverage_OUT_NV_N[Percent],-4.0,-214.0,-1581.0
1649,2047-09-01,Coverage_OUT_NV_N[Percent],-8.0,230.0,-1589.0
1650,2047-10-01,Coverage_OUT_NV_N[Percent],-5.0,241.0,-1594.0
1651,2047-11-01,Coverage_OUT_NV_N[Percent],-13.0,169.0,-1607.0
1652,2047-12-01,Coverage_OUT_NV_N[Percent],19.0,181.0,-1588.0
1653,2048-01-01,Coverage_OUT_NV_N[Percent],-31.0,202.0,-1619.0
1654,2048-08-01,Coverage_OUT_NV_N[Percent],-25.0,89.0,-1644.0
1655,2048-09-01,Coverage_OUT_NV_N[Percent],-38.0,22.0,-1682.0
1656,2048-10-01,Coverage_OUT_NV_N[Percent],-25.0,33.0,-1707.0
1657,2048-11-01,Coverage_OUT_NV_N[Percent],-9.0,104.0,-1716.0
1658,2048-12-01,Coverage_OUT_NV_N[Percent],23.0,225.0,-1693.0
1659,2049-02-01,Coverage_OUT_NV_N[Percent],13.0,424.0,-1680.0
1660,2049-08-01,Coverage_OUT_NV_N[Percent],21.0,866.0,-1659.0
1661,2049-09-01,Coverage_OUT_NV_N[Percent],36.0,1046.0,-1623.0
1662,2049-10-01,Coverage_OUT_NV_N[Percent],36.0,1212.0,-1587.0
1663,2049-11-01,Coverage_OUT_NV_N[Percent],32.0,1424.0,-1555.0
1664,2050-10-01,Coverage_OUT_NV_N[Percent],2.0,2320.0,-1553.0
1665,2050-11-01,Coverage_OUT_NV_N[Percent],9.0,2433.0,-1544.0
1666,2051-01-01,Coverage_OUT_NV_N[Percent],-13.0,2492.0,-1557.0
1667,2051-07-01,Coverage_OUT_NV_N[Percent],-16.0,2574.0,-1573.0
1668,2051-08-01,Coverage_OUT_NV_N[Percent],-35.0,2556.0,-1608.0
1669,2051-09-01,Coverage_OUT_NV_N[Percent],-32.0,2456.0,-1640.0
1670,2051-10-01,Coverage_OUT_NV_N[Percent],-23.0,2377.0,-1663.0
1671,2051-11-01,Coverage_OUT_NV_N[Percent],-17.0,2361.0,-1680.0
1672,2051-12-01,Coverage_OUT_NV_N[Percent],-14.0,2380.0,-1694.0
1673,2052-01-01,Coverage_OUT_NV_N[Percent],-14.0,2525.0,-1708.0
1674,2052-07-01,Coverage_OUT_NV_N[Percent],-4.0,2819.0,-1712.0
1675,2052-08-01,Coverage_OUT_NV_N[Percent],-5.0,2809.0,-1717.0
1676,2052-09-01,Coverage_OUT_NV_N[Percent],-11.0,2820.0,-1728.0
1677,2052-10-01,Coverage_OUT_NV_N[Percent],-12.0,2821.0,-1740.0
1678,2052-11-01,Coverage_OUT_NV_N[Percent],-9.0,2986.0,-1749.0
1679,2052-12-01,Coverage_OUT_NV_N[Percent],-7.0,3047.0,-1756.0
1680,2053-01-01,Coverage_OUT_NV_N[Percent],-9.0,3056.0,-1765.0
1681,2053-02-01,Coverage_OUT_NV_N[Percent],-11.0,3045.0,-1776.0
1682,2053-03-01,Coverage_OUT_NV_N[Percent],22.0,3067.0,-1754.0
1683,2053-06-01,Coverage_OUT_NV_N[Percent],5.0,2995.0,-1749.0
1684,2053-07-01,Coverage_OUT_NV_N[Percent],20.0,3241.0,-1729.0
1685,2053-08-01,Coverage_OUT_NV_N[Percent],11.0,3365.0,-1718.0
1686,2053-09-01,Coverage_OUT_NV_N[Percent],4.0,3402.0,-1714.0
1687,2053-10-01,Coverage_OUT_NV_N[Percent],5.0,3546.0,-1709.0
1688,2053-11-01,Coverage_OUT_NV_N[Percent],8.0,3661.0,-1701.0
1689,2053-12-01,Coverage_OUT_NV_N[Percent],6.0,3812.0,-1695.0
1690,2054-01-01,Coverage_OUT_NV_N[Percent],51.0,3802.0,-1644.0
1691,2054-03-01,Coverage_OUT_NV_N[Percent],17.0,3736.0,-1627.0
1692,2054-06-01,Coverage_OUT_NV_N[Percent],8.0,3864.0,-1619.0
1693,2054-07-01,Coverage_OUT_NV_N[Percent],31.0,4255.0,-1588.0
1694,2054-08-01,Coverage_OUT_NV_N[Percent],49.0,4427.0,-1539.0
1695,2054-09-01,Coverage_OUT_NV_N[Percent],36.0,4570.0,-1503.0
1696,2054-10-01,Coverage_OUT_NV_N[Percent],61.0,4783.0,-1442.0
1697,2054-11-01,Coverage_OUT_NV_N[Percent],62.0,5104.0,-1380.0
1698,2054-12-01,Coverage_OUT_NV_N[Percent],57.0,5331.0,-1323.0
1699,2055-09-01,Coverage_OUT_NV_N[Percent],4.0,6078.0,-1319.0
1700,2055-10-01,Coverage_OUT_NV_N[Percent],11.0,6229.0,-1308.0
1701,2055-11-01,Coverage_OUT_NV_N[Percent],9.0,6438.0,-1299.0
1702,2056-08-01,Coverage_OUT_NV_N[Percent],-10.0,6652.0,-1309.0
1703,2056-09-01,Coverage_OUT_NV_N[Percent],-10.0,6602.0,-1319.0
1704,2056-10-01,Coverage_OUT_NV_N[Percent],-8.0,6538.0,-1327.0
1705,2056-11-01,Coverage_OUT_NV_N[Percent],-1.0,6689.0,-1328.0
1706,2056-12-01,Coverage_OUT_NV_N[Percent],29.0,6856.0,-1299.0
1707,2057-02-01,Coverage_OUT_NV_N[Percent],-28.0,6801.0,-1327.0
1708,2057-07-01,Coverage_OUT_NV_N[Percent],-9.0,6191.0,-1336.0
1709,2057-08-01,Coverage_OUT_NV_N[Percent],-31.0,6034.0,-1367.0
1710,2057-09-01,Coverage_OUT_NV_N[Percent],-42.0,5877.0,-1409.0
1711,2057-10-01,Coverage_OUT_NV_N[Percent],-48.0,5740.0,-1457.0
1712,2057-11-01,Coverage_OUT_NV_N[Percent],-47.0,5640.0,-1504.0
1713,2057-12-01,Coverage_OUT_NV_N[Percent],-54.0,5515.0,-1558.0
1714,2058-08-01,Coverage_OUT_NV_N[Percent],-2.0,5285.0,-1560.0
1715,2058-09-01,Coverage_OUT_NV_N[Percent],-21.0,5120.0,-1581.0
1716,2058-10-01,Coverage_OUT_NV_N[Percent],-31.0,4916.0,-1612.0
1717,2058-12-01,Coverage_OUT_NV_N[Percent],3.0,5203.0,-1609.0
1718,2059-01-01,Coverage_OUT_NV_N[Percent],11.0,5229.0,-1598.0
1719,2059-02-01,Coverage_OUT_NV_N[Percent],17.0,5374.0,-1581.0
1720,2059-03-01,Coverage_OUT_NV_N[Percent],18.0,5509.0,-1563.0
1721,2059-04-01,Coverage_OUT_NV_N[Percent],17.0,5653.0,-1546.0
1722,2059-05-01,Coverage_OUT_NV_N[Percent],27.0,5960.0,-1519.0
1723,2059-06-01,Coverage_OUT_NV_N[Percent],41.0,6362.0,-1478.0
1724,2059-07-01,Coverage_OUT_NV_N[Percent],54.0,6636.0,-1424.0
1725,2059-08-01,Coverage_OUT_NV_N[Percent],62.0,6828.0,-1362.0
1726,2059-09-01,Coverage_OUT_NV_N[Percent],68.0,6993.0,-1294.0
1727,2059-10-01,Coverage_OUT_NV_N[Percent],70.0,7306.0,-1224.0
1728,2059-11-01,Coverage_OUT_NV_N[Percent],59.0,7544.0,-1165.0
1729,2059-12-01,Coverage_OUT_NV_N[Percent],46.0,7748.0,-1119.0
1730,2060-01-01,Coverage_OUT_NV_N[Percent],-16.0,7832.0,-1135.0
1731,2060-09-01,Coverage_OUT_NV_N[Percent],3.0,7738.0,-1132.0
1732,2060-10-01,Coverage_OUT_NV_N[Percent],8.0,7683.0,-1124.0
1733,2060-11-01,Coverage_OUT_NV_N[Percent],14.0,7903.0,-1110.0
1734,2060-12-01,Coverage_OUT_NV_N[Percent],-19.0,7787.0,-1129.0
1735,2061-09-01,Coverage_OUT_NV_N[Percent],10.0,8093.0,-1119.0
1736,2061-10-01,Coverage_OUT_NV_N[Percent],4.0,8274.0,-1115.0
1737,2061-11-01,Coverage_OUT_NV_N[Percent],19.0,8466.0,-1096.0
1738,2062-11-01,Coverage_OUT_NV_N[Percent],-8.0,9320.0,-1104.0
1739,2062-12-01,Coverage_OUT_NV_N[Percent],-13.0,9415.0,-1117.0
1740,2063-01-01,Coverage_OUT_NV_N[Percent],-19.0,9456.0,-1136.0
1741,2063-07-01,Coverage_OUT_NV_N[Percent],7.0,10130.0,-1129.0
1742,2063-08-01,Coverage_OUT_NV_N[Percent],9.0,10461.0,-1120.0
1743,2063-09-01,Coverage_OUT_NV_N[Percent],13.0,10705.0,-1107.0
1744,2063-10-01,Coverage_OUT_NV_N[Percent],25.0,10890.0,-1082.0
1745,2063-11-01,Coverage_OUT_NV_N[Percent],34.0,11264.0,-1048.0
1746,2063-12-01,Coverage_OUT_NV_N[Percent],36.0,11403.0,-1012.0
1747,2064-07-01,Coverage_OUT_NV_N[Percent],-12.0,11988.0,-1024.0
1748,2064-08-01,Coverage_OUT_NV_N[Percent],-11.0,12007.0,-1035.0
1749,2064-10-01,Coverage_OUT_NV_N[Percent],6.0,12320.0,-1029.0
1750,2064-11-01,Coverage_OUT_NV_N[Percent],3.0,12473.0,-1026.0
1751,2064-12-01,Coverage_OUT_NV_N[Percent],-7.0,12420.0,-1033.0
1752,2065-01-01,Coverage_OUT_NV_N[Percent],-48.0,12243.0,-1081.0
1753,2065-02-01,Coverage_OUT_NV_N[Percent],-28.0,12084.0,-1109.0
1754,2065-03-01,Coverage_OUT_NV_N[Percent],-43.0,12017.0,-1152.0
1755,2065-04-01,Coverage_OUT_NV_N[Percent],-35.0,11858.0,-1187.0
1756,2065-05-01,Coverage_OUT_NV_N[Percent],-24.0,11804.0,-1211.0
1757,2065-06-01,Coverage_OUT_NV_N[Percent],-15.0,11716.0,-1226.0
1758,2065-07-01,Coverage_OUT_NV_N[Percent],-32.0,11568.0,-1258.0
1759,2065-08-01,Coverage_OUT_NV_N[Percent],-49.0,11412.0,-1307.0
1760,2065-09-01,Coverage_OUT_NV_N[Percent],-51.0,11260.0,-1358.0
1761,2065-10-01,Coverage_OUT_NV_N[Percent],-49.0,10846.0,-1407.0
1762,2065-11-01,Coverage_OUT_NV_N[Percent],-58.0,10535.0,-1465.0
1763,2065-12-01,Coverage_OUT_NV_N[Percent],7.0,10543.0,-1458.0
1764,2066-10-01,Coverage_OUT_NV_N[Percent],-9.0,10666.0,-1467.0
1765,2066-11-01,Coverage_OUT_NV_N[Percent],-7.0,10677.0,-1474.0
1766,2066-12-01,Coverage_OUT_NV_N[Percent],-25.0,10646.0,-1499.0
1767,2067-01-01,Coverage_OUT_NV_N[Percent],-32.0,10614.0,-1531.0
1768,2067-07-01,Coverage_OUT_NV_N[Percent],6.0,11098.0,-1525.0
1769,2067-08-01,Coverage_OUT_NV_N[Percent],29.0,11212.0,-1496.0
1770,2067-09-01,Coverage_OUT_NV_N[Percent],23.0,11309.0,-1473.0
1771,2067-10-01,Coverage_OUT_NV_N[Percent],25.0,11394.0,-1448.0
1772,2067-11-01,Coverage_OUT_NV_N[Percent],26.0,11560.0,-1422.0
1773,2067-12-01,Coverage_OUT_NV_N[Percent],56.0,11661.0,-1366.0
1774,2068-07-01,Coverage_OUT_NV_N[Percent],8.0,12424.0,-1358.0
1775,2068-08-01,Coverage_OUT_NV_N[Percent],29.0,12598.0,-1329.0
1776,2068-09-01,Coverage_OUT_NV_N[Percent],43.0,12806.0,-1286.0
1777,2068-10-01,Coverage_OUT_NV_N[Percent],52.0,13010.0,-1234.0
1778,2068-11-01,Coverage_OUT_NV_N[Percent],56.0,13465.0,-1178.0
1779,2069-08-01,Coverage_OUT_NV_N[Percent],-3.0,14820.0,-1181.0
1780,2069-09-01,Coverage_OUT_NV_N[Percent],-2.0,15111.0,-1183.0
1781,2069-10-01,Coverage_OUT_NV_N[Percent],7.0,15349.0,-1176.0
1782,2069-11-01,Coverage_OUT_NV_N[Percent],44.0,15449.0,-1132.0
1783,2069-12-01,Coverage_OUT_NV_N[Percent],27.0,15471.0,-1105.0
1784,2070-10-01,Coverage_OUT_NV_N[Percent],14.0,17267.0,-1091.0
1785,2070-12-01,Coverage_OUT_NV_N[Percent],11.0,17184.0,-1080.0
1786,2050-08-01,Coverage_OUT_WA_ID_AVA[Percent],98.0,2110.0,98.0
1787,2050-09-01,Coverage_OUT_WA_ID_AVA[Percent],97.0,2311.0,195.0
1788,2069-08-01,Coverage_OUT_WA_ID_AVA[Percent],98.0,14820.0,293.0
1789,2069-09-01,Coverage_OUT_WA_ID_AVA[Percent],98.0,15111.0,391.0
1790,2069-10-01,Coverage_OUT_WA_ID_AVA[Percent],99.0,15349.0,490.0
1791,2070-08-01,Coverage_OUT_WA_ID_AVA[Percent],98.0,16467.0,588.0
1792,2070-09-01,Coverage_OUT_WA_ID_AVA[Percent],99.0,16839.0,687.0
1793,2070-10-01,Coverage_OUT_WA_ID_AVA[Percent],98.0,17267.0,785.0
1794,2049-09-01,Coverage_OUT_WA_SEATAC[Percent],7.0,1046.0,7.0
1795,2049-10-01,Coverage_OUT_WA_SEATAC[Percent],3.0,1212.0,10.0
1796,2052-09-01,Coverage_OUT_WA_SEATAC[Percent],5.0,2820.0,15.0
1797,2056-09-01,Coverage_OUT_WA_SEATAC[Percent],1.0,6602.0,16.0
1798,2060-09-01,Coverage_OUT_WA_SEATAC[Percent],11.0,7738.0,27.0
1799,2063-08-01,Coverage_OUT_WA_SEATAC[Percent],4.0,10461.0,31.0
1800,2063-09-01,Coverage_OUT_WA_SEATAC[Percent],14.0,10705.0,45.0
1801,2063-10-01,Coverage_OUT_WA_SEATAC[Percent],8.0,10890.0,53.0
1802,2064-08-01,Coverage_OUT_WA_SEATAC[Percent],2.0,12007.0,55.0
1803,2065-09-01,Coverage_OUT_WA_SEATAC[Percent],10.0,11260.0,65.0
1804,2065-10-01,Coverage_OUT_WA_SEATAC[Percent],13.0,10846.0,78.0
1805,2066-09-01,Coverage_OUT_WA_SEATAC[Percent],4.0,10839.0,82.0
1806,2066-10-01,Coverage_OUT_WA_SEATAC[Percent],10.0,10666.0,92.0
1807,2067-07-01,Coverage_OUT_WA_SEATAC[Percent],3.0,11098.0,95.0
1808,2067-08-01,Coverage_OUT_WA_SEATAC[Percent],16.0,11212.0,111.0
1809,2067-09-01,Coverage_OUT_WA_SEATAC[Percent],17.0,11309.0,128.0
