,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
1387,2029-12-01,Hydro_Boundary[GwH],-1.0,-173.0,-34.0
1388,2033-05-01,Hydro_Boundary[GwH],-3.0,-4013.0,-37.0
1389,2033-06-01,Hydro_Boundary[GwH],-5.0,-4108.0,-42.0
1390,2033-07-01,Hydro_Boundary[GwH],-7.0,-4136.0,-49.0
1391,2033-08-01,Hydro_Boundary[GwH],-7.0,-4136.0,-56.0
1392,2033-09-01,Hydro_Boundary[GwH],-6.0,-4173.0,-62.0
1393,2033-10-01,Hydro_Boundary[GwH],-8.0,-4134.0,-70.0
1394,2033-11-01,Hydro_Boundary[GwH],-9.0,-4651.0,-79.0
1395,2033-12-01,Hydro_Boundary[GwH],-9.0,-4853.0,-88.0
1396,2034-01-01,Hydro_Boundary[GwH],-10.0,-4984.0,-98.0
1397,2034-02-01,Hydro_Boundary[GwH],-9.0,-5158.0,-107.0
1398,2034-03-01,Hydro_Boundary[GwH],-11.0,-5354.0,-118.0
1399,2034-04-01,Hydro_Boundary[GwH],-15.0,-5622.0,-133.0
1400,2034-05-01,Hydro_Boundary[GwH],-16.0,-5449.0,-149.0
1401,2034-06-01,Hydro_Boundary[GwH],-13.0,-5592.0,-162.0
1402,2034-07-01,Hydro_Boundary[GwH],-10.0,-5487.0,-172.0
1403,2034-08-01,Hydro_Boundary[GwH],-7.0,-5582.0,-179.0
1404,2034-09-01,Hydro_Boundary[GwH],-3.0,-5598.0,-182.0
1405,2035-04-01,Hydro_Boundary[GwH],1.0,-4886.0,-181.0
1406,2035-05-01,Hydro_Boundary[GwH],1.0,-4915.0,-180.0
1407,2035-06-01,Hydro_Boundary[GwH],1.0,-4808.0,-179.0
1408,2035-07-01,Hydro_Boundary[GwH],1.0,-4718.0,-178.0
1409,2036-06-01,Hydro_Boundary[GwH],-12.0,-3815.0,-190.0
1410,2036-07-01,Hydro_Boundary[GwH],-15.0,-3666.0,-205.0
1411,2036-08-01,Hydro_Boundary[GwH],-14.0,-3546.0,-219.0
1412,2036-09-01,Hydro_Boundary[GwH],-12.0,-3450.0,-231.0
1413,2036-10-01,Hydro_Boundary[GwH],-18.0,-3426.0,-249.0
1414,2036-11-01,Hydro_Boundary[GwH],-15.0,-3521.0,-264.0
1415,2036-12-01,Hydro_Boundary[GwH],-20.0,-3667.0,-284.0
1416,2037-01-01,Hydro_Boundary[GwH],-27.0,-3667.0,-311.0
1417,2037-02-01,Hydro_Boundary[GwH],-25.0,-3838.0,-336.0
1418,2037-03-01,Hydro_Boundary[GwH],-38.0,-3910.0,-374.0
1419,2037-04-01,Hydro_Boundary[GwH],-50.0,-4054.0,-424.0
1420,2037-05-01,Hydro_Boundary[GwH],-70.0,-4304.0,-494.0
1421,2037-06-01,Hydro_Boundary[GwH],-71.0,-5074.0,-565.0
1422,2037-07-01,Hydro_Boundary[GwH],-65.0,-5849.0,-630.0
1423,2037-08-01,Hydro_Boundary[GwH],-51.0,-6563.0,-681.0
1424,2037-09-01,Hydro_Boundary[GwH],-35.0,-6938.0,-716.0
1425,2037-10-01,Hydro_Boundary[GwH],-29.0,-7065.0,-745.0
1426,2037-11-01,Hydro_Boundary[GwH],-24.0,-7261.0,-769.0
1427,2037-12-01,Hydro_Boundary[GwH],-27.0,-7713.0,-796.0
1428,2038-01-01,Hydro_Boundary[GwH],-29.0,-8144.0,-825.0
1429,2038-02-01,Hydro_Boundary[GwH],-23.0,-8418.0,-848.0
1430,2038-03-01,Hydro_Boundary[GwH],-30.0,-9152.0,-878.0
1431,2038-04-01,Hydro_Boundary[GwH],-31.0,-9401.0,-909.0
1432,2038-05-01,Hydro_Boundary[GwH],-32.0,-10387.0,-941.0
1433,2038-06-01,Hydro_Boundary[GwH],-28.0,-10346.0,-969.0
1434,2038-07-01,Hydro_Boundary[GwH],-22.0,-10599.0,-991.0
1435,2038-08-01,Hydro_Boundary[GwH],-15.0,-10842.0,-1006.0
1436,2038-09-01,Hydro_Boundary[GwH],-9.0,-10936.0,-1015.0
1437,2038-10-01,Hydro_Boundary[GwH],-8.0,-11061.0,-1023.0
1438,2038-11-01,Hydro_Boundary[GwH],-6.0,-11123.0,-1029.0
1439,2038-12-01,Hydro_Boundary[GwH],-6.0,-11332.0,-1035.0
1440,2039-01-01,Hydro_Boundary[GwH],-6.0,-11454.0,-1041.0
1441,2039-02-01,Hydro_Boundary[GwH],-5.0,-11564.0,-1046.0
1442,2039-03-01,Hydro_Boundary[GwH],-6.0,-11664.0,-1052.0
1443,2039-04-01,Hydro_Boundary[GwH],-7.0,-11768.0,-1059.0
1444,2039-05-01,Hydro_Boundary[GwH],-8.0,-11962.0,-1067.0
1445,2039-06-01,Hydro_Boundary[GwH],-7.0,-12109.0,-1074.0
1446,2039-07-01,Hydro_Boundary[GwH],-6.0,-12291.0,-1080.0
1447,2039-08-01,Hydro_Boundary[GwH],-5.0,-12397.0,-1085.0
1448,2039-09-01,Hydro_Boundary[GwH],-3.0,-12476.0,-1088.0
1449,2039-10-01,Hydro_Boundary[GwH],-3.0,-12514.0,-1091.0
1450,2039-11-01,Hydro_Boundary[GwH],-2.0,-12564.0,-1093.0
1451,2039-12-01,Hydro_Boundary[GwH],-3.0,-12670.0,-1096.0
1452,2040-01-01,Hydro_Boundary[GwH],-3.0,-12887.0,-1099.0
1453,2040-02-01,Hydro_Boundary[GwH],-2.0,-12970.0,-1101.0
1454,2040-03-01,Hydro_Boundary[GwH],-3.0,-13095.0,-1104.0
1455,2040-04-01,Hydro_Boundary[GwH],-3.0,-13363.0,-1107.0
1456,2040-05-01,Hydro_Boundary[GwH],-4.0,-13612.0,-1111.0
1457,2040-06-01,Hydro_Boundary[GwH],-4.0,-13848.0,-1115.0
1458,2040-07-01,Hydro_Boundary[GwH],-3.0,-13951.0,-1118.0
1459,2040-08-01,Hydro_Boundary[GwH],-2.0,-14025.0,-1120.0
1460,2040-09-01,Hydro_Boundary[GwH],-2.0,-14024.0,-1122.0
1461,2040-10-01,Hydro_Boundary[GwH],-2.0,-14018.0,-1124.0
1462,2040-11-01,Hydro_Boundary[GwH],-1.0,-13941.0,-1125.0
1463,2040-12-01,Hydro_Boundary[GwH],-1.0,-14116.0,-1126.0
1464,2041-01-01,Hydro_Boundary[GwH],-2.0,-14233.0,-1128.0
1465,2041-02-01,Hydro_Boundary[GwH],-1.0,-14299.0,-1129.0
1466,2041-03-01,Hydro_Boundary[GwH],-2.0,-14560.0,-1131.0
1467,2041-04-01,Hydro_Boundary[GwH],-2.0,-14696.0,-1133.0
1468,2041-05-01,Hydro_Boundary[GwH],-2.0,-15071.0,-1135.0
1469,2041-06-01,Hydro_Boundary[GwH],-2.0,-15101.0,-1137.0
1470,2041-07-01,Hydro_Boundary[GwH],-2.0,-15186.0,-1139.0
1471,2041-08-01,Hydro_Boundary[GwH],-1.0,-15294.0,-1140.0
1472,2042-03-01,Hydro_Boundary[GwH],-1.0,-14870.0,-1141.0
1473,2042-04-01,Hydro_Boundary[GwH],-1.0,-15152.0,-1142.0
1474,2042-05-01,Hydro_Boundary[GwH],-5.0,-15485.0,-1147.0
1475,2042-06-01,Hydro_Boundary[GwH],-14.0,-15877.0,-1161.0
1476,2042-07-01,Hydro_Boundary[GwH],-18.0,-16279.0,-1179.0
1477,2042-08-01,Hydro_Boundary[GwH],-19.0,-17132.0,-1198.0
1478,2042-09-01,Hydro_Boundary[GwH],-16.0,-17714.0,-1214.0
1479,2042-10-01,Hydro_Boundary[GwH],-18.0,-17707.0,-1232.0
1480,2042-11-01,Hydro_Boundary[GwH],-18.0,-17592.0,-1250.0
1481,2042-12-01,Hydro_Boundary[GwH],-24.0,-17209.0,-1274.0
1482,2043-01-01,Hydro_Boundary[GwH],-30.0,-16876.0,-1304.0
1483,2043-02-01,Hydro_Boundary[GwH],-28.0,-16711.0,-1332.0
1484,2043-03-01,Hydro_Boundary[GwH],-42.0,-16607.0,-1374.0
1485,2043-04-01,Hydro_Boundary[GwH],-53.0,-16631.0,-1427.0
1486,2043-05-01,Hydro_Boundary[GwH],-38.0,-16771.0,-1465.0
1487,2043-06-01,Hydro_Boundary[GwH],-10.0,-16819.0,-1475.0
1488,2043-07-01,Hydro_Boundary[GwH],15.0,-17083.0,-1460.0
1489,2043-08-01,Hydro_Boundary[GwH],30.0,-17289.0,-1430.0
1490,2043-09-01,Hydro_Boundary[GwH],33.0,-17300.0,-1397.0
1491,2043-10-01,Hydro_Boundary[GwH],43.0,-17278.0,-1354.0
1492,2043-11-01,Hydro_Boundary[GwH],43.0,-17302.0,-1311.0
1493,2043-12-01,Hydro_Boundary[GwH],59.0,-17311.0,-1252.0
1494,2044-01-01,Hydro_Boundary[GwH],77.0,-17115.0,-1175.0
1495,2044-02-01,Hydro_Boundary[GwH],74.0,-17004.0,-1101.0
1496,2044-03-01,Hydro_Boundary[GwH],93.0,-16655.0,-1008.0
1497,2044-04-01,Hydro_Boundary[GwH],111.0,-16601.0,-897.0
1498,2044-05-01,Hydro_Boundary[GwH],128.0,-16463.0,-769.0
1499,2044-06-01,Hydro_Boundary[GwH],109.0,-16489.0,-660.0
1500,2044-07-01,Hydro_Boundary[GwH],81.0,-16396.0,-579.0
1501,2044-08-01,Hydro_Boundary[GwH],49.0,-16299.0,-530.0
1502,2044-09-01,Hydro_Boundary[GwH],24.0,-16233.0,-506.0
1503,2044-10-01,Hydro_Boundary[GwH],15.0,-16471.0,-491.0
1504,2044-11-01,Hydro_Boundary[GwH],7.0,-16613.0,-484.0
1505,2044-12-01,Hydro_Boundary[GwH],3.0,-16733.0,-481.0
1506,2045-01-01,Hydro_Boundary[GwH],-3.0,-16791.0,-484.0
1507,2045-02-01,Hydro_Boundary[GwH],-7.0,-17033.0,-491.0
1508,2045-03-01,Hydro_Boundary[GwH],-7.0,-17531.0,-498.0
1509,2045-04-01,Hydro_Boundary[GwH],-2.0,-17793.0,-500.0
1510,2045-05-01,Hydro_Boundary[GwH],-2.0,-18278.0,-502.0
1511,2045-06-01,Hydro_Boundary[GwH],-2.0,-18247.0,-504.0
1512,2045-10-01,Hydro_Boundary[GwH],1.0,-18446.0,-503.0
1513,2045-11-01,Hydro_Boundary[GwH],3.0,-18506.0,-500.0
1514,2045-12-01,Hydro_Boundary[GwH],7.0,-18308.0,-493.0
1515,2046-01-01,Hydro_Boundary[GwH],11.0,-17734.0,-482.0
1516,2046-02-01,Hydro_Boundary[GwH],11.0,-17285.0,-471.0
1517,2046-03-01,Hydro_Boundary[GwH],17.0,-16725.0,-454.0
1518,2046-04-01,Hydro_Boundary[GwH],17.0,-16046.0,-437.0
1519,2046-05-01,Hydro_Boundary[GwH],20.0,-15395.0,-417.0
1520,2046-06-01,Hydro_Boundary[GwH],19.0,-15097.0,-398.0
1521,2046-07-01,Hydro_Boundary[GwH],17.0,-14960.0,-381.0
1522,2046-08-01,Hydro_Boundary[GwH],13.0,-14850.0,-368.0
1523,2046-09-01,Hydro_Boundary[GwH],9.0,-14889.0,-359.0
1524,2046-10-01,Hydro_Boundary[GwH],8.0,-14950.0,-351.0
1525,2046-11-01,Hydro_Boundary[GwH],6.0,-14918.0,-345.0
1526,2046-12-01,Hydro_Boundary[GwH],5.0,-14875.0,-340.0
1527,2047-02-01,Hydro_Boundary[GwH],-3.0,-14922.0,-343.0
1528,2047-03-01,Hydro_Boundary[GwH],-10.0,-14941.0,-353.0
1529,2047-04-01,Hydro_Boundary[GwH],-15.0,-14155.0,-368.0
1530,2047-05-01,Hydro_Boundary[GwH],-15.0,-13584.0,-383.0
1531,2047-06-01,Hydro_Boundary[GwH],-15.0,-12886.0,-398.0
1532,2047-07-01,Hydro_Boundary[GwH],-13.0,-11926.0,-411.0
1533,2047-08-01,Hydro_Boundary[GwH],-10.0,-12013.0,-421.0
1534,2047-09-01,Hydro_Boundary[GwH],-7.0,-12043.0,-428.0
1535,2047-10-01,Hydro_Boundary[GwH],-6.0,-12056.0,-434.0
1536,2047-11-01,Hydro_Boundary[GwH],-5.0,-11990.0,-439.0
1537,2047-12-01,Hydro_Boundary[GwH],-6.0,-12070.0,-445.0
1538,2048-01-01,Hydro_Boundary[GwH],-6.0,-12204.0,-451.0
1539,2048-02-01,Hydro_Boundary[GwH],-4.0,-12288.0,-455.0
1540,2048-03-01,Hydro_Boundary[GwH],-4.0,-12408.0,-459.0
1541,2048-04-01,Hydro_Boundary[GwH],-4.0,-11994.0,-463.0
1542,2048-05-01,Hydro_Boundary[GwH],-10.0,-11667.0,-473.0
1543,2048-06-01,Hydro_Boundary[GwH],-13.0,-12011.0,-486.0
1544,2048-07-01,Hydro_Boundary[GwH],-13.0,-12250.0,-499.0
1545,2048-08-01,Hydro_Boundary[GwH],-12.0,-12429.0,-511.0
1546,2048-09-01,Hydro_Boundary[GwH],-9.0,-12671.0,-520.0
1547,2048-10-01,Hydro_Boundary[GwH],-9.0,-12776.0,-529.0
1548,2048-11-01,Hydro_Boundary[GwH],-8.0,-12933.0,-537.0
1549,2048-12-01,Hydro_Boundary[GwH],-10.0,-12784.0,-547.0
1550,2049-01-01,Hydro_Boundary[GwH],-12.0,-12803.0,-559.0
1551,2049-02-01,Hydro_Boundary[GwH],-11.0,-12996.0,-570.0
1552,2049-03-01,Hydro_Boundary[GwH],-15.0,-12736.0,-585.0
1553,2049-04-01,Hydro_Boundary[GwH],-18.0,-13295.0,-603.0
1554,2049-05-01,Hydro_Boundary[GwH],-18.0,-12718.0,-621.0
1555,2049-06-01,Hydro_Boundary[GwH],-15.0,-12555.0,-636.0
1556,2049-07-01,Hydro_Boundary[GwH],-12.0,-12411.0,-648.0
1557,2049-08-01,Hydro_Boundary[GwH],-8.0,-12429.0,-656.0
1558,2049-09-01,Hydro_Boundary[GwH],-4.0,-12433.0,-660.0
1559,2049-10-01,Hydro_Boundary[GwH],-4.0,-12573.0,-664.0
1560,2049-11-01,Hydro_Boundary[GwH],-5.0,-12645.0,-669.0
1561,2049-12-01,Hydro_Boundary[GwH],-9.0,-12815.0,-678.0
1562,2050-01-01,Hydro_Boundary[GwH],-12.0,-12721.0,-690.0
1563,2050-02-01,Hydro_Boundary[GwH],-14.0,-13084.0,-704.0
1564,2050-03-01,Hydro_Boundary[GwH],-22.0,-13761.0,-726.0
1565,2050-04-01,Hydro_Boundary[GwH],-28.0,-14941.0,-754.0
1566,2050-05-01,Hydro_Boundary[GwH],-29.0,-14881.0,-783.0
1567,2050-06-01,Hydro_Boundary[GwH],-28.0,-15009.0,-811.0
1568,2050-07-01,Hydro_Boundary[GwH],-26.0,-15012.0,-837.0
1569,2050-08-01,Hydro_Boundary[GwH],-20.0,-15049.0,-857.0
1570,2050-09-01,Hydro_Boundary[GwH],-13.0,-15255.0,-870.0
1571,2050-10-01,Hydro_Boundary[GwH],-12.0,-15577.0,-882.0
1572,2050-11-01,Hydro_Boundary[GwH],-9.0,-15890.0,-891.0
1573,2050-12-01,Hydro_Boundary[GwH],-8.0,-16131.0,-899.0
1574,2051-01-01,Hydro_Boundary[GwH],-9.0,-16018.0,-908.0
1575,2051-02-01,Hydro_Boundary[GwH],-6.0,-16259.0,-914.0
1576,2051-03-01,Hydro_Boundary[GwH],-7.0,-16299.0,-921.0
1577,2051-04-01,Hydro_Boundary[GwH],-8.0,-15791.0,-929.0
1578,2051-05-01,Hydro_Boundary[GwH],-6.0,-15691.0,-935.0
1579,2051-06-01,Hydro_Boundary[GwH],-8.0,-15663.0,-943.0
1580,2051-07-01,Hydro_Boundary[GwH],-8.0,-15542.0,-951.0
1581,2051-08-01,Hydro_Boundary[GwH],-7.0,-15524.0,-958.0
1582,2051-09-01,Hydro_Boundary[GwH],-5.0,-15623.0,-963.0
1583,2051-10-01,Hydro_Boundary[GwH],-5.0,-15581.0,-968.0
1584,2051-11-01,Hydro_Boundary[GwH],-5.0,-15602.0,-973.0
1585,2051-12-01,Hydro_Boundary[GwH],-8.0,-15580.0,-981.0
1586,2052-01-01,Hydro_Boundary[GwH],-13.0,-15612.0,-994.0
1587,2052-02-01,Hydro_Boundary[GwH],-12.0,-15924.0,-1006.0
1588,2052-03-01,Hydro_Boundary[GwH],-18.0,-16270.0,-1024.0
1589,2052-04-01,Hydro_Boundary[GwH],-24.0,-16357.0,-1048.0
1590,2052-05-01,Hydro_Boundary[GwH],-38.0,-17300.0,-1086.0
1591,2052-06-01,Hydro_Boundary[GwH],-43.0,-18072.0,-1129.0
1592,2052-07-01,Hydro_Boundary[GwH],-44.0,-18698.0,-1173.0
1593,2052-08-01,Hydro_Boundary[GwH],-37.0,-19234.0,-1210.0
1594,2052-09-01,Hydro_Boundary[GwH],-27.0,-19484.0,-1237.0
1595,2052-10-01,Hydro_Boundary[GwH],-28.0,-19591.0,-1265.0
1596,2052-11-01,Hydro_Boundary[GwH],-25.0,-19917.0,-1290.0
1597,2052-12-01,Hydro_Boundary[GwH],-29.0,-20058.0,-1319.0
1598,2053-01-01,Hydro_Boundary[GwH],-32.0,-20702.0,-1351.0
1599,2053-02-01,Hydro_Boundary[GwH],-26.0,-20798.0,-1377.0
1600,2053-03-01,Hydro_Boundary[GwH],-34.0,-21040.0,-1411.0
1601,2053-04-01,Hydro_Boundary[GwH],-36.0,-21445.0,-1447.0
1602,2053-05-01,Hydro_Boundary[GwH],-49.0,-21440.0,-1496.0
1603,2053-06-01,Hydro_Boundary[GwH],-48.0,-21580.0,-1544.0
1604,2053-07-01,Hydro_Boundary[GwH],-44.0,-21953.0,-1588.0
1605,2053-08-01,Hydro_Boundary[GwH],-34.0,-22332.0,-1622.0
1606,2053-09-01,Hydro_Boundary[GwH],-23.0,-22528.0,-1645.0
1607,2053-10-01,Hydro_Boundary[GwH],-22.0,-22398.0,-1667.0
1608,2053-11-01,Hydro_Boundary[GwH],-19.0,-22257.0,-1686.0
1609,2053-12-01,Hydro_Boundary[GwH],-22.0,-22617.0,-1708.0
1610,2054-01-01,Hydro_Boundary[GwH],-26.0,-23097.0,-1734.0
1611,2054-02-01,Hydro_Boundary[GwH],-22.0,-23440.0,-1756.0
1612,2054-03-01,Hydro_Boundary[GwH],-31.0,-23425.0,-1787.0
1613,2054-04-01,Hydro_Boundary[GwH],-37.0,-23695.0,-1824.0
1614,2054-05-01,Hydro_Boundary[GwH],-42.0,-23946.0,-1866.0
1615,2054-06-01,Hydro_Boundary[GwH],-39.0,-24173.0,-1905.0
1616,2054-07-01,Hydro_Boundary[GwH],-33.0,-24483.0,-1938.0
1617,2054-08-01,Hydro_Boundary[GwH],-24.0,-24613.0,-1962.0
1618,2054-09-01,Hydro_Boundary[GwH],-16.0,-24829.0,-1978.0
1619,2054-10-01,Hydro_Boundary[GwH],-14.0,-24884.0,-1992.0
1620,2054-11-01,Hydro_Boundary[GwH],-11.0,-25000.0,-2003.0
1621,2054-12-01,Hydro_Boundary[GwH],-12.0,-25232.0,-2015.0
1622,2055-01-01,Hydro_Boundary[GwH],-13.0,-25645.0,-2028.0
1623,2055-02-01,Hydro_Boundary[GwH],-10.0,-26032.0,-2038.0
1624,2055-03-01,Hydro_Boundary[GwH],-14.0,-26343.0,-2052.0
1625,2055-04-01,Hydro_Boundary[GwH],-15.0,-25868.0,-2067.0
1626,2055-05-01,Hydro_Boundary[GwH],-17.0,-26054.0,-2084.0
1627,2055-06-01,Hydro_Boundary[GwH],-17.0,-26505.0,-2101.0
1628,2055-07-01,Hydro_Boundary[GwH],-15.0,-26720.0,-2116.0
1629,2055-08-01,Hydro_Boundary[GwH],-11.0,-26864.0,-2127.0
1630,2055-09-01,Hydro_Boundary[GwH],-7.0,-27032.0,-2134.0
1631,2055-10-01,Hydro_Boundary[GwH],-7.0,-27077.0,-2141.0
1632,2055-11-01,Hydro_Boundary[GwH],-5.0,-27159.0,-2146.0
1633,2055-12-01,Hydro_Boundary[GwH],-6.0,-27255.0,-2152.0
1634,2056-01-01,Hydro_Boundary[GwH],-7.0,-27299.0,-2159.0
1635,2056-02-01,Hydro_Boundary[GwH],-6.0,-27475.0,-2165.0
1636,2056-03-01,Hydro_Boundary[GwH],-7.0,-27591.0,-2172.0
1637,2056-04-01,Hydro_Boundary[GwH],-8.0,-26734.0,-2180.0
1638,2056-05-01,Hydro_Boundary[GwH],-10.0,-26821.0,-2190.0
1639,2056-06-01,Hydro_Boundary[GwH],-11.0,-26983.0,-2201.0
1640,2056-07-01,Hydro_Boundary[GwH],-10.0,-27103.0,-2211.0
1641,2056-08-01,Hydro_Boundary[GwH],-10.0,-27235.0,-2221.0
1642,2056-09-01,Hydro_Boundary[GwH],-9.0,-27186.0,-2230.0
1643,2056-10-01,Hydro_Boundary[GwH],-11.0,-27347.0,-2241.0
1644,2056-11-01,Hydro_Boundary[GwH],-12.0,-27708.0,-2253.0
1645,2056-12-01,Hydro_Boundary[GwH],-15.0,-28502.0,-2268.0
1646,2057-01-01,Hydro_Boundary[GwH],-18.0,-28642.0,-2286.0
1647,2057-02-01,Hydro_Boundary[GwH],-18.0,-29499.0,-2304.0
1648,2057-03-01,Hydro_Boundary[GwH],-23.0,-30007.0,-2327.0
1649,2057-04-01,Hydro_Boundary[GwH],-26.0,-30537.0,-2353.0
1650,2057-05-01,Hydro_Boundary[GwH],-31.0,-30489.0,-2384.0
1651,2057-06-01,Hydro_Boundary[GwH],-30.0,-30732.0,-2414.0
1652,2057-07-01,Hydro_Boundary[GwH],-26.0,-30937.0,-2440.0
1653,2057-08-01,Hydro_Boundary[GwH],-18.0,-31094.0,-2458.0
1654,2057-09-01,Hydro_Boundary[GwH],-11.0,-30934.0,-2469.0
1655,2057-10-01,Hydro_Boundary[GwH],-8.0,-30777.0,-2477.0
1656,2057-11-01,Hydro_Boundary[GwH],-4.0,-30767.0,-2481.0
1657,2057-12-01,Hydro_Boundary[GwH],-3.0,-30691.0,-2484.0
1658,2058-01-01,Hydro_Boundary[GwH],-2.0,-30959.0,-2486.0
1659,2058-03-01,Hydro_Boundary[GwH],2.0,-31379.0,-2484.0
1660,2058-04-01,Hydro_Boundary[GwH],2.0,-31479.0,-2482.0
1661,2058-05-01,Hydro_Boundary[GwH],2.0,-31592.0,-2480.0
1662,2058-06-01,Hydro_Boundary[GwH],2.0,-31861.0,-2478.0
1663,2058-07-01,Hydro_Boundary[GwH],2.0,-32069.0,-2476.0
1664,2058-08-01,Hydro_Boundary[GwH],1.0,-32201.0,-2475.0
1665,2059-03-01,Hydro_Boundary[GwH],-24.0,-32975.0,-2499.0
1666,2059-04-01,Hydro_Boundary[GwH],-19.0,-32431.0,-2518.0
1667,2059-05-01,Hydro_Boundary[GwH],-22.0,-32460.0,-2540.0
1668,2059-06-01,Hydro_Boundary[GwH],-22.0,-32547.0,-2562.0
1669,2059-07-01,Hydro_Boundary[GwH],-20.0,-32744.0,-2582.0
1670,2059-08-01,Hydro_Boundary[GwH],-15.0,-32743.0,-2597.0
1671,2059-09-01,Hydro_Boundary[GwH],-10.0,-32683.0,-2607.0
1672,2059-10-01,Hydro_Boundary[GwH],-9.0,-32695.0,-2616.0
1673,2059-11-01,Hydro_Boundary[GwH],-7.0,-32756.0,-2623.0
1674,2059-12-01,Hydro_Boundary[GwH],-9.0,-32859.0,-2632.0
1675,2060-01-01,Hydro_Boundary[GwH],-14.0,-33042.0,-2646.0
1676,2060-02-01,Hydro_Boundary[GwH],-14.0,-33098.0,-2660.0
1677,2060-03-01,Hydro_Boundary[GwH],-7.0,-33528.0,-2667.0
1678,2060-04-01,Hydro_Boundary[GwH],-4.0,-33512.0,-2671.0
1679,2060-05-01,Hydro_Boundary[GwH],-5.0,-33372.0,-2676.0
1680,2060-06-01,Hydro_Boundary[GwH],-5.0,-33323.0,-2681.0
1681,2060-07-01,Hydro_Boundary[GwH],-5.0,-33268.0,-2686.0
1682,2060-08-01,Hydro_Boundary[GwH],-4.0,-33445.0,-2690.0
1683,2060-09-01,Hydro_Boundary[GwH],-4.0,-33457.0,-2694.0
1684,2060-10-01,Hydro_Boundary[GwH],-4.0,-33742.0,-2698.0
1685,2060-11-01,Hydro_Boundary[GwH],-4.0,-33911.0,-2702.0
1686,2060-12-01,Hydro_Boundary[GwH],-5.0,-34005.0,-2707.0
1687,2061-01-01,Hydro_Boundary[GwH],-4.0,-34147.0,-2711.0
1688,2061-02-01,Hydro_Boundary[GwH],-2.0,-34183.0,-2713.0
1689,2062-06-01,Hydro_Boundary[GwH],-5.0,-33721.0,-2718.0
1690,2062-07-01,Hydro_Boundary[GwH],-6.0,-33892.0,-2724.0
1691,2062-08-01,Hydro_Boundary[GwH],-5.0,-33823.0,-2729.0
1692,2062-09-01,Hydro_Boundary[GwH],-4.0,-33832.0,-2733.0
1693,2062-10-01,Hydro_Boundary[GwH],-5.0,-33981.0,-2738.0
1694,2062-11-01,Hydro_Boundary[GwH],-4.0,-34063.0,-2742.0
1695,2062-12-01,Hydro_Boundary[GwH],-7.0,-34030.0,-2749.0
1696,2063-01-01,Hydro_Boundary[GwH],-11.0,-33936.0,-2760.0
1697,2063-02-01,Hydro_Boundary[GwH],-10.0,-34278.0,-2770.0
1698,2063-03-01,Hydro_Boundary[GwH],-18.0,-34600.0,-2788.0
1699,2063-04-01,Hydro_Boundary[GwH],-26.0,-35676.0,-2814.0
1700,2063-05-01,Hydro_Boundary[GwH],-28.0,-34602.0,-2842.0
1701,2063-06-01,Hydro_Boundary[GwH],-30.0,-34516.0,-2872.0
1702,2063-07-01,Hydro_Boundary[GwH],-27.0,-34552.0,-2899.0
1703,2063-08-01,Hydro_Boundary[GwH],-21.0,-34727.0,-2920.0
1704,2063-09-01,Hydro_Boundary[GwH],-14.0,-34936.0,-2934.0
1705,2063-10-01,Hydro_Boundary[GwH],-13.0,-35089.0,-2947.0
1706,2063-11-01,Hydro_Boundary[GwH],-12.0,-35251.0,-2959.0
1707,2063-12-01,Hydro_Boundary[GwH],-16.0,-35244.0,-2975.0
1708,2064-01-01,Hydro_Boundary[GwH],-19.0,-35378.0,-2994.0
1709,2064-02-01,Hydro_Boundary[GwH],-18.0,-35294.0,-3012.0
1710,2064-03-01,Hydro_Boundary[GwH],-25.0,-36334.0,-3037.0
1711,2064-04-01,Hydro_Boundary[GwH],-23.0,-36692.0,-3060.0
1712,2064-05-01,Hydro_Boundary[GwH],-27.0,-36485.0,-3087.0
1713,2064-06-01,Hydro_Boundary[GwH],-25.0,-36446.0,-3112.0
1714,2064-07-01,Hydro_Boundary[GwH],-22.0,-36461.0,-3134.0
1715,2064-08-01,Hydro_Boundary[GwH],-16.0,-36398.0,-3150.0
1716,2064-09-01,Hydro_Boundary[GwH],-10.0,-36160.0,-3160.0
1717,2064-10-01,Hydro_Boundary[GwH],-9.0,-36353.0,-3169.0
1718,2064-11-01,Hydro_Boundary[GwH],-10.0,-36492.0,-3179.0
1719,2064-12-01,Hydro_Boundary[GwH],-13.0,-36436.0,-3192.0
1720,2065-01-01,Hydro_Boundary[GwH],-16.0,-36718.0,-3208.0
1721,2065-02-01,Hydro_Boundary[GwH],-13.0,-37201.0,-3221.0
1722,2065-03-01,Hydro_Boundary[GwH],-16.0,-37363.0,-3237.0
1723,2065-04-01,Hydro_Boundary[GwH],-15.0,-37316.0,-3252.0
1724,2065-05-01,Hydro_Boundary[GwH],-19.0,-37863.0,-3271.0
1725,2065-06-01,Hydro_Boundary[GwH],-16.0,-38406.0,-3287.0
1726,2065-07-01,Hydro_Boundary[GwH],-14.0,-38669.0,-3301.0
1727,2065-08-01,Hydro_Boundary[GwH],-10.0,-38750.0,-3311.0
1728,2065-09-01,Hydro_Boundary[GwH],-7.0,-38992.0,-3318.0
1729,2065-10-01,Hydro_Boundary[GwH],-6.0,-39053.0,-3324.0
1730,2065-11-01,Hydro_Boundary[GwH],-3.0,-39170.0,-3327.0
1731,2065-12-01,Hydro_Boundary[GwH],2.0,-39177.0,-3325.0
