,Date,Location,Reduction_in_electricity_demand,Running_total,Location_running_total
4948,2067-09-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,279159.0,6536.0
4949,2067-10-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,280237.0,6534.0
4950,2067-11-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,281137.0,6532.0
4951,2067-12-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,281910.0,6530.0
4952,2068-01-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,282319.0,6528.0
4953,2068-07-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],36.0,285782.0,6564.0
4954,2068-08-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-2.0,287073.0,6562.0
4955,2069-07-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],109.0,297770.0,6671.0
4956,2069-12-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],113.0,304664.0,6784.0
4957,2070-08-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],110.0,309855.0,6894.0
4958,2070-10-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],-1.0,312558.0,6893.0
4959,2070-11-01,Elec_Transmission Link from CA_PGE_N_GW to CA_PGE_N_Sacramento[GwH],39.0,313699.0,6932.0
4960,2021-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],7.0,41.0,7.0
4961,2023-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],17.0,754.0,24.0
4962,2028-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],25.0,5754.0,49.0
4963,2028-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-1.0,5591.0,48.0
4964,2028-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-1.0,6025.0,47.0
4965,2029-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,7846.0,45.0
4966,2029-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,7810.0,43.0
4967,2029-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,7845.0,41.0
4968,2029-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,7461.0,39.0
4969,2030-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],21.0,8756.0,60.0
4970,2030-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,9001.0,58.0
4971,2030-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,9483.0,56.0
4972,2030-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,9822.0,54.0
4973,2030-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,10134.0,52.0
4974,2030-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,10378.0,50.0
4975,2030-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,10593.0,48.0
4976,2031-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],49.0,12099.0,97.0
4977,2031-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],54.0,12753.0,151.0
4978,2031-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,13324.0,149.0
4979,2032-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],25.0,14607.0,174.0
4980,2032-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,14968.0,171.0
4981,2032-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,15390.0,168.0
4982,2032-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,15823.0,165.0
4983,2032-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,16014.0,163.0
4984,2032-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,16234.0,161.0
4985,2033-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],53.0,17515.0,214.0
4986,2033-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,17869.0,212.0
4987,2033-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,18527.0,210.0
4988,2033-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,18852.0,208.0
4989,2033-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,19138.0,206.0
4990,2033-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],60.0,19461.0,266.0
4991,2034-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],35.0,22058.0,301.0
4992,2034-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,22315.0,299.0
4993,2034-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,22578.0,297.0
4994,2035-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,22863.0,294.0
4995,2035-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,23264.0,291.0
4996,2035-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,23816.0,288.0
4997,2035-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,24483.0,285.0
4998,2035-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,24917.0,283.0
4999,2035-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,25318.0,281.0
5000,2036-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],33.0,27153.0,314.0
5001,2036-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,27612.0,311.0
5002,2036-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,28337.0,308.0
5003,2036-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,29122.0,305.0
5004,2036-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,29571.0,303.0
5005,2036-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,30058.0,301.0
5006,2037-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],65.0,32281.0,366.0
5007,2037-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,32811.0,364.0
5008,2037-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,33554.0,361.0
5009,2037-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,34213.0,359.0
5010,2037-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,34466.0,357.0
5011,2037-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],68.0,34561.0,425.0
5012,2038-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,36015.0,422.0
5013,2038-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,36727.0,419.0
5014,2038-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,37296.0,416.0
5015,2038-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,37838.0,413.0
5016,2038-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,38714.0,411.0
5017,2038-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,39106.0,409.0
5018,2038-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],82.0,39234.0,491.0
5019,2039-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],8.0,41181.0,499.0
5020,2039-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,41996.0,496.0
5021,2039-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],71.0,43404.0,567.0
5022,2040-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],40.0,45791.0,607.0
5023,2040-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],5.0,46573.0,612.0
5024,2040-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],26.0,47148.0,638.0
5025,2041-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],51.0,50658.0,689.0
5026,2041-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,51402.0,683.0
5027,2041-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,52049.0,678.0
5028,2041-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],1.0,52441.0,679.0
5029,2042-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],11.0,55529.0,690.0
5030,2042-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-7.0,56339.0,683.0
5031,2042-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-7.0,57077.0,676.0
5032,2042-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,57823.0,670.0
5033,2042-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],40.0,58324.0,710.0
5034,2042-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],10.0,58704.0,720.0
5035,2043-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],57.0,62043.0,777.0
5036,2043-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-7.0,63014.0,770.0
5037,2043-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,63704.0,764.0
5038,2043-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],47.0,64227.0,811.0
5039,2043-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],57.0,64707.0,868.0
5040,2044-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],32.0,68416.0,900.0
5041,2044-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,69229.0,894.0
5042,2044-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,69854.0,889.0
5043,2044-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,70277.0,884.0
5044,2044-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,70749.0,879.0
5045,2045-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],30.0,74961.0,909.0
5046,2045-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],14.0,75979.0,923.0
5047,2045-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],49.0,76973.0,972.0
5048,2045-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],61.0,77546.0,1033.0
5049,2045-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],58.0,77753.0,1091.0
5050,2046-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],58.0,82441.0,1149.0
5051,2046-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,83476.0,1143.0
5052,2046-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,84474.0,1138.0
5053,2046-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],29.0,85126.0,1167.0
5054,2047-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],50.0,86220.0,1217.0
5055,2047-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],63.0,88456.0,1280.0
5056,2047-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,89415.0,1275.0
5057,2047-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,90462.0,1269.0
5058,2047-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,91236.0,1264.0
5059,2047-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,91831.0,1259.0
5060,2047-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],69.0,92340.0,1328.0
5061,2048-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],56.0,94237.0,1384.0
5062,2048-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,95175.0,1378.0
5063,2048-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-6.0,96205.0,1372.0
5064,2048-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,96922.0,1368.0
5065,2048-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],71.0,97638.0,1439.0
5066,2049-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],71.0,98283.0,1510.0
5067,2049-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],72.0,100466.0,1582.0
5068,2049-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,101775.0,1577.0
5069,2049-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,102888.0,1572.0
5070,2049-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,104062.0,1568.0
5071,2049-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,105225.0,1565.0
5072,2049-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,105849.0,1562.0
5073,2049-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],6.0,106503.0,1568.0
5074,2050-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],13.0,107190.0,1581.0
5075,2050-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],17.0,107669.0,1598.0
5076,2050-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],10.0,108505.0,1608.0
5077,2050-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,109380.0,1603.0
5078,2050-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,110334.0,1598.0
5079,2050-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,110660.0,1593.0
5080,2050-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],76.0,111105.0,1669.0
5081,2051-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],76.0,113949.0,1745.0
5082,2051-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],15.0,115271.0,1760.0
5083,2051-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,116358.0,1755.0
5084,2051-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,117528.0,1750.0
5085,2051-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,118597.0,1746.0
5086,2051-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,118555.0,1742.0
5087,2051-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,119031.0,1739.0
5088,2052-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,119462.0,1736.0
5089,2052-02-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],89.0,119908.0,1825.0
5090,2052-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],41.0,122331.0,1866.0
5091,2052-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],11.0,123747.0,1877.0
5092,2052-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,125162.0,1874.0
5093,2052-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,126572.0,1871.0
5094,2052-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,127765.0,1869.0
5095,2052-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,128477.0,1867.0
5096,2052-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,129149.0,1865.0
5097,2053-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],11.0,129949.0,1876.0
5098,2053-02-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],104.0,131048.0,1980.0
5099,2053-03-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],105.0,131715.0,2085.0
5100,2053-05-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],10.0,132760.0,2095.0
5101,2053-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],90.0,134273.0,2185.0
5102,2053-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],2.0,135826.0,2187.0
5103,2054-02-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],105.0,143162.0,2292.0
5104,2054-04-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],108.0,143983.0,2400.0
5105,2054-05-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],87.0,144608.0,2487.0
5106,2055-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],12.0,157110.0,2499.0
5107,2055-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],109.0,158736.0,2608.0
5108,2055-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],108.0,164878.0,2716.0
5109,2056-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],7.0,168580.0,2723.0
5110,2056-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],91.0,170002.0,2814.0
5111,2057-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],107.0,176466.0,2921.0
5112,2057-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],57.0,179679.0,2978.0
5113,2057-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],82.0,181689.0,3060.0
5114,2057-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],101.0,185516.0,3161.0
5115,2058-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],97.0,189889.0,3258.0
5116,2058-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],50.0,191322.0,3308.0
5117,2058-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],11.0,192396.0,3319.0
5118,2058-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],97.0,193093.0,3416.0
5119,2058-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],95.0,193774.0,3511.0
5120,2059-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],26.0,194279.0,3537.0
5121,2059-02-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],95.0,194877.0,3632.0
5122,2059-03-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],1.0,195395.0,3633.0
5123,2059-05-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],103.0,196715.0,3736.0
5124,2059-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-1.0,199236.0,3735.0
5125,2060-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],110.0,207760.0,3845.0
5126,2060-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],61.0,210164.0,3906.0
5127,2060-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],45.0,211451.0,3951.0
5128,2060-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],120.0,216418.0,4071.0
5129,2060-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],118.0,217421.0,4189.0
5130,2060-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],6.0,217620.0,4195.0
5131,2061-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],50.0,220908.0,4245.0
5132,2061-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,222153.0,4241.0
5133,2061-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,223374.0,4238.0
5134,2061-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,224504.0,4236.0
5135,2061-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,225352.0,4234.0
5136,2061-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],96.0,226179.0,4330.0
5137,2062-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],32.0,232054.0,4362.0
5138,2062-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],50.0,233316.0,4412.0
5139,2062-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,234432.0,4409.0
5140,2062-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,235546.0,4406.0
5141,2062-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],12.0,235984.0,4418.0
5142,2063-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],98.0,240210.0,4516.0
5143,2063-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,241530.0,4512.0
5144,2063-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-5.0,242853.0,4507.0
5145,2063-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-4.0,244495.0,4503.0
5146,2063-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,245405.0,4500.0
5147,2063-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,245695.0,4497.0
5148,2063-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,245962.0,4494.0
5149,2064-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],53.0,246524.0,4547.0
5150,2064-06-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],114.0,249779.0,4661.0
5151,2064-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,251281.0,4659.0
5152,2064-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,252967.0,4657.0
5153,2064-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-1.0,254713.0,4656.0
5154,2065-01-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],116.0,258868.0,4772.0
5155,2065-07-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],16.0,261512.0,4788.0
5156,2065-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],111.0,262863.0,4899.0
5157,2065-09-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-3.0,264289.0,4896.0
5158,2065-10-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,265304.0,4894.0
5159,2065-11-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],-2.0,265827.0,4892.0
5160,2065-12-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],29.0,266414.0,4921.0
5161,2066-08-01,Elec_Transmission Link from CA_PGE_N_GW to MUNI_CA_PGE_N[GwH],100.0,270802.0,5021.0
