,Date,Location,Reduction_in_hydropower_generation,Running_total,Location_running_total
1261,2028-12-01,Hydro_Big Creek 4[GwH],-5.0,-4191.0,-43.0
1262,2029-02-01,Hydro_Big Creek 4[GwH],-3.0,-4215.0,-46.0
1263,2029-03-01,Hydro_Big Creek 4[GwH],-2.0,-4237.0,-48.0
1264,2029-04-01,Hydro_Big Creek 4[GwH],-1.0,-4292.0,-49.0
1265,2029-05-01,Hydro_Big Creek 4[GwH],2.0,-4395.0,-47.0
1266,2029-07-01,Hydro_Big Creek 4[GwH],1.0,-4494.0,-46.0
1267,2029-08-01,Hydro_Big Creek 4[GwH],1.0,-4499.0,-45.0
1268,2029-10-01,Hydro_Big Creek 4[GwH],1.0,-4553.0,-44.0
1269,2029-12-01,Hydro_Big Creek 4[GwH],1.0,-4602.0,-43.0
1270,2030-01-01,Hydro_Big Creek 4[GwH],-1.0,-4600.0,-44.0
1271,2030-03-01,Hydro_Big Creek 4[GwH],-3.0,-4637.0,-47.0
1272,2031-03-01,Hydro_Big Creek 4[GwH],-2.0,-5173.0,-49.0
1273,2031-06-01,Hydro_Big Creek 4[GwH],-2.0,-5496.0,-51.0
1274,2031-07-01,Hydro_Big Creek 4[GwH],-2.0,-5595.0,-53.0
1275,2031-08-01,Hydro_Big Creek 4[GwH],-1.0,-5659.0,-54.0
1276,2031-10-01,Hydro_Big Creek 4[GwH],5.0,-5911.0,-49.0
1277,2031-11-01,Hydro_Big Creek 4[GwH],-1.0,-5964.0,-50.0
1278,2031-12-01,Hydro_Big Creek 4[GwH],-1.0,-5968.0,-51.0
1279,2032-01-01,Hydro_Big Creek 4[GwH],-1.0,-6086.0,-52.0
1280,2032-02-01,Hydro_Big Creek 4[GwH],-2.0,-6215.0,-54.0
1281,2032-03-01,Hydro_Big Creek 4[GwH],-2.0,-6301.0,-56.0
1282,2032-04-01,Hydro_Big Creek 4[GwH],-2.0,-6396.0,-58.0
1283,2033-12-01,Hydro_Big Creek 4[GwH],-6.0,-9343.0,-64.0
1284,2034-06-01,Hydro_Big Creek 4[GwH],1.0,-10682.0,-63.0
1285,2034-09-01,Hydro_Big Creek 4[GwH],3.0,-11045.0,-60.0
1286,2034-10-01,Hydro_Big Creek 4[GwH],3.0,-10935.0,-57.0
1287,2034-11-01,Hydro_Big Creek 4[GwH],3.0,-10903.0,-54.0
1288,2034-12-01,Hydro_Big Creek 4[GwH],2.0,-10900.0,-52.0
1289,2035-01-01,Hydro_Big Creek 4[GwH],5.0,-10784.0,-47.0
1290,2035-02-01,Hydro_Big Creek 4[GwH],-1.0,-10827.0,-48.0
1291,2035-05-01,Hydro_Big Creek 4[GwH],-6.0,-11100.0,-54.0
1292,2035-07-01,Hydro_Big Creek 4[GwH],-2.0,-11040.0,-56.0
1293,2035-08-01,Hydro_Big Creek 4[GwH],2.0,-11037.0,-54.0
1294,2035-09-01,Hydro_Big Creek 4[GwH],2.0,-11066.0,-52.0
1295,2035-10-01,Hydro_Big Creek 4[GwH],2.0,-11165.0,-50.0
1296,2035-11-01,Hydro_Big Creek 4[GwH],2.0,-11142.0,-48.0
1297,2035-12-01,Hydro_Big Creek 4[GwH],2.0,-11157.0,-46.0
1298,2036-01-01,Hydro_Big Creek 4[GwH],1.0,-11154.0,-45.0
1299,2036-02-01,Hydro_Big Creek 4[GwH],-1.0,-11139.0,-46.0
1300,2036-03-01,Hydro_Big Creek 4[GwH],8.0,-11081.0,-38.0
1301,2036-04-01,Hydro_Big Creek 4[GwH],7.0,-11152.0,-31.0
1302,2036-05-01,Hydro_Big Creek 4[GwH],-2.0,-11218.0,-33.0
1303,2036-06-01,Hydro_Big Creek 4[GwH],2.0,-11112.0,-31.0
1304,2036-07-01,Hydro_Big Creek 4[GwH],3.0,-11039.0,-28.0
1305,2036-08-01,Hydro_Big Creek 4[GwH],3.0,-11053.0,-25.0
1306,2036-09-01,Hydro_Big Creek 4[GwH],2.0,-11105.0,-23.0
1307,2036-10-01,Hydro_Big Creek 4[GwH],1.0,-11203.0,-22.0
1308,2036-12-01,Hydro_Big Creek 4[GwH],-1.0,-11278.0,-23.0
1309,2037-01-01,Hydro_Big Creek 4[GwH],-2.0,-11323.0,-25.0
1310,2037-02-01,Hydro_Big Creek 4[GwH],-13.0,-11426.0,-38.0
1311,2037-03-01,Hydro_Big Creek 4[GwH],-18.0,-11541.0,-56.0
1312,2037-04-01,Hydro_Big Creek 4[GwH],-16.0,-11611.0,-72.0
1313,2037-05-01,Hydro_Big Creek 4[GwH],-23.0,-11655.0,-95.0
1314,2037-06-01,Hydro_Big Creek 4[GwH],-2.0,-12057.0,-97.0
1315,2037-08-01,Hydro_Big Creek 4[GwH],-1.0,-12891.0,-98.0
1316,2037-09-01,Hydro_Big Creek 4[GwH],-3.0,-13197.0,-101.0
1317,2037-10-01,Hydro_Big Creek 4[GwH],-14.0,-13367.0,-115.0
1318,2037-11-01,Hydro_Big Creek 4[GwH],-15.0,-13531.0,-130.0
1319,2037-12-01,Hydro_Big Creek 4[GwH],-20.0,-13748.0,-150.0
1320,2038-01-01,Hydro_Big Creek 4[GwH],-22.0,-13978.0,-172.0
1321,2038-02-01,Hydro_Big Creek 4[GwH],-22.0,-14141.0,-194.0
1322,2038-03-01,Hydro_Big Creek 4[GwH],-42.0,-14474.0,-236.0
1323,2038-04-01,Hydro_Big Creek 4[GwH],-57.0,-14574.0,-293.0
1324,2038-05-01,Hydro_Big Creek 4[GwH],-71.0,-14950.0,-364.0
1325,2038-06-01,Hydro_Big Creek 4[GwH],-18.0,-15284.0,-382.0
1326,2038-07-01,Hydro_Big Creek 4[GwH],2.0,-15507.0,-380.0
1327,2038-08-01,Hydro_Big Creek 4[GwH],2.0,-15680.0,-378.0
1328,2038-09-01,Hydro_Big Creek 4[GwH],2.0,-16051.0,-376.0
1329,2038-11-01,Hydro_Big Creek 4[GwH],-2.0,-16368.0,-378.0
1330,2038-12-01,Hydro_Big Creek 4[GwH],-5.0,-16474.0,-383.0
1331,2039-01-01,Hydro_Big Creek 4[GwH],-7.0,-16495.0,-390.0
1332,2039-02-01,Hydro_Big Creek 4[GwH],-11.0,-16593.0,-401.0
1333,2039-03-01,Hydro_Big Creek 4[GwH],16.0,-16651.0,-385.0
1334,2039-04-01,Hydro_Big Creek 4[GwH],-10.0,-16800.0,-395.0
1335,2039-05-01,Hydro_Big Creek 4[GwH],-6.0,-17247.0,-401.0
1336,2039-07-01,Hydro_Big Creek 4[GwH],-5.0,-17879.0,-406.0
1337,2039-08-01,Hydro_Big Creek 4[GwH],-4.0,-17999.0,-410.0
1338,2039-09-01,Hydro_Big Creek 4[GwH],-3.0,-18306.0,-413.0
1339,2039-10-01,Hydro_Big Creek 4[GwH],-3.0,-18412.0,-416.0
1340,2039-11-01,Hydro_Big Creek 4[GwH],-3.0,-18521.0,-419.0
1341,2039-12-01,Hydro_Big Creek 4[GwH],-4.0,-18626.0,-423.0
1342,2040-01-01,Hydro_Big Creek 4[GwH],-4.0,-18749.0,-427.0
1343,2040-02-01,Hydro_Big Creek 4[GwH],7.0,-18859.0,-420.0
1344,2040-03-01,Hydro_Big Creek 4[GwH],6.0,-18956.0,-414.0
1345,2040-04-01,Hydro_Big Creek 4[GwH],-12.0,-19181.0,-426.0
1346,2040-05-01,Hydro_Big Creek 4[GwH],-2.0,-19454.0,-428.0
1347,2040-06-01,Hydro_Big Creek 4[GwH],-3.0,-19687.0,-431.0
1348,2040-07-01,Hydro_Big Creek 4[GwH],-4.0,-19869.0,-435.0
1349,2040-09-01,Hydro_Big Creek 4[GwH],1.0,-20039.0,-434.0
1350,2040-10-01,Hydro_Big Creek 4[GwH],2.0,-20112.0,-432.0
1351,2040-11-01,Hydro_Big Creek 4[GwH],2.0,-20183.0,-430.0
1352,2040-12-01,Hydro_Big Creek 4[GwH],-5.0,-20283.0,-435.0
1353,2041-01-01,Hydro_Big Creek 4[GwH],-14.0,-20304.0,-449.0
1354,2041-02-01,Hydro_Big Creek 4[GwH],-43.0,-20475.0,-492.0
1355,2041-03-01,Hydro_Big Creek 4[GwH],-86.0,-20785.0,-578.0
1356,2041-04-01,Hydro_Big Creek 4[GwH],-70.0,-21125.0,-648.0
1357,2041-05-01,Hydro_Big Creek 4[GwH],-3.0,-21647.0,-651.0
1358,2041-06-01,Hydro_Big Creek 4[GwH],1.0,-21710.0,-650.0
1359,2041-07-01,Hydro_Big Creek 4[GwH],-4.0,-21902.0,-654.0
1360,2041-08-01,Hydro_Big Creek 4[GwH],4.0,-22080.0,-650.0
1361,2041-09-01,Hydro_Big Creek 4[GwH],-1.0,-22096.0,-651.0
1362,2041-10-01,Hydro_Big Creek 4[GwH],-6.0,-22227.0,-657.0
1363,2041-11-01,Hydro_Big Creek 4[GwH],-5.0,-22208.0,-662.0
1364,2041-12-01,Hydro_Big Creek 4[GwH],-5.0,-22162.0,-667.0
1365,2042-01-01,Hydro_Big Creek 4[GwH],-4.0,-22072.0,-671.0
1366,2042-02-01,Hydro_Big Creek 4[GwH],-19.0,-22075.0,-690.0
1367,2042-03-01,Hydro_Big Creek 4[GwH],-23.0,-22075.0,-713.0
1368,2042-04-01,Hydro_Big Creek 4[GwH],-25.0,-22388.0,-738.0
1369,2042-05-01,Hydro_Big Creek 4[GwH],-8.0,-22774.0,-746.0
1370,2042-06-01,Hydro_Big Creek 4[GwH],-7.0,-23357.0,-753.0
1371,2042-07-01,Hydro_Big Creek 4[GwH],-6.0,-24029.0,-759.0
1372,2043-01-01,Hydro_Big Creek 4[GwH],-2.0,-25803.0,-761.0
1373,2043-02-01,Hydro_Big Creek 4[GwH],-1.0,-25862.0,-762.0
1374,2043-03-01,Hydro_Big Creek 4[GwH],-2.0,-26054.0,-764.0
1375,2043-04-01,Hydro_Big Creek 4[GwH],-2.0,-26378.0,-766.0
1376,2043-07-01,Hydro_Big Creek 4[GwH],2.0,-27605.0,-764.0
1377,2043-08-01,Hydro_Big Creek 4[GwH],6.0,-27987.0,-758.0
1378,2043-09-01,Hydro_Big Creek 4[GwH],6.0,-28078.0,-752.0
1379,2043-10-01,Hydro_Big Creek 4[GwH],5.0,-28260.0,-747.0
1380,2043-12-01,Hydro_Big Creek 4[GwH],-4.0,-28784.0,-751.0
1381,2044-01-01,Hydro_Big Creek 4[GwH],-3.0,-28968.0,-754.0
1382,2044-02-01,Hydro_Big Creek 4[GwH],-13.0,-29027.0,-767.0
1383,2044-03-01,Hydro_Big Creek 4[GwH],-19.0,-28905.0,-786.0
1384,2044-04-01,Hydro_Big Creek 4[GwH],-30.0,-29743.0,-816.0
1385,2044-05-01,Hydro_Big Creek 4[GwH],-25.0,-30573.0,-841.0
1386,2044-06-01,Hydro_Big Creek 4[GwH],-2.0,-30862.0,-843.0
1387,2044-07-01,Hydro_Big Creek 4[GwH],-2.0,-30917.0,-845.0
1388,2044-08-01,Hydro_Big Creek 4[GwH],4.0,-30984.0,-841.0
1389,2044-09-01,Hydro_Big Creek 4[GwH],5.0,-31230.0,-836.0
1390,2044-10-01,Hydro_Big Creek 4[GwH],-6.0,-31771.0,-842.0
1391,2044-11-01,Hydro_Big Creek 4[GwH],-12.0,-32085.0,-854.0
1392,2044-12-01,Hydro_Big Creek 4[GwH],-11.0,-32311.0,-865.0
1393,2045-01-01,Hydro_Big Creek 4[GwH],-61.0,-32545.0,-926.0
1394,2045-02-01,Hydro_Big Creek 4[GwH],-77.0,-32830.0,-1003.0
1395,2045-03-01,Hydro_Big Creek 4[GwH],-139.0,-33473.0,-1142.0
1396,2045-04-01,Hydro_Big Creek 4[GwH],-149.0,-33907.0,-1291.0
1397,2045-05-01,Hydro_Big Creek 4[GwH],-147.0,-34629.0,-1438.0
1398,2045-06-01,Hydro_Big Creek 4[GwH],-50.0,-35395.0,-1488.0
1399,2045-07-01,Hydro_Big Creek 4[GwH],-5.0,-35879.0,-1493.0
1400,2045-08-01,Hydro_Big Creek 4[GwH],1.0,-35992.0,-1492.0
1401,2045-09-01,Hydro_Big Creek 4[GwH],2.0,-36150.0,-1490.0
1402,2045-10-01,Hydro_Big Creek 4[GwH],-2.0,-36219.0,-1492.0
1403,2045-11-01,Hydro_Big Creek 4[GwH],-17.0,-36316.0,-1509.0
1404,2045-12-01,Hydro_Big Creek 4[GwH],-19.0,-36272.0,-1528.0
1405,2046-01-01,Hydro_Big Creek 4[GwH],-15.0,-36190.0,-1543.0
1406,2046-02-01,Hydro_Big Creek 4[GwH],-10.0,-35848.0,-1553.0
1407,2046-03-01,Hydro_Big Creek 4[GwH],14.0,-35586.0,-1539.0
1408,2046-04-01,Hydro_Big Creek 4[GwH],12.0,-35256.0,-1527.0
1409,2046-05-01,Hydro_Big Creek 4[GwH],-3.0,-35331.0,-1530.0
1410,2046-06-01,Hydro_Big Creek 4[GwH],-3.0,-35007.0,-1533.0
1411,2046-07-01,Hydro_Big Creek 4[GwH],3.0,-35051.0,-1530.0
1412,2046-08-01,Hydro_Big Creek 4[GwH],2.0,-35057.0,-1528.0
1413,2046-09-01,Hydro_Big Creek 4[GwH],2.0,-35248.0,-1526.0
1414,2046-10-01,Hydro_Big Creek 4[GwH],1.0,-35323.0,-1525.0
1415,2046-12-01,Hydro_Big Creek 4[GwH],-10.0,-35345.0,-1535.0
1416,2047-01-01,Hydro_Big Creek 4[GwH],3.0,-35334.0,-1532.0
1417,2047-02-01,Hydro_Big Creek 4[GwH],8.0,-35418.0,-1524.0
1418,2047-03-01,Hydro_Big Creek 4[GwH],2.0,-35618.0,-1522.0
1419,2047-04-01,Hydro_Big Creek 4[GwH],-2.0,-36199.0,-1524.0
1420,2047-05-01,Hydro_Big Creek 4[GwH],-1.0,-36768.0,-1525.0
1421,2047-07-01,Hydro_Big Creek 4[GwH],4.0,-37650.0,-1521.0
1422,2047-08-01,Hydro_Big Creek 4[GwH],6.0,-37880.0,-1515.0
1423,2047-09-01,Hydro_Big Creek 4[GwH],7.0,-37905.0,-1508.0
1424,2047-10-01,Hydro_Big Creek 4[GwH],6.0,-37925.0,-1502.0
1425,2047-11-01,Hydro_Big Creek 4[GwH],2.0,-37970.0,-1500.0
1426,2047-12-01,Hydro_Big Creek 4[GwH],4.0,-38045.0,-1496.0
1427,2048-01-01,Hydro_Big Creek 4[GwH],-17.0,-38403.0,-1513.0
1428,2048-02-01,Hydro_Big Creek 4[GwH],-16.0,-38706.0,-1529.0
1429,2048-03-01,Hydro_Big Creek 4[GwH],-30.0,-38909.0,-1559.0
1430,2048-04-01,Hydro_Big Creek 4[GwH],-36.0,-39235.0,-1595.0
1431,2048-06-01,Hydro_Big Creek 4[GwH],-2.0,-39875.0,-1597.0
1432,2048-11-01,Hydro_Big Creek 4[GwH],-4.0,-40301.0,-1601.0
1433,2049-03-01,Hydro_Big Creek 4[GwH],-9.0,-40595.0,-1610.0
1434,2049-06-01,Hydro_Big Creek 4[GwH],-2.0,-41193.0,-1612.0
1435,2049-07-01,Hydro_Big Creek 4[GwH],-1.0,-41138.0,-1613.0
1436,2049-08-01,Hydro_Big Creek 4[GwH],-1.0,-41204.0,-1614.0
1437,2049-09-01,Hydro_Big Creek 4[GwH],-6.0,-41279.0,-1620.0
1438,2049-10-01,Hydro_Big Creek 4[GwH],-7.0,-41458.0,-1627.0
1439,2049-11-01,Hydro_Big Creek 4[GwH],-7.0,-41645.0,-1634.0
1440,2049-12-01,Hydro_Big Creek 4[GwH],-7.0,-41607.0,-1641.0
1441,2050-01-01,Hydro_Big Creek 4[GwH],17.0,-41667.0,-1624.0
1442,2050-10-01,Hydro_Big Creek 4[GwH],-8.0,-43299.0,-1632.0
1443,2050-11-01,Hydro_Big Creek 4[GwH],-6.0,-43545.0,-1638.0
1444,2051-01-01,Hydro_Big Creek 4[GwH],16.0,-43948.0,-1622.0
1445,2051-02-01,Hydro_Big Creek 4[GwH],14.0,-44052.0,-1608.0
1446,2051-06-01,Hydro_Big Creek 4[GwH],-1.0,-45129.0,-1609.0
1447,2051-07-01,Hydro_Big Creek 4[GwH],5.0,-45086.0,-1604.0
1448,2051-08-01,Hydro_Big Creek 4[GwH],3.0,-45171.0,-1601.0
1449,2051-09-01,Hydro_Big Creek 4[GwH],4.0,-45421.0,-1597.0
1450,2051-10-01,Hydro_Big Creek 4[GwH],3.0,-45505.0,-1594.0
1451,2051-11-01,Hydro_Big Creek 4[GwH],2.0,-45638.0,-1592.0
1452,2051-12-01,Hydro_Big Creek 4[GwH],-9.0,-45795.0,-1601.0
1453,2052-01-01,Hydro_Big Creek 4[GwH],-10.0,-46116.0,-1611.0
1454,2052-02-01,Hydro_Big Creek 4[GwH],-16.0,-46325.0,-1627.0
1455,2052-03-01,Hydro_Big Creek 4[GwH],-28.0,-46518.0,-1655.0
1456,2052-04-01,Hydro_Big Creek 4[GwH],-34.0,-46489.0,-1689.0
1457,2052-05-01,Hydro_Big Creek 4[GwH],-2.0,-47440.0,-1691.0
1458,2052-06-01,Hydro_Big Creek 4[GwH],-2.0,-47966.0,-1693.0
1459,2052-07-01,Hydro_Big Creek 4[GwH],4.0,-48408.0,-1689.0
1460,2052-08-01,Hydro_Big Creek 4[GwH],3.0,-48799.0,-1686.0
1461,2052-09-01,Hydro_Big Creek 4[GwH],2.0,-49106.0,-1684.0
1462,2052-10-01,Hydro_Big Creek 4[GwH],-1.0,-49269.0,-1685.0
1463,2052-11-01,Hydro_Big Creek 4[GwH],-14.0,-49501.0,-1699.0
1464,2052-12-01,Hydro_Big Creek 4[GwH],-17.0,-49723.0,-1716.0
1465,2053-01-01,Hydro_Big Creek 4[GwH],-3.0,-49997.0,-1719.0
1466,2053-02-01,Hydro_Big Creek 4[GwH],21.0,-50114.0,-1698.0
1467,2053-03-01,Hydro_Big Creek 4[GwH],18.0,-50299.0,-1680.0
1468,2053-04-01,Hydro_Big Creek 4[GwH],-1.0,-50456.0,-1681.0
1469,2053-07-01,Hydro_Big Creek 4[GwH],5.0,-50642.0,-1676.0
1470,2053-08-01,Hydro_Big Creek 4[GwH],4.0,-50922.0,-1672.0
1471,2053-09-01,Hydro_Big Creek 4[GwH],5.0,-51404.0,-1667.0
1472,2053-10-01,Hydro_Big Creek 4[GwH],5.0,-51479.0,-1662.0
1473,2053-11-01,Hydro_Big Creek 4[GwH],2.0,-51556.0,-1660.0
1474,2053-12-01,Hydro_Big Creek 4[GwH],-10.0,-51752.0,-1670.0
1475,2054-02-01,Hydro_Big Creek 4[GwH],-2.0,-52136.0,-1672.0
1476,2054-03-01,Hydro_Big Creek 4[GwH],-5.0,-52382.0,-1677.0
1477,2054-05-01,Hydro_Big Creek 4[GwH],-1.0,-53629.0,-1678.0
1478,2054-06-01,Hydro_Big Creek 4[GwH],4.0,-53767.0,-1674.0
1479,2054-07-01,Hydro_Big Creek 4[GwH],-2.0,-54102.0,-1676.0
1480,2054-08-01,Hydro_Big Creek 4[GwH],7.0,-54225.0,-1669.0
1481,2054-09-01,Hydro_Big Creek 4[GwH],7.0,-54485.0,-1662.0
1482,2054-10-01,Hydro_Big Creek 4[GwH],7.0,-54510.0,-1655.0
1483,2054-11-01,Hydro_Big Creek 4[GwH],3.0,-54525.0,-1652.0
1484,2055-01-01,Hydro_Big Creek 4[GwH],-11.0,-54790.0,-1663.0
1485,2055-02-01,Hydro_Big Creek 4[GwH],-10.0,-54789.0,-1673.0
1486,2055-03-01,Hydro_Big Creek 4[GwH],-19.0,-54945.0,-1692.0
1487,2055-04-01,Hydro_Big Creek 4[GwH],-23.0,-55134.0,-1715.0
1488,2055-05-01,Hydro_Big Creek 4[GwH],-2.0,-55193.0,-1717.0
1489,2055-06-01,Hydro_Big Creek 4[GwH],-3.0,-55568.0,-1720.0
1490,2055-07-01,Hydro_Big Creek 4[GwH],-2.0,-55897.0,-1722.0
1491,2055-08-01,Hydro_Big Creek 4[GwH],-2.0,-56118.0,-1724.0
1492,2055-09-01,Hydro_Big Creek 4[GwH],-8.0,-56320.0,-1732.0
1493,2055-10-01,Hydro_Big Creek 4[GwH],-7.0,-56416.0,-1739.0
1494,2055-11-01,Hydro_Big Creek 4[GwH],-7.0,-56515.0,-1746.0
1495,2055-12-01,Hydro_Big Creek 4[GwH],-8.0,-56624.0,-1754.0
1496,2056-01-01,Hydro_Big Creek 4[GwH],3.0,-56709.0,-1751.0
1497,2056-02-01,Hydro_Big Creek 4[GwH],3.0,-56704.0,-1748.0
1498,2056-03-01,Hydro_Big Creek 4[GwH],19.0,-56821.0,-1729.0
1499,2056-04-01,Hydro_Big Creek 4[GwH],1.0,-57001.0,-1728.0
1500,2056-05-01,Hydro_Big Creek 4[GwH],1.0,-57096.0,-1727.0
1501,2056-06-01,Hydro_Big Creek 4[GwH],2.0,-57276.0,-1725.0
1502,2056-07-01,Hydro_Big Creek 4[GwH],7.0,-57393.0,-1718.0
1503,2056-08-01,Hydro_Big Creek 4[GwH],5.0,-57581.0,-1713.0
1504,2056-09-01,Hydro_Big Creek 4[GwH],4.0,-57690.0,-1709.0
1505,2056-10-01,Hydro_Big Creek 4[GwH],4.0,-57947.0,-1705.0
1506,2056-11-01,Hydro_Big Creek 4[GwH],2.0,-58824.0,-1703.0
1507,2056-12-01,Hydro_Big Creek 4[GwH],-12.0,-59587.0,-1715.0
1508,2057-01-01,Hydro_Big Creek 4[GwH],5.0,-59919.0,-1710.0
1509,2057-02-01,Hydro_Big Creek 4[GwH],-15.0,-60430.0,-1725.0
1510,2057-03-01,Hydro_Big Creek 4[GwH],-5.0,-61117.0,-1730.0
1511,2057-04-01,Hydro_Big Creek 4[GwH],-2.0,-62112.0,-1732.0
1512,2057-05-01,Hydro_Big Creek 4[GwH],-2.0,-62157.0,-1734.0
1513,2057-06-01,Hydro_Big Creek 4[GwH],-2.0,-62589.0,-1736.0
1514,2057-07-01,Hydro_Big Creek 4[GwH],4.0,-62997.0,-1732.0
1515,2057-08-01,Hydro_Big Creek 4[GwH],3.0,-63285.0,-1729.0
1516,2057-09-01,Hydro_Big Creek 4[GwH],3.0,-63213.0,-1726.0
1517,2057-10-01,Hydro_Big Creek 4[GwH],5.0,-63258.0,-1721.0
1518,2057-11-01,Hydro_Big Creek 4[GwH],4.0,-63314.0,-1717.0
1519,2058-01-01,Hydro_Big Creek 4[GwH],-19.0,-63663.0,-1736.0
1520,2058-02-01,Hydro_Big Creek 4[GwH],-18.0,-63817.0,-1754.0
1521,2058-03-01,Hydro_Big Creek 4[GwH],-33.0,-64015.0,-1787.0
1522,2058-04-01,Hydro_Big Creek 4[GwH],-41.0,-64377.0,-1828.0
1523,2058-12-01,Hydro_Big Creek 4[GwH],10.0,-66649.0,-1818.0
1524,2059-05-01,Hydro_Big Creek 4[GwH],14.0,-67610.0,-1804.0
1525,2059-06-01,Hydro_Big Creek 4[GwH],-2.0,-67865.0,-1806.0
1526,2059-07-01,Hydro_Big Creek 4[GwH],-2.0,-68346.0,-1808.0
1527,2059-08-01,Hydro_Big Creek 4[GwH],-1.0,-68512.0,-1809.0
1528,2059-09-01,Hydro_Big Creek 4[GwH],-1.0,-68818.0,-1810.0
1529,2059-10-01,Hydro_Big Creek 4[GwH],-1.0,-69053.0,-1811.0
1530,2059-11-01,Hydro_Big Creek 4[GwH],-1.0,-69315.0,-1812.0
1531,2059-12-01,Hydro_Big Creek 4[GwH],18.0,-69450.0,-1794.0
1532,2060-05-01,Hydro_Big Creek 4[GwH],-2.0,-71917.0,-1796.0
1533,2060-06-01,Hydro_Big Creek 4[GwH],-1.0,-72019.0,-1797.0
1534,2061-11-01,Hydro_Big Creek 4[GwH],7.0,-75758.0,-1790.0
1535,2062-12-01,Hydro_Big Creek 4[GwH],10.0,-76567.0,-1780.0
1536,2063-12-01,Hydro_Big Creek 4[GwH],18.0,-79170.0,-1762.0
1537,2064-05-01,Hydro_Big Creek 4[GwH],15.0,-82702.0,-1747.0
1538,2064-06-01,Hydro_Big Creek 4[GwH],-2.0,-82717.0,-1749.0
1539,2064-07-01,Hydro_Big Creek 4[GwH],-2.0,-82852.0,-1751.0
1540,2064-08-01,Hydro_Big Creek 4[GwH],-1.0,-82908.0,-1752.0
1541,2064-09-01,Hydro_Big Creek 4[GwH],-1.0,-82844.0,-1753.0
1542,2064-10-01,Hydro_Big Creek 4[GwH],-1.0,-83070.0,-1754.0
1543,2064-11-01,Hydro_Big Creek 4[GwH],11.0,-83159.0,-1743.0
1544,2065-04-01,Hydro_Big Creek 4[GwH],-1.0,-84734.0,-1744.0
1545,2065-05-01,Hydro_Big Creek 4[GwH],-1.0,-85613.0,-1745.0
1546,2066-08-01,Hydro_Big Creek 4[GwH],2.0,-85646.0,-1743.0
1547,2066-09-01,Hydro_Big Creek 4[GwH],6.0,-85472.0,-1737.0
1548,2066-10-01,Hydro_Big Creek 4[GwH],5.0,-85507.0,-1732.0
1549,2066-11-01,Hydro_Big Creek 4[GwH],5.0,-85525.0,-1727.0
1550,2066-12-01,Hydro_Big Creek 4[GwH],-3.0,-85602.0,-1730.0
1551,2067-01-01,Hydro_Big Creek 4[GwH],-9.0,-85800.0,-1739.0
1552,2067-02-01,Hydro_Big Creek 4[GwH],7.0,-86030.0,-1732.0
1553,2067-08-01,Hydro_Big Creek 4[GwH],8.0,-87579.0,-1724.0
1554,2067-09-01,Hydro_Big Creek 4[GwH],5.0,-87676.0,-1719.0
1555,2067-10-01,Hydro_Big Creek 4[GwH],3.0,-87684.0,-1716.0
1556,2067-11-01,Hydro_Big Creek 4[GwH],2.0,-87786.0,-1714.0
1557,2067-12-01,Hydro_Big Creek 4[GwH],-10.0,-87969.0,-1724.0
1558,2068-01-01,Hydro_Big Creek 4[GwH],-9.0,-88113.0,-1733.0
1559,2068-02-01,Hydro_Big Creek 4[GwH],-11.0,-88287.0,-1744.0
1560,2068-03-01,Hydro_Big Creek 4[GwH],-19.0,-88464.0,-1763.0
1561,2068-04-01,Hydro_Big Creek 4[GwH],-24.0,-88698.0,-1787.0
1562,2068-06-01,Hydro_Big Creek 4[GwH],14.0,-89232.0,-1773.0
1563,2068-07-01,Hydro_Big Creek 4[GwH],-2.0,-89532.0,-1775.0
1564,2068-08-01,Hydro_Big Creek 4[GwH],-2.0,-89501.0,-1777.0
1565,2068-09-01,Hydro_Big Creek 4[GwH],-1.0,-89590.0,-1778.0
1566,2068-10-01,Hydro_Big Creek 4[GwH],-1.0,-89718.0,-1779.0
1567,2068-11-01,Hydro_Big Creek 4[GwH],11.0,-89881.0,-1768.0
1568,2068-12-01,Hydro_Big Creek 4[GwH],-3.0,-90232.0,-1771.0
1569,2069-01-01,Hydro_Big Creek 4[GwH],16.0,-90244.0,-1755.0
1570,2069-02-01,Hydro_Big Creek 4[GwH],-2.0,-90401.0,-1757.0
1571,2069-04-01,Hydro_Big Creek 4[GwH],11.0,-91178.0,-1746.0
1572,2069-05-01,Hydro_Big Creek 4[GwH],-4.0,-91777.0,-1750.0
1573,2069-06-01,Hydro_Big Creek 4[GwH],-4.0,-92037.0,-1754.0
1574,2069-07-01,Hydro_Big Creek 4[GwH],-4.0,-92297.0,-1758.0
1575,2069-08-01,Hydro_Big Creek 4[GwH],-3.0,-92413.0,-1761.0
1576,2069-09-01,Hydro_Big Creek 4[GwH],-2.0,-92462.0,-1763.0
1577,2069-10-01,Hydro_Big Creek 4[GwH],-2.0,-92699.0,-1765.0
1578,2069-11-01,Hydro_Big Creek 4[GwH],-2.0,-92863.0,-1767.0
1579,2069-12-01,Hydro_Big Creek 4[GwH],-1.0,-92861.0,-1768.0
1580,2070-01-01,Hydro_Big Creek 4[GwH],-1.0,-93132.0,-1769.0
1581,2070-08-01,Hydro_Big Creek 4[GwH],10.0,-94623.0,-1759.0
1582,2070-09-01,Hydro_Big Creek 4[GwH],4.0,-94523.0,-1755.0
1583,2070-10-01,Hydro_Big Creek 4[GwH],3.0,-94729.0,-1752.0
