,Date,Location,Increase_in_gw_storage,Running_total,Location_running_total
137,2031-10-01,GW_storage_AZ_APS_E_GW[AF],9310.0,94221216.0,303677.0
138,2031-11-01,GW_storage_AZ_APS_E_GW[AF],9282.0,95706244.0,312959.0
139,2031-12-01,GW_storage_AZ_APS_E_GW[AF],9243.0,97238769.0,322202.0
140,2032-01-01,GW_storage_AZ_APS_E_GW[AF],9220.0,98758783.0,331422.0
141,2032-02-01,GW_storage_AZ_APS_E_GW[AF],9211.0,100266814.0,340633.0
142,2032-03-01,GW_storage_AZ_APS_E_GW[AF],9194.0,101798239.0,349827.0
143,2032-04-01,GW_storage_AZ_APS_E_GW[AF],9186.0,103310663.0,359013.0
144,2032-05-01,GW_storage_AZ_APS_E_GW[AF],9176.0,104830611.0,368189.0
145,2032-06-01,GW_storage_AZ_APS_E_GW[AF],9176.0,106364099.0,377365.0
146,2032-07-01,GW_storage_AZ_APS_E_GW[AF],9170.0,107923066.0,386535.0
147,2032-08-01,GW_storage_AZ_APS_E_GW[AF],9163.0,109516585.0,395698.0
148,2032-09-01,GW_storage_AZ_APS_E_GW[AF],9160.0,111148096.0,404858.0
149,2032-10-01,GW_storage_AZ_APS_E_GW[AF],9145.0,112807783.0,414003.0
150,2032-11-01,GW_storage_AZ_APS_E_GW[AF],9134.0,114489238.0,423137.0
151,2032-12-01,GW_storage_AZ_APS_E_GW[AF],9114.0,116230481.0,432251.0
152,2033-01-01,GW_storage_AZ_APS_E_GW[AF],9108.0,117974613.0,441359.0
153,2033-02-01,GW_storage_AZ_APS_E_GW[AF],9122.0,119706625.0,450481.0
154,2033-03-01,GW_storage_AZ_APS_E_GW[AF],9121.0,121421556.0,459602.0
155,2033-04-01,GW_storage_AZ_APS_E_GW[AF],9129.0,123133799.0,468731.0
156,2033-05-01,GW_storage_AZ_APS_E_GW[AF],9136.0,124845661.0,477867.0
157,2033-06-01,GW_storage_AZ_APS_E_GW[AF],9152.0,126569222.0,487019.0
158,2033-07-01,GW_storage_AZ_APS_E_GW[AF],9162.0,128312647.0,496181.0
159,2033-08-01,GW_storage_AZ_APS_E_GW[AF],9172.0,130095246.0,505353.0
160,2033-09-01,GW_storage_AZ_APS_E_GW[AF],9184.0,131893269.0,514537.0
161,2033-10-01,GW_storage_AZ_APS_E_GW[AF],9185.0,133706314.0,523722.0
162,2033-11-01,GW_storage_AZ_APS_E_GW[AF],9188.0,135545532.0,532910.0
163,2033-12-01,GW_storage_AZ_APS_E_GW[AF],9181.0,137443959.0,542091.0
164,2034-01-01,GW_storage_AZ_APS_E_GW[AF],9189.0,139335206.0,551280.0
165,2034-02-01,GW_storage_AZ_APS_E_GW[AF],9216.0,141247341.0,560496.0
166,2034-03-01,GW_storage_AZ_APS_E_GW[AF],9230.0,143148557.0,569726.0
167,2034-04-01,GW_storage_AZ_APS_E_GW[AF],9251.0,145041638.0,578977.0
168,2034-05-01,GW_storage_AZ_APS_E_GW[AF],9272.0,146949133.0,588249.0
169,2034-06-01,GW_storage_AZ_APS_E_GW[AF],9303.0,148859609.0,597552.0
170,2034-07-01,GW_storage_AZ_APS_E_GW[AF],9327.0,150784594.0,606879.0
171,2034-08-01,GW_storage_AZ_APS_E_GW[AF],9351.0,152733030.0,616230.0
172,2034-09-01,GW_storage_AZ_APS_E_GW[AF],9374.0,154687087.0,625604.0
173,2034-10-01,GW_storage_AZ_APS_E_GW[AF],9388.0,156699027.0,634992.0
174,2034-11-01,GW_storage_AZ_APS_E_GW[AF],9401.0,158737306.0,644393.0
175,2034-12-01,GW_storage_AZ_APS_E_GW[AF],9405.0,160827271.0,653798.0
176,2035-01-01,GW_storage_AZ_APS_E_GW[AF],9424.0,162987853.0,663222.0
177,2035-02-01,GW_storage_AZ_APS_E_GW[AF],9463.0,165199499.0,672685.0
178,2035-03-01,GW_storage_AZ_APS_E_GW[AF],9488.0,167401621.0,682173.0
179,2035-04-01,GW_storage_AZ_APS_E_GW[AF],9521.0,169591246.0,691694.0
180,2035-05-01,GW_storage_AZ_APS_E_GW[AF],9553.0,171770588.0,701247.0
181,2035-06-01,GW_storage_AZ_APS_E_GW[AF],9594.0,173953424.0,710841.0
182,2035-07-01,GW_storage_AZ_APS_E_GW[AF],9629.0,176152326.0,720470.0
183,2035-08-01,GW_storage_AZ_APS_E_GW[AF],9664.0,178377726.0,730134.0
184,2035-09-01,GW_storage_AZ_APS_E_GW[AF],9698.0,180613725.0,739832.0
185,2035-10-01,GW_storage_AZ_APS_E_GW[AF],9722.0,182868877.0,749554.0
186,2035-11-01,GW_storage_AZ_APS_E_GW[AF],9745.0,185146673.0,759299.0
187,2035-12-01,GW_storage_AZ_APS_E_GW[AF],9757.0,187437224.0,769056.0
188,2036-01-01,GW_storage_AZ_APS_E_GW[AF],9785.0,189751164.0,778841.0
189,2036-02-01,GW_storage_AZ_APS_E_GW[AF],9828.0,192135569.0,788669.0
190,2036-03-01,GW_storage_AZ_APS_E_GW[AF],9861.0,194540596.0,798530.0
191,2036-04-01,GW_storage_AZ_APS_E_GW[AF],9903.0,196994502.0,808433.0
192,2036-05-01,GW_storage_AZ_APS_E_GW[AF],9944.0,199426952.0,818377.0
193,2036-06-01,GW_storage_AZ_APS_E_GW[AF],9996.0,201861099.0,828373.0
194,2036-07-01,GW_storage_AZ_APS_E_GW[AF],10040.0,204312786.0,838413.0
195,2036-08-01,GW_storage_AZ_APS_E_GW[AF],10083.0,206803737.0,848496.0
196,2036-09-01,GW_storage_AZ_APS_E_GW[AF],10128.0,209359473.0,858624.0
197,2036-10-01,GW_storage_AZ_APS_E_GW[AF],10158.0,211959812.0,868782.0
198,2036-11-01,GW_storage_AZ_APS_E_GW[AF],10190.0,214591438.0,878972.0
199,2036-12-01,GW_storage_AZ_APS_E_GW[AF],10209.0,217236376.0,889181.0
200,2037-01-01,GW_storage_AZ_APS_E_GW[AF],10244.0,219923778.0,899425.0
201,2037-02-01,GW_storage_AZ_APS_E_GW[AF],10300.0,222659489.0,909725.0
202,2037-03-01,GW_storage_AZ_APS_E_GW[AF],10340.0,225402950.0,920065.0
203,2037-04-01,GW_storage_AZ_APS_E_GW[AF],10391.0,228164800.0,930456.0
204,2037-05-01,GW_storage_AZ_APS_E_GW[AF],10438.0,230922002.0,940894.0
205,2037-06-01,GW_storage_AZ_APS_E_GW[AF],10498.0,233691282.0,951392.0
206,2037-07-01,GW_storage_AZ_APS_E_GW[AF],10550.0,236482984.0,961942.0
207,2037-08-01,GW_storage_AZ_APS_E_GW[AF],10602.0,239295078.0,972544.0
208,2037-09-01,GW_storage_AZ_APS_E_GW[AF],10653.0,242151249.0,983197.0
209,2037-10-01,GW_storage_AZ_APS_E_GW[AF],10690.0,245045437.0,993887.0
210,2037-11-01,GW_storage_AZ_APS_E_GW[AF],10728.0,247956171.0,1004615.0
211,2037-12-01,GW_storage_AZ_APS_E_GW[AF],10753.0,250883547.0,1015368.0
212,2038-01-01,GW_storage_AZ_APS_E_GW[AF],10792.0,253864107.0,1026160.0
213,2038-02-01,GW_storage_AZ_APS_E_GW[AF],10856.0,256937158.0,1037016.0
214,2038-03-01,GW_storage_AZ_APS_E_GW[AF],10902.0,260019168.0,1047918.0
215,2038-04-01,GW_storage_AZ_APS_E_GW[AF],10959.0,263105694.0,1058877.0
216,2038-05-01,GW_storage_AZ_APS_E_GW[AF],16657.0,266267952.0,1075534.0
217,2038-06-01,GW_storage_AZ_APS_E_GW[AF],16618.0,269444748.0,1092152.0
218,2038-07-01,GW_storage_AZ_APS_E_GW[AF],16569.0,272652577.0,1108721.0
219,2038-08-01,GW_storage_AZ_APS_E_GW[AF],17018.0,275908867.0,1125739.0
220,2038-09-01,GW_storage_AZ_APS_E_GW[AF],16966.0,279188565.0,1142705.0
221,2038-10-01,GW_storage_AZ_APS_E_GW[AF],16898.0,282480051.0,1159603.0
222,2038-11-01,GW_storage_AZ_APS_E_GW[AF],16836.0,285777755.0,1176439.0
223,2038-12-01,GW_storage_AZ_APS_E_GW[AF],16689.0,289080619.0,1193128.0
224,2039-01-01,GW_storage_AZ_APS_E_GW[AF],16366.0,292341522.0,1209494.0
225,2039-02-01,GW_storage_AZ_APS_E_GW[AF],16080.0,295567050.0,1225574.0
226,2039-03-01,GW_storage_AZ_APS_E_GW[AF],15768.0,298751519.0,1241342.0
227,2039-04-01,GW_storage_AZ_APS_E_GW[AF],15472.0,301889208.0,1256814.0
228,2039-05-01,GW_storage_AZ_APS_E_GW[AF],15172.0,304999418.0,1271986.0
229,2039-06-01,GW_storage_AZ_APS_E_GW[AF],15179.0,308104499.0,1287165.0
230,2039-07-01,GW_storage_AZ_APS_E_GW[AF],15176.0,311243748.0,1302341.0
231,2039-08-01,GW_storage_AZ_APS_E_GW[AF],15174.0,314431118.0,1317515.0
232,2039-09-01,GW_storage_AZ_APS_E_GW[AF],15174.0,317662883.0,1332689.0
233,2039-10-01,GW_storage_AZ_APS_E_GW[AF],15159.0,320928205.0,1347848.0
234,2039-11-01,GW_storage_AZ_APS_E_GW[AF],14875.0,324239700.0,1362723.0
235,2039-12-01,GW_storage_AZ_APS_E_GW[AF],20125.0,327580018.0,1382848.0
236,2040-01-01,GW_storage_AZ_APS_E_GW[AF],19735.0,330880351.0,1402583.0
237,2040-02-01,GW_storage_AZ_APS_E_GW[AF],19377.0,334142858.0,1421960.0
238,2040-03-01,GW_storage_AZ_APS_E_GW[AF],19003.0,337364861.0,1440963.0
239,2040-04-01,GW_storage_AZ_APS_E_GW[AF],18646.0,340551727.0,1459609.0
240,2040-05-01,GW_storage_AZ_APS_E_GW[AF],18704.0,343732234.0,1478313.0
241,2040-06-01,GW_storage_AZ_APS_E_GW[AF],18663.0,346904247.0,1496976.0
242,2040-07-01,GW_storage_AZ_APS_E_GW[AF],18611.0,350113992.0,1515587.0
243,2040-08-01,GW_storage_AZ_APS_E_GW[AF],18560.0,353358926.0,1534147.0
