,Date,Location,Reduction_in_hydropower_demand,Running_total,Location_running_total
2985,2068-10-01,Hydro_C J Strike[GwH],-17.0,-104159.0,-710.0
2986,2068-12-01,Hydro_C J Strike[GwH],7.0,-104242.0,-703.0
2987,2069-01-01,Hydro_C J Strike[GwH],1.0,-104469.0,-702.0
2988,2069-04-01,Hydro_C J Strike[GwH],-10.0,-105651.0,-712.0
2989,2069-05-01,Hydro_C J Strike[GwH],1.0,-106126.0,-711.0
2990,2069-09-01,Hydro_C J Strike[GwH],2.0,-106799.0,-709.0
2991,2070-04-01,Hydro_C J Strike[GwH],-23.0,-107668.0,-732.0
2992,2070-05-01,Hydro_C J Strike[GwH],-26.0,-108307.0,-758.0
2993,2070-06-01,Hydro_C J Strike[GwH],1.0,-108543.0,-757.0
2994,2030-03-01,Hydro_Cabinet Gorge[GwH],-1.0,-2055.0,-1.0
2995,2030-04-01,Hydro_Cabinet Gorge[GwH],-1.0,-2250.0,-2.0
2996,2030-05-01,Hydro_Cabinet Gorge[GwH],-1.0,-2708.0,-3.0
2997,2030-06-01,Hydro_Cabinet Gorge[GwH],-1.0,-2952.0,-4.0
2998,2030-07-01,Hydro_Cabinet Gorge[GwH],-1.0,-3191.0,-5.0
2999,2032-12-01,Hydro_Cabinet Gorge[GwH],-1.0,-5753.0,-6.0
3000,2033-01-01,Hydro_Cabinet Gorge[GwH],-3.0,-5979.0,-9.0
3001,2033-02-01,Hydro_Cabinet Gorge[GwH],-3.0,-6052.0,-12.0
3002,2033-03-01,Hydro_Cabinet Gorge[GwH],-6.0,-6078.0,-18.0
3003,2033-04-01,Hydro_Cabinet Gorge[GwH],-7.0,-6268.0,-25.0
3004,2033-05-01,Hydro_Cabinet Gorge[GwH],-9.0,-6373.0,-34.0
3005,2033-06-01,Hydro_Cabinet Gorge[GwH],-9.0,-6462.0,-43.0
3006,2033-07-01,Hydro_Cabinet Gorge[GwH],-9.0,-6772.0,-52.0
3007,2033-08-01,Hydro_Cabinet Gorge[GwH],-7.0,-6930.0,-59.0
3008,2033-09-01,Hydro_Cabinet Gorge[GwH],-5.0,-7055.0,-64.0
3009,2033-10-01,Hydro_Cabinet Gorge[GwH],-5.0,-7141.0,-69.0
3010,2033-11-01,Hydro_Cabinet Gorge[GwH],-4.0,-7229.0,-73.0
3011,2033-12-01,Hydro_Cabinet Gorge[GwH],-4.0,-7363.0,-77.0
3012,2034-01-01,Hydro_Cabinet Gorge[GwH],-4.0,-7559.0,-81.0
3013,2034-02-01,Hydro_Cabinet Gorge[GwH],-3.0,-7515.0,-84.0
3014,2034-03-01,Hydro_Cabinet Gorge[GwH],-2.0,-7608.0,-86.0
3015,2034-04-01,Hydro_Cabinet Gorge[GwH],-4.0,-7845.0,-90.0
3016,2034-05-01,Hydro_Cabinet Gorge[GwH],-8.0,-7898.0,-98.0
3017,2034-06-01,Hydro_Cabinet Gorge[GwH],-10.0,-8143.0,-108.0
3018,2034-07-01,Hydro_Cabinet Gorge[GwH],-12.0,-8095.0,-120.0
3019,2034-08-01,Hydro_Cabinet Gorge[GwH],-11.0,-8302.0,-131.0
3020,2034-09-01,Hydro_Cabinet Gorge[GwH],-9.0,-8161.0,-140.0
3021,2034-10-01,Hydro_Cabinet Gorge[GwH],-9.0,-8231.0,-149.0
3022,2034-11-01,Hydro_Cabinet Gorge[GwH],-9.0,-8396.0,-158.0
3023,2034-12-01,Hydro_Cabinet Gorge[GwH],-11.0,-8627.0,-169.0
3024,2035-01-01,Hydro_Cabinet Gorge[GwH],-13.0,-8942.0,-182.0
3025,2035-02-01,Hydro_Cabinet Gorge[GwH],-12.0,-9110.0,-194.0
3026,2035-03-01,Hydro_Cabinet Gorge[GwH],-17.0,-9248.0,-211.0
3027,2035-04-01,Hydro_Cabinet Gorge[GwH],-20.0,-9617.0,-231.0
3028,2035-05-01,Hydro_Cabinet Gorge[GwH],-23.0,-10246.0,-254.0
3029,2035-06-01,Hydro_Cabinet Gorge[GwH],-21.0,-10748.0,-275.0
3030,2035-07-01,Hydro_Cabinet Gorge[GwH],-18.0,-11245.0,-293.0
3031,2035-08-01,Hydro_Cabinet Gorge[GwH],-13.0,-11538.0,-306.0
3032,2035-09-01,Hydro_Cabinet Gorge[GwH],-8.0,-11644.0,-314.0
3033,2035-10-01,Hydro_Cabinet Gorge[GwH],-8.0,-11786.0,-322.0
3034,2035-11-01,Hydro_Cabinet Gorge[GwH],-6.0,-11894.0,-328.0
3035,2035-12-01,Hydro_Cabinet Gorge[GwH],-7.0,-12031.0,-335.0
3036,2036-01-01,Hydro_Cabinet Gorge[GwH],-7.0,-12184.0,-342.0
3037,2036-02-01,Hydro_Cabinet Gorge[GwH],-6.0,-12315.0,-348.0
3038,2036-03-01,Hydro_Cabinet Gorge[GwH],-7.0,-12489.0,-355.0
3039,2036-04-01,Hydro_Cabinet Gorge[GwH],-8.0,-12729.0,-363.0
3040,2036-05-01,Hydro_Cabinet Gorge[GwH],-9.0,-13129.0,-372.0
3041,2036-06-01,Hydro_Cabinet Gorge[GwH],-9.0,-13377.0,-381.0
3042,2036-07-01,Hydro_Cabinet Gorge[GwH],-8.0,-13630.0,-389.0
3043,2036-08-01,Hydro_Cabinet Gorge[GwH],-6.0,-13756.0,-395.0
3044,2036-09-01,Hydro_Cabinet Gorge[GwH],-4.0,-13923.0,-399.0
3045,2036-10-01,Hydro_Cabinet Gorge[GwH],-3.0,-14001.0,-402.0
3046,2036-11-01,Hydro_Cabinet Gorge[GwH],-3.0,-14092.0,-405.0
3047,2036-12-01,Hydro_Cabinet Gorge[GwH],-3.0,-14211.0,-408.0
3048,2037-01-01,Hydro_Cabinet Gorge[GwH],-4.0,-14321.0,-412.0
3049,2037-02-01,Hydro_Cabinet Gorge[GwH],-3.0,-14375.0,-415.0
3050,2037-03-01,Hydro_Cabinet Gorge[GwH],-4.0,-14514.0,-419.0
3051,2037-04-01,Hydro_Cabinet Gorge[GwH],-4.0,-14636.0,-423.0
3052,2037-05-01,Hydro_Cabinet Gorge[GwH],-5.0,-15001.0,-428.0
3053,2037-06-01,Hydro_Cabinet Gorge[GwH],-5.0,-15131.0,-433.0
3054,2037-07-01,Hydro_Cabinet Gorge[GwH],-4.0,-15217.0,-437.0
3055,2037-08-01,Hydro_Cabinet Gorge[GwH],-3.0,-15311.0,-440.0
3056,2037-09-01,Hydro_Cabinet Gorge[GwH],-2.0,-15430.0,-442.0
3057,2037-10-01,Hydro_Cabinet Gorge[GwH],-2.0,-15545.0,-444.0
3058,2037-11-01,Hydro_Cabinet Gorge[GwH],-2.0,-15618.0,-446.0
3059,2037-12-01,Hydro_Cabinet Gorge[GwH],-2.0,-15751.0,-448.0
3060,2038-01-01,Hydro_Cabinet Gorge[GwH],-2.0,-15984.0,-450.0
3061,2038-02-01,Hydro_Cabinet Gorge[GwH],-2.0,-16145.0,-452.0
3062,2038-03-01,Hydro_Cabinet Gorge[GwH],-2.0,-16380.0,-454.0
3063,2038-04-01,Hydro_Cabinet Gorge[GwH],-3.0,-16561.0,-457.0
3064,2038-05-01,Hydro_Cabinet Gorge[GwH],-3.0,-16753.0,-460.0
3065,2038-06-01,Hydro_Cabinet Gorge[GwH],-3.0,-16936.0,-463.0
3066,2038-07-01,Hydro_Cabinet Gorge[GwH],-3.0,-17307.0,-466.0
3067,2038-08-01,Hydro_Cabinet Gorge[GwH],-2.0,-17521.0,-468.0
3068,2038-09-01,Hydro_Cabinet Gorge[GwH],-2.0,-17753.0,-470.0
3069,2038-10-01,Hydro_Cabinet Gorge[GwH],-1.0,-17837.0,-471.0
3070,2038-11-01,Hydro_Cabinet Gorge[GwH],-1.0,-17985.0,-472.0
3071,2038-12-01,Hydro_Cabinet Gorge[GwH],-1.0,-18241.0,-473.0
3072,2039-01-01,Hydro_Cabinet Gorge[GwH],-2.0,-18415.0,-475.0
3073,2039-02-01,Hydro_Cabinet Gorge[GwH],-1.0,-18538.0,-476.0
3074,2039-03-01,Hydro_Cabinet Gorge[GwH],-2.0,-18669.0,-478.0
3075,2039-04-01,Hydro_Cabinet Gorge[GwH],-2.0,-18955.0,-480.0
3076,2039-05-01,Hydro_Cabinet Gorge[GwH],-2.0,-19349.0,-482.0
3077,2039-06-01,Hydro_Cabinet Gorge[GwH],-2.0,-19729.0,-484.0
3078,2039-07-01,Hydro_Cabinet Gorge[GwH],-2.0,-19941.0,-486.0
3079,2039-08-01,Hydro_Cabinet Gorge[GwH],-2.0,-20119.0,-488.0
3080,2039-09-01,Hydro_Cabinet Gorge[GwH],-1.0,-20545.0,-489.0
3081,2040-01-01,Hydro_Cabinet Gorge[GwH],-1.0,-20915.0,-490.0
3082,2040-03-01,Hydro_Cabinet Gorge[GwH],-1.0,-21118.0,-491.0
3083,2040-04-01,Hydro_Cabinet Gorge[GwH],-1.0,-21083.0,-492.0
3084,2040-05-01,Hydro_Cabinet Gorge[GwH],-2.0,-20993.0,-494.0
3085,2040-06-01,Hydro_Cabinet Gorge[GwH],-2.0,-21074.0,-496.0
3086,2040-07-01,Hydro_Cabinet Gorge[GwH],-1.0,-21302.0,-497.0
3087,2040-08-01,Hydro_Cabinet Gorge[GwH],-1.0,-21434.0,-498.0
3088,2041-04-01,Hydro_Cabinet Gorge[GwH],-1.0,-22362.0,-499.0
3089,2041-05-01,Hydro_Cabinet Gorge[GwH],-1.0,-22513.0,-500.0
3090,2041-06-01,Hydro_Cabinet Gorge[GwH],-1.0,-22588.0,-501.0
3091,2041-07-01,Hydro_Cabinet Gorge[GwH],-1.0,-22736.0,-502.0
3092,2044-01-01,Hydro_Cabinet Gorge[GwH],-1.0,-25634.0,-503.0
3093,2044-02-01,Hydro_Cabinet Gorge[GwH],-2.0,-25791.0,-505.0
3094,2044-03-01,Hydro_Cabinet Gorge[GwH],-3.0,-26087.0,-508.0
3095,2044-04-01,Hydro_Cabinet Gorge[GwH],-3.0,-26696.0,-511.0
3096,2044-05-01,Hydro_Cabinet Gorge[GwH],-4.0,-26962.0,-515.0
3097,2044-06-01,Hydro_Cabinet Gorge[GwH],-4.0,-27492.0,-519.0
3098,2044-07-01,Hydro_Cabinet Gorge[GwH],-3.0,-27533.0,-522.0
3099,2044-08-01,Hydro_Cabinet Gorge[GwH],-3.0,-27591.0,-525.0
3100,2044-09-01,Hydro_Cabinet Gorge[GwH],-2.0,-27848.0,-527.0
3101,2044-10-01,Hydro_Cabinet Gorge[GwH],-2.0,-27909.0,-529.0
3102,2044-11-01,Hydro_Cabinet Gorge[GwH],-1.0,-28023.0,-530.0
3103,2044-12-01,Hydro_Cabinet Gorge[GwH],-1.0,-28064.0,-531.0
3104,2052-04-01,Hydro_Cabinet Gorge[GwH],-1.0,-41249.0,-532.0
3105,2052-05-01,Hydro_Cabinet Gorge[GwH],-2.0,-41274.0,-534.0
3106,2052-06-01,Hydro_Cabinet Gorge[GwH],-3.0,-41876.0,-537.0
3107,2052-07-01,Hydro_Cabinet Gorge[GwH],-3.0,-42368.0,-540.0
3108,2052-08-01,Hydro_Cabinet Gorge[GwH],-3.0,-42745.0,-543.0
3109,2052-09-01,Hydro_Cabinet Gorge[GwH],-2.0,-42780.0,-545.0
3110,2052-10-01,Hydro_Cabinet Gorge[GwH],-2.0,-43110.0,-547.0
3111,2052-11-01,Hydro_Cabinet Gorge[GwH],-2.0,-43083.0,-549.0
3112,2052-12-01,Hydro_Cabinet Gorge[GwH],-3.0,-43113.0,-552.0
3113,2053-01-01,Hydro_Cabinet Gorge[GwH],-3.0,-43199.0,-555.0
3114,2053-02-01,Hydro_Cabinet Gorge[GwH],-3.0,-43311.0,-558.0
3115,2053-03-01,Hydro_Cabinet Gorge[GwH],-4.0,-43488.0,-562.0
3116,2053-04-01,Hydro_Cabinet Gorge[GwH],-5.0,-44104.0,-567.0
3117,2053-05-01,Hydro_Cabinet Gorge[GwH],-5.0,-44724.0,-572.0
3118,2053-06-01,Hydro_Cabinet Gorge[GwH],-5.0,-45005.0,-577.0
3119,2053-07-01,Hydro_Cabinet Gorge[GwH],-4.0,-45413.0,-581.0
3120,2053-08-01,Hydro_Cabinet Gorge[GwH],-3.0,-45708.0,-584.0
3121,2053-09-01,Hydro_Cabinet Gorge[GwH],-2.0,-45913.0,-586.0
3122,2053-10-01,Hydro_Cabinet Gorge[GwH],-2.0,-46144.0,-588.0
3123,2053-11-01,Hydro_Cabinet Gorge[GwH],-1.0,-46335.0,-589.0
3124,2053-12-01,Hydro_Cabinet Gorge[GwH],-1.0,-46531.0,-590.0
3125,2054-01-01,Hydro_Cabinet Gorge[GwH],-1.0,-46673.0,-591.0
3126,2054-02-01,Hydro_Cabinet Gorge[GwH],-1.0,-46901.0,-592.0
3127,2054-03-01,Hydro_Cabinet Gorge[GwH],-1.0,-47271.0,-593.0
3128,2054-04-01,Hydro_Cabinet Gorge[GwH],-1.0,-47823.0,-594.0
3129,2054-05-01,Hydro_Cabinet Gorge[GwH],-2.0,-48224.0,-596.0
3130,2054-06-01,Hydro_Cabinet Gorge[GwH],-2.0,-48563.0,-598.0
3131,2054-07-01,Hydro_Cabinet Gorge[GwH],-8.0,-48560.0,-606.0
3132,2054-08-01,Hydro_Cabinet Gorge[GwH],-9.0,-48443.0,-615.0
3133,2054-09-01,Hydro_Cabinet Gorge[GwH],-8.0,-48390.0,-623.0
3134,2054-10-01,Hydro_Cabinet Gorge[GwH],-11.0,-48541.0,-634.0
3135,2054-11-01,Hydro_Cabinet Gorge[GwH],-10.0,-48660.0,-644.0
3136,2054-12-01,Hydro_Cabinet Gorge[GwH],-11.0,-48882.0,-655.0
3137,2055-01-01,Hydro_Cabinet Gorge[GwH],-14.0,-49161.0,-669.0
3138,2055-02-01,Hydro_Cabinet Gorge[GwH],-12.0,-49366.0,-681.0
3139,2055-03-01,Hydro_Cabinet Gorge[GwH],-17.0,-49734.0,-698.0
3140,2055-04-01,Hydro_Cabinet Gorge[GwH],-22.0,-50360.0,-720.0
3141,2055-05-01,Hydro_Cabinet Gorge[GwH],-29.0,-51083.0,-749.0
3142,2055-06-01,Hydro_Cabinet Gorge[GwH],-30.0,-51674.0,-779.0
3143,2055-07-01,Hydro_Cabinet Gorge[GwH],-25.0,-52100.0,-804.0
3144,2055-08-01,Hydro_Cabinet Gorge[GwH],-17.0,-52493.0,-821.0
3145,2055-09-01,Hydro_Cabinet Gorge[GwH],-10.0,-52650.0,-831.0
3146,2055-10-01,Hydro_Cabinet Gorge[GwH],-8.0,-52950.0,-839.0
3147,2055-11-01,Hydro_Cabinet Gorge[GwH],-5.0,-53189.0,-844.0
3148,2055-12-01,Hydro_Cabinet Gorge[GwH],-6.0,-53535.0,-850.0
3149,2056-01-01,Hydro_Cabinet Gorge[GwH],-7.0,-54101.0,-857.0
3150,2056-02-01,Hydro_Cabinet Gorge[GwH],-6.0,-54584.0,-863.0
3151,2056-03-01,Hydro_Cabinet Gorge[GwH],-10.0,-55167.0,-873.0
3152,2056-04-01,Hydro_Cabinet Gorge[GwH],-12.0,-55622.0,-885.0
3153,2056-05-01,Hydro_Cabinet Gorge[GwH],-17.0,-56340.0,-902.0
3154,2056-06-01,Hydro_Cabinet Gorge[GwH],-18.0,-57442.0,-920.0
3155,2056-07-01,Hydro_Cabinet Gorge[GwH],-17.0,-58484.0,-937.0
3156,2056-08-01,Hydro_Cabinet Gorge[GwH],-14.0,-59245.0,-951.0
3157,2056-09-01,Hydro_Cabinet Gorge[GwH],-10.0,-59952.0,-961.0
3158,2056-10-01,Hydro_Cabinet Gorge[GwH],-10.0,-60255.0,-971.0
3159,2056-11-01,Hydro_Cabinet Gorge[GwH],-9.0,-60578.0,-980.0
3160,2056-12-01,Hydro_Cabinet Gorge[GwH],-10.0,-61149.0,-990.0
3161,2057-01-01,Hydro_Cabinet Gorge[GwH],-12.0,-61564.0,-1002.0
3162,2057-02-01,Hydro_Cabinet Gorge[GwH],-10.0,-61883.0,-1012.0
3163,2057-03-01,Hydro_Cabinet Gorge[GwH],-12.0,-62310.0,-1024.0
3164,2057-04-01,Hydro_Cabinet Gorge[GwH],-13.0,-62966.0,-1037.0
3165,2057-05-01,Hydro_Cabinet Gorge[GwH],-13.0,-63345.0,-1050.0
3166,2057-06-01,Hydro_Cabinet Gorge[GwH],-11.0,-63578.0,-1061.0
3167,2057-07-01,Hydro_Cabinet Gorge[GwH],-11.0,-63781.0,-1072.0
3168,2057-08-01,Hydro_Cabinet Gorge[GwH],-9.0,-64096.0,-1081.0
3169,2057-09-01,Hydro_Cabinet Gorge[GwH],-6.0,-64303.0,-1087.0
3170,2057-10-01,Hydro_Cabinet Gorge[GwH],-6.0,-64582.0,-1093.0
3171,2057-11-01,Hydro_Cabinet Gorge[GwH],-5.0,-64867.0,-1098.0
3172,2057-12-01,Hydro_Cabinet Gorge[GwH],-7.0,-65207.0,-1105.0
3173,2058-01-01,Hydro_Cabinet Gorge[GwH],-9.0,-65691.0,-1114.0
3174,2058-02-01,Hydro_Cabinet Gorge[GwH],-8.0,-66017.0,-1122.0
3175,2058-03-01,Hydro_Cabinet Gorge[GwH],-13.0,-66379.0,-1135.0
3176,2058-04-01,Hydro_Cabinet Gorge[GwH],-16.0,-68906.0,-1151.0
3177,2058-05-01,Hydro_Cabinet Gorge[GwH],-19.0,-69615.0,-1170.0
3178,2058-06-01,Hydro_Cabinet Gorge[GwH],-19.0,-69926.0,-1189.0
3179,2058-07-01,Hydro_Cabinet Gorge[GwH],-17.0,-71020.0,-1206.0
3180,2058-08-01,Hydro_Cabinet Gorge[GwH],-12.0,-71538.0,-1218.0
3181,2058-09-01,Hydro_Cabinet Gorge[GwH],-7.0,-71798.0,-1225.0
3182,2058-10-01,Hydro_Cabinet Gorge[GwH],-6.0,-71911.0,-1231.0
3183,2058-11-01,Hydro_Cabinet Gorge[GwH],-4.0,-71802.0,-1235.0
3184,2058-12-01,Hydro_Cabinet Gorge[GwH],-4.0,-71834.0,-1239.0
3185,2059-01-01,Hydro_Cabinet Gorge[GwH],-3.0,-71937.0,-1242.0
3186,2059-02-01,Hydro_Cabinet Gorge[GwH],-2.0,-72154.0,-1244.0
3187,2059-03-01,Hydro_Cabinet Gorge[GwH],-1.0,-72362.0,-1245.0
3188,2060-10-01,Hydro_Cabinet Gorge[GwH],-2.0,-74764.0,-1247.0
3189,2060-11-01,Hydro_Cabinet Gorge[GwH],-2.0,-74978.0,-1249.0
3190,2060-12-01,Hydro_Cabinet Gorge[GwH],-3.0,-75106.0,-1252.0
3191,2061-01-01,Hydro_Cabinet Gorge[GwH],-4.0,-75440.0,-1256.0
3192,2061-02-01,Hydro_Cabinet Gorge[GwH],-4.0,-75810.0,-1260.0
3193,2061-03-01,Hydro_Cabinet Gorge[GwH],-7.0,-77088.0,-1267.0
3194,2061-04-01,Hydro_Cabinet Gorge[GwH],-7.0,-77739.0,-1274.0
3195,2061-05-01,Hydro_Cabinet Gorge[GwH],-8.0,-78065.0,-1282.0
3196,2061-06-01,Hydro_Cabinet Gorge[GwH],-8.0,-78581.0,-1290.0
3197,2061-07-01,Hydro_Cabinet Gorge[GwH],-7.0,-79006.0,-1297.0
3198,2061-08-01,Hydro_Cabinet Gorge[GwH],-5.0,-79097.0,-1302.0
3199,2061-09-01,Hydro_Cabinet Gorge[GwH],-4.0,-79057.0,-1306.0
3200,2061-10-01,Hydro_Cabinet Gorge[GwH],-3.0,-79092.0,-1309.0
3201,2061-11-01,Hydro_Cabinet Gorge[GwH],-2.0,-79147.0,-1311.0
3202,2061-12-01,Hydro_Cabinet Gorge[GwH],-2.0,-79172.0,-1313.0
3203,2062-01-01,Hydro_Cabinet Gorge[GwH],-1.0,-79368.0,-1314.0
3204,2029-08-01,Hydro_Camino[GwH],1.0,-1819.0,1.0
3205,2046-07-01,Hydro_Camino[GwH],1.0,-30486.0,2.0
3206,2051-12-01,Hydro_Camino[GwH],2.0,-40310.0,4.0
3207,2061-09-01,Hydro_Camino[GwH],1.0,-79057.0,5.0
3208,2061-10-01,Hydro_Camino[GwH],5.0,-79092.0,10.0
3209,2068-11-01,Hydro_Camino[GwH],2.0,-104260.0,12.0
3210,2030-08-01,Hydro_Caribou 2[GwH],-2.0,-3265.0,-2.0
3211,2030-09-01,Hydro_Caribou 2[GwH],-2.0,-3536.0,-4.0
3212,2030-10-01,Hydro_Caribou 2[GwH],-1.0,-3537.0,-5.0
3213,2032-08-01,Hydro_Caribou 2[GwH],-1.0,-5543.0,-6.0
3214,2032-09-01,Hydro_Caribou 2[GwH],-2.0,-5605.0,-8.0
3215,2032-10-01,Hydro_Caribou 2[GwH],-1.0,-5652.0,-9.0
3216,2051-12-01,Hydro_Caribou 2[GwH],4.0,-40310.0,-5.0
3217,2052-01-01,Hydro_Caribou 2[GwH],-2.0,-40723.0,-7.0
3218,2061-09-01,Hydro_Caribou 2[GwH],3.0,-79057.0,-4.0
3219,2061-10-01,Hydro_Caribou 2[GwH],7.0,-79092.0,3.0
3220,2061-11-01,Hydro_Caribou 2[GwH],-3.0,-79147.0,0.0
3221,2061-12-01,Hydro_Caribou 2[GwH],-3.0,-79172.0,-3.0
3222,2062-08-01,Hydro_Caribou 2[GwH],-2.0,-80809.0,-5.0
3223,2062-09-01,Hydro_Caribou 2[GwH],-2.0,-80857.0,-7.0
3224,2062-10-01,Hydro_Caribou 2[GwH],-2.0,-81108.0,-9.0
3225,2063-06-01,Hydro_Caribou 2[GwH],-1.0,-83202.0,-10.0
3226,2064-06-01,Hydro_Caribou 2[GwH],-1.0,-88736.0,-11.0
3227,2066-09-01,Hydro_Caribou 2[GwH],-1.0,-99223.0,-12.0
3228,2024-11-01,Hydro_Castaic[GwH],-6.0,-350.0,-6.0
3229,2024-12-01,Hydro_Castaic[GwH],3.0,-295.0,-3.0
3230,2025-02-01,Hydro_Castaic[GwH],1.0,-265.0,-2.0
3231,2025-04-01,Hydro_Castaic[GwH],-15.0,-216.0,-17.0
3232,2025-08-01,Hydro_Castaic[GwH],1.0,-214.0,-16.0
3233,2025-12-01,Hydro_Castaic[GwH],1.0,-313.0,-15.0
3234,2026-03-01,Hydro_Castaic[GwH],-48.0,-431.0,-63.0
3235,2026-04-01,Hydro_Castaic[GwH],1.0,-463.0,-62.0
3236,2026-05-01,Hydro_Castaic[GwH],-4.0,-565.0,-66.0
3237,2026-12-01,Hydro_Castaic[GwH],-11.0,-708.0,-77.0
3238,2027-01-01,Hydro_Castaic[GwH],2.0,-740.0,-75.0
3239,2027-02-01,Hydro_Castaic[GwH],1.0,-754.0,-74.0
3240,2027-03-01,Hydro_Castaic[GwH],2.0,-727.0,-72.0
3241,2027-07-01,Hydro_Castaic[GwH],2.0,-1156.0,-70.0
3242,2028-01-01,Hydro_Castaic[GwH],2.0,-1006.0,-68.0
3243,2028-03-01,Hydro_Castaic[GwH],-7.0,-1086.0,-75.0
3244,2028-05-01,Hydro_Castaic[GwH],1.0,-1123.0,-74.0
3245,2028-08-01,Hydro_Castaic[GwH],-3.0,-1405.0,-77.0
3246,2028-09-01,Hydro_Castaic[GwH],2.0,-1537.0,-75.0
3247,2028-11-01,Hydro_Castaic[GwH],2.0,-1639.0,-73.0
3248,2029-04-01,Hydro_Castaic[GwH],-9.0,-1943.0,-82.0
3249,2029-05-01,Hydro_Castaic[GwH],-2.0,-2023.0,-84.0
3250,2029-08-01,Hydro_Castaic[GwH],-5.0,-1819.0,-89.0
3251,2029-09-01,Hydro_Castaic[GwH],-5.0,-1583.0,-94.0
3252,2029-10-01,Hydro_Castaic[GwH],-5.0,-1565.0,-99.0
3253,2029-11-01,Hydro_Castaic[GwH],-15.0,-1618.0,-114.0
3254,2029-12-01,Hydro_Castaic[GwH],-1.0,-1650.0,-115.0
3255,2030-05-01,Hydro_Castaic[GwH],3.0,-2708.0,-112.0
3256,2030-09-01,Hydro_Castaic[GwH],2.0,-3536.0,-110.0
3257,2030-10-01,Hydro_Castaic[GwH],1.0,-3537.0,-109.0
3258,2030-12-01,Hydro_Castaic[GwH],-20.0,-3768.0,-129.0
3259,2031-01-01,Hydro_Castaic[GwH],-1.0,-3853.0,-130.0
3260,2031-06-01,Hydro_Castaic[GwH],-6.0,-4873.0,-136.0
3261,2031-07-01,Hydro_Castaic[GwH],3.0,-4994.0,-133.0
3262,2031-08-01,Hydro_Castaic[GwH],3.0,-5076.0,-130.0
3263,2031-09-01,Hydro_Castaic[GwH],6.0,-5169.0,-124.0
3264,2031-11-01,Hydro_Castaic[GwH],-21.0,-5331.0,-145.0
3265,2032-04-01,Hydro_Castaic[GwH],3.0,-5437.0,-142.0
3266,2032-12-01,Hydro_Castaic[GwH],3.0,-5753.0,-139.0
3267,2033-01-01,Hydro_Castaic[GwH],4.0,-5979.0,-135.0
3268,2033-04-01,Hydro_Castaic[GwH],-77.0,-6268.0,-212.0
3269,2033-08-01,Hydro_Castaic[GwH],5.0,-6930.0,-207.0
3270,2033-09-01,Hydro_Castaic[GwH],2.0,-7055.0,-205.0
3271,2033-11-01,Hydro_Castaic[GwH],2.0,-7229.0,-203.0
3272,2033-12-01,Hydro_Castaic[GwH],-5.0,-7363.0,-208.0
3273,2034-03-01,Hydro_Castaic[GwH],5.0,-7608.0,-203.0
3274,2034-08-01,Hydro_Castaic[GwH],3.0,-8302.0,-200.0
3275,2034-09-01,Hydro_Castaic[GwH],3.0,-8161.0,-197.0
3276,2034-10-01,Hydro_Castaic[GwH],2.0,-8231.0,-195.0
3277,2034-11-01,Hydro_Castaic[GwH],2.0,-8396.0,-193.0
3278,2034-12-01,Hydro_Castaic[GwH],4.0,-8627.0,-189.0
3279,2035-01-01,Hydro_Castaic[GwH],-26.0,-8942.0,-215.0
3280,2035-04-01,Hydro_Castaic[GwH],-28.0,-9617.0,-243.0
3281,2035-05-01,Hydro_Castaic[GwH],-19.0,-10246.0,-262.0
3282,2036-01-01,Hydro_Castaic[GwH],6.0,-12184.0,-256.0
3283,2036-02-01,Hydro_Castaic[GwH],-30.0,-12315.0,-286.0
3284,2036-03-01,Hydro_Castaic[GwH],-33.0,-12489.0,-319.0
3285,2036-04-01,Hydro_Castaic[GwH],-14.0,-12729.0,-333.0
3286,2036-05-01,Hydro_Castaic[GwH],-3.0,-13129.0,-336.0
3287,2036-09-01,Hydro_Castaic[GwH],-1.0,-13923.0,-337.0
3288,2036-10-01,Hydro_Castaic[GwH],1.0,-14001.0,-336.0
3289,2036-11-01,Hydro_Castaic[GwH],1.0,-14092.0,-335.0
3290,2036-12-01,Hydro_Castaic[GwH],2.0,-14211.0,-333.0
3291,2037-01-01,Hydro_Castaic[GwH],-14.0,-14321.0,-347.0
3292,2037-04-01,Hydro_Castaic[GwH],-2.0,-14636.0,-349.0
3293,2037-05-01,Hydro_Castaic[GwH],1.0,-15001.0,-348.0
3294,2037-06-01,Hydro_Castaic[GwH],1.0,-15131.0,-347.0
3295,2037-07-01,Hydro_Castaic[GwH],1.0,-15217.0,-346.0
3296,2037-09-01,Hydro_Castaic[GwH],1.0,-15430.0,-345.0
3297,2037-10-01,Hydro_Castaic[GwH],1.0,-15545.0,-344.0
3298,2037-11-01,Hydro_Castaic[GwH],1.0,-15618.0,-343.0
3299,2037-12-01,Hydro_Castaic[GwH],4.0,-15751.0,-339.0
3300,2038-01-01,Hydro_Castaic[GwH],2.0,-15984.0,-337.0
3301,2038-02-01,Hydro_Castaic[GwH],-13.0,-16145.0,-350.0
3302,2038-04-01,Hydro_Castaic[GwH],4.0,-16561.0,-346.0
3303,2038-09-01,Hydro_Castaic[GwH],4.0,-17753.0,-342.0
3304,2038-10-01,Hydro_Castaic[GwH],7.0,-17837.0,-335.0
3305,2038-11-01,Hydro_Castaic[GwH],1.0,-17985.0,-334.0
3306,2038-12-01,Hydro_Castaic[GwH],-37.0,-18241.0,-371.0
