,Date,Location,Reduction_in_coverage,Running_total,Location_running_total
595,2060-11-01,Coverage_OUT_CA_SCE_CEN[Percent],9.0,-733.0,-1869.0
596,2061-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-37.0,-1154.0,-1906.0
597,2061-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-17.0,-940.0,-1923.0
598,2061-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-6.0,-779.0,-1929.0
599,2061-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,-802.0,-1945.0
600,2062-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,-553.0,-1969.0
601,2062-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-42.0,-554.0,-2011.0
602,2062-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,-324.0,-2023.0
603,2062-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-8.0,-342.0,-2031.0
604,2062-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,-361.0,-2043.0
605,2062-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-1.0,-181.0,-2044.0
606,2063-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-41.0,-260.0,-2085.0
607,2063-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-19.0,-116.0,-2104.0
608,2063-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-8.0,-29.0,-2112.0
609,2063-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-21.0,-53.0,-2133.0
610,2063-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-32.0,-104.0,-2165.0
611,2063-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-29.0,37.0,-2194.0
612,2064-04-01,Coverage_OUT_CA_SCE_CEN[Percent],-15.0,117.0,-2209.0
613,2064-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-55.0,-35.0,-2264.0
614,2064-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-66.0,-210.0,-2330.0
615,2064-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-46.0,-287.0,-2376.0
616,2064-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-41.0,-421.0,-2417.0
617,2064-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,-450.0,-2450.0
618,2064-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-45.0,-529.0,-2495.0
619,2065-05-01,Coverage_OUT_CA_SCE_CEN[Percent],28.0,-968.0,-2467.0
620,2065-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-16.0,-862.0,-2483.0
621,2065-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-53.0,-958.0,-2536.0
622,2065-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-40.0,-1136.0,-2576.0
623,2065-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-56.0,-1299.0,-2632.0
624,2065-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-60.0,-1518.0,-2692.0
625,2065-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-43.0,-1498.0,-2735.0
626,2066-03-01,Coverage_OUT_CA_SCE_CEN[Percent],12.0,-1399.0,-2723.0
627,2066-04-01,Coverage_OUT_CA_SCE_CEN[Percent],52.0,-1264.0,-2671.0
628,2066-05-01,Coverage_OUT_CA_SCE_CEN[Percent],59.0,-1045.0,-2612.0
629,2066-06-01,Coverage_OUT_CA_SCE_CEN[Percent],66.0,-627.0,-2546.0
630,2066-07-01,Coverage_OUT_CA_SCE_CEN[Percent],45.0,-324.0,-2501.0
631,2066-08-01,Coverage_OUT_CA_SCE_CEN[Percent],41.0,-95.0,-2460.0
632,2066-09-01,Coverage_OUT_CA_SCE_CEN[Percent],49.0,144.0,-2411.0
633,2066-10-01,Coverage_OUT_CA_SCE_CEN[Percent],44.0,371.0,-2367.0
634,2066-11-01,Coverage_OUT_CA_SCE_CEN[Percent],51.0,776.0,-2316.0
635,2067-04-01,Coverage_OUT_CA_SCE_CEN[Percent],23.0,1313.0,-2293.0
636,2067-05-01,Coverage_OUT_CA_SCE_CEN[Percent],53.0,1553.0,-2240.0
637,2067-06-01,Coverage_OUT_CA_SCE_CEN[Percent],38.0,1908.0,-2202.0
638,2067-07-01,Coverage_OUT_CA_SCE_CEN[Percent],48.0,2108.0,-2154.0
639,2067-08-01,Coverage_OUT_CA_SCE_CEN[Percent],26.0,2407.0,-2128.0
640,2067-09-01,Coverage_OUT_CA_SCE_CEN[Percent],16.0,2563.0,-2112.0
641,2067-10-01,Coverage_OUT_CA_SCE_CEN[Percent],24.0,2711.0,-2088.0
642,2067-11-01,Coverage_OUT_CA_SCE_CEN[Percent],11.0,3068.0,-2077.0
643,2067-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,3177.0,-2101.0
644,2068-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-6.0,2988.0,-2107.0
645,2068-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-10.0,2959.0,-2117.0
646,2068-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-3.0,2966.0,-2120.0
647,2068-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,2967.0,-2134.0
648,2068-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,2925.0,-2164.0
649,2068-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-30.0,2964.0,-2194.0
650,2068-12-01,Coverage_OUT_CA_SCE_CEN[Percent],36.0,3258.0,-2158.0
651,2069-05-01,Coverage_OUT_CA_SCE_CEN[Percent],-24.0,3212.0,-2182.0
652,2069-06-01,Coverage_OUT_CA_SCE_CEN[Percent],-12.0,3170.0,-2194.0
653,2069-07-01,Coverage_OUT_CA_SCE_CEN[Percent],-14.0,3209.0,-2208.0
654,2069-08-01,Coverage_OUT_CA_SCE_CEN[Percent],-31.0,3096.0,-2239.0
655,2069-09-01,Coverage_OUT_CA_SCE_CEN[Percent],-35.0,2979.0,-2274.0
656,2069-10-01,Coverage_OUT_CA_SCE_CEN[Percent],-33.0,2930.0,-2307.0
657,2069-11-01,Coverage_OUT_CA_SCE_CEN[Percent],-32.0,2784.0,-2339.0
658,2069-12-01,Coverage_OUT_CA_SCE_CEN[Percent],-18.0,2550.0,-2357.0
659,2070-03-01,Coverage_OUT_CA_SCE_CEN[Percent],13.0,2389.0,-2344.0
660,2070-04-01,Coverage_OUT_CA_SCE_CEN[Percent],42.0,2487.0,-2302.0
661,2070-05-01,Coverage_OUT_CA_SCE_CEN[Percent],55.0,2663.0,-2247.0
662,2070-06-01,Coverage_OUT_CA_SCE_CEN[Percent],46.0,2849.0,-2201.0
663,2070-07-01,Coverage_OUT_CA_SCE_CEN[Percent],43.0,3301.0,-2158.0
664,2070-08-01,Coverage_OUT_CA_SCE_CEN[Percent],35.0,3440.0,-2123.0
665,2070-09-01,Coverage_OUT_CA_SCE_CEN[Percent],39.0,3610.0,-2084.0
666,2070-10-01,Coverage_OUT_CA_SCE_CEN[Percent],49.0,3953.0,-2035.0
667,2070-11-01,Coverage_OUT_CA_SCE_CEN[Percent],54.0,4195.0,-1981.0
668,2070-12-01,Coverage_OUT_CA_SCE_CEN[Percent],33.0,4244.0,-1948.0
669,2011-05-01,Coverage_OUT_CA_SCE_S[Percent],3.0,3.0,3.0
670,2011-06-01,Coverage_OUT_CA_SCE_S[Percent],15.0,28.0,18.0
671,2011-07-01,Coverage_OUT_CA_SCE_S[Percent],11.0,61.0,29.0
672,2011-09-01,Coverage_OUT_CA_SCE_S[Percent],5.0,-111.0,34.0
673,2011-10-01,Coverage_OUT_CA_SCE_S[Percent],17.0,-158.0,51.0
674,2012-05-01,Coverage_OUT_CA_SCE_S[Percent],-1.0,-265.0,50.0
675,2012-06-01,Coverage_OUT_CA_SCE_S[Percent],-3.0,-271.0,47.0
676,2012-10-01,Coverage_OUT_CA_SCE_S[Percent],-18.0,-531.0,29.0
677,2012-11-01,Coverage_OUT_CA_SCE_S[Percent],-2.0,-632.0,27.0
678,2013-04-01,Coverage_OUT_CA_SCE_S[Percent],-9.0,-759.0,18.0
679,2013-05-01,Coverage_OUT_CA_SCE_S[Percent],-3.0,-833.0,15.0
680,2013-06-01,Coverage_OUT_CA_SCE_S[Percent],-25.0,-880.0,-10.0
681,2013-07-01,Coverage_OUT_CA_SCE_S[Percent],-24.0,-1048.0,-34.0
682,2013-08-01,Coverage_OUT_CA_SCE_S[Percent],-2.0,-1099.0,-36.0
683,2013-09-01,Coverage_OUT_CA_SCE_S[Percent],-11.0,-1170.0,-47.0
684,2013-10-01,Coverage_OUT_CA_SCE_S[Percent],-29.0,-1082.0,-76.0
685,2013-11-01,Coverage_OUT_CA_SCE_S[Percent],-21.0,-1081.0,-97.0
686,2014-04-01,Coverage_OUT_CA_SCE_S[Percent],-17.0,-1027.0,-114.0
687,2014-05-01,Coverage_OUT_CA_SCE_S[Percent],-3.0,-1031.0,-117.0
688,2014-06-01,Coverage_OUT_CA_SCE_S[Percent],-2.0,-1025.0,-119.0
689,2014-07-01,Coverage_OUT_CA_SCE_S[Percent],6.0,-943.0,-113.0
690,2014-08-01,Coverage_OUT_CA_SCE_S[Percent],-1.0,-943.0,-114.0
691,2014-09-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,-950.0,-118.0
692,2014-10-01,Coverage_OUT_CA_SCE_S[Percent],27.0,-900.0,-91.0
693,2015-04-01,Coverage_OUT_CA_SCE_S[Percent],-2.0,-815.0,-93.0
694,2015-05-01,Coverage_OUT_CA_SCE_S[Percent],-15.0,-846.0,-108.0
695,2015-06-01,Coverage_OUT_CA_SCE_S[Percent],-5.0,-822.0,-113.0
696,2016-04-01,Coverage_OUT_CA_SCE_S[Percent],-13.0,-601.0,-126.0
697,2016-05-01,Coverage_OUT_CA_SCE_S[Percent],-49.0,-708.0,-175.0
698,2016-06-01,Coverage_OUT_CA_SCE_S[Percent],-28.0,-777.0,-203.0
699,2016-08-01,Coverage_OUT_CA_SCE_S[Percent],-6.0,-990.0,-209.0
700,2016-09-01,Coverage_OUT_CA_SCE_S[Percent],-17.0,-1036.0,-226.0
701,2016-10-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,-1043.0,-246.0
702,2017-06-01,Coverage_OUT_CA_SCE_S[Percent],-19.0,-1343.0,-265.0
703,2018-06-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,-1052.0,-272.0
704,2019-05-01,Coverage_OUT_CA_SCE_S[Percent],38.0,-808.0,-234.0
705,2019-06-01,Coverage_OUT_CA_SCE_S[Percent],17.0,-723.0,-217.0
706,2020-05-01,Coverage_OUT_CA_SCE_S[Percent],5.0,676.0,-212.0
707,2020-06-01,Coverage_OUT_CA_SCE_S[Percent],2.0,723.0,-210.0
708,2020-07-01,Coverage_OUT_CA_SCE_S[Percent],28.0,1008.0,-182.0
709,2020-08-01,Coverage_OUT_CA_SCE_S[Percent],8.0,1069.0,-174.0
710,2020-09-01,Coverage_OUT_CA_SCE_S[Percent],12.0,1261.0,-162.0
711,2021-04-01,Coverage_OUT_CA_SCE_S[Percent],-21.0,979.0,-183.0
712,2021-05-01,Coverage_OUT_CA_SCE_S[Percent],20.0,1015.0,-163.0
713,2021-06-01,Coverage_OUT_CA_SCE_S[Percent],22.0,1091.0,-141.0
714,2021-07-01,Coverage_OUT_CA_SCE_S[Percent],-14.0,1039.0,-155.0
715,2021-08-01,Coverage_OUT_CA_SCE_S[Percent],-14.0,950.0,-169.0
716,2021-09-01,Coverage_OUT_CA_SCE_S[Percent],24.0,899.0,-145.0
717,2021-10-01,Coverage_OUT_CA_SCE_S[Percent],34.0,865.0,-111.0
718,2021-11-01,Coverage_OUT_CA_SCE_S[Percent],10.0,849.0,-101.0
719,2022-05-01,Coverage_OUT_CA_SCE_S[Percent],9.0,766.0,-92.0
720,2022-06-01,Coverage_OUT_CA_SCE_S[Percent],26.0,863.0,-66.0
721,2023-04-01,Coverage_OUT_CA_SCE_S[Percent],17.0,1186.0,-49.0
722,2023-05-01,Coverage_OUT_CA_SCE_S[Percent],50.0,1300.0,1.0
723,2023-06-01,Coverage_OUT_CA_SCE_S[Percent],43.0,1408.0,44.0
724,2023-07-01,Coverage_OUT_CA_SCE_S[Percent],22.0,1492.0,66.0
725,2023-08-01,Coverage_OUT_CA_SCE_S[Percent],17.0,1538.0,83.0
726,2023-09-01,Coverage_OUT_CA_SCE_S[Percent],-11.0,1531.0,72.0
727,2023-10-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,1518.0,52.0
728,2023-11-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,1661.0,32.0
729,2024-04-01,Coverage_OUT_CA_SCE_S[Percent],18.0,1605.0,50.0
730,2024-05-01,Coverage_OUT_CA_SCE_S[Percent],53.0,1738.0,103.0
731,2024-06-01,Coverage_OUT_CA_SCE_S[Percent],26.0,1902.0,129.0
732,2025-05-01,Coverage_OUT_CA_SCE_S[Percent],-39.0,2682.0,90.0
733,2025-07-01,Coverage_OUT_CA_SCE_S[Percent],10.0,2720.0,100.0
734,2025-08-01,Coverage_OUT_CA_SCE_S[Percent],9.0,2764.0,109.0
735,2025-09-01,Coverage_OUT_CA_SCE_S[Percent],5.0,2849.0,114.0
736,2025-10-01,Coverage_OUT_CA_SCE_S[Percent],5.0,2865.0,119.0
737,2025-11-01,Coverage_OUT_CA_SCE_S[Percent],-5.0,3025.0,114.0
738,2026-05-01,Coverage_OUT_CA_SCE_S[Percent],28.0,2793.0,142.0
739,2026-06-01,Coverage_OUT_CA_SCE_S[Percent],21.0,2851.0,163.0
740,2028-05-01,Coverage_OUT_CA_SCE_S[Percent],1.0,2794.0,164.0
741,2029-04-01,Coverage_OUT_CA_SCE_S[Percent],17.0,2524.0,181.0
742,2029-05-01,Coverage_OUT_CA_SCE_S[Percent],19.0,2592.0,200.0
743,2029-06-01,Coverage_OUT_CA_SCE_S[Percent],29.0,2656.0,229.0
744,2029-07-01,Coverage_OUT_CA_SCE_S[Percent],14.0,2826.0,243.0
745,2029-08-01,Coverage_OUT_CA_SCE_S[Percent],2.0,2920.0,245.0
746,2029-10-01,Coverage_OUT_CA_SCE_S[Percent],4.0,3501.0,249.0
747,2029-11-01,Coverage_OUT_CA_SCE_S[Percent],29.0,3652.0,278.0
748,2030-05-01,Coverage_OUT_CA_SCE_S[Percent],28.0,4002.0,306.0
749,2030-06-01,Coverage_OUT_CA_SCE_S[Percent],19.0,4097.0,325.0
750,2030-07-01,Coverage_OUT_CA_SCE_S[Percent],16.0,4208.0,341.0
751,2030-08-01,Coverage_OUT_CA_SCE_S[Percent],2.0,4234.0,343.0
752,2030-09-01,Coverage_OUT_CA_SCE_S[Percent],11.0,4316.0,354.0
753,2030-10-01,Coverage_OUT_CA_SCE_S[Percent],22.0,4417.0,376.0
754,2030-11-01,Coverage_OUT_CA_SCE_S[Percent],15.0,4359.0,391.0
755,2031-05-01,Coverage_OUT_CA_SCE_S[Percent],-39.0,4319.0,352.0
756,2031-06-01,Coverage_OUT_CA_SCE_S[Percent],-29.0,4215.0,323.0
757,2031-07-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,4145.0,301.0
758,2031-08-01,Coverage_OUT_CA_SCE_S[Percent],-13.0,4085.0,288.0
759,2031-09-01,Coverage_OUT_CA_SCE_S[Percent],-26.0,3955.0,262.0
760,2031-10-01,Coverage_OUT_CA_SCE_S[Percent],-19.0,3748.0,243.0
761,2031-11-01,Coverage_OUT_CA_SCE_S[Percent],-14.0,3504.0,229.0
762,2032-04-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,2898.0,225.0
763,2032-05-01,Coverage_OUT_CA_SCE_S[Percent],-42.0,2799.0,183.0
764,2032-06-01,Coverage_OUT_CA_SCE_S[Percent],-46.0,2612.0,137.0
765,2032-07-01,Coverage_OUT_CA_SCE_S[Percent],-24.0,2197.0,113.0
766,2032-08-01,Coverage_OUT_CA_SCE_S[Percent],-14.0,1980.0,99.0
767,2032-09-01,Coverage_OUT_CA_SCE_S[Percent],-26.0,1791.0,73.0
768,2032-10-01,Coverage_OUT_CA_SCE_S[Percent],-38.0,1412.0,35.0
769,2032-11-01,Coverage_OUT_CA_SCE_S[Percent],-32.0,983.0,3.0
770,2033-04-01,Coverage_OUT_CA_SCE_S[Percent],-26.0,445.0,-23.0
771,2033-05-01,Coverage_OUT_CA_SCE_S[Percent],-50.0,321.0,-73.0
772,2033-06-01,Coverage_OUT_CA_SCE_S[Percent],-54.0,166.0,-127.0
773,2033-07-01,Coverage_OUT_CA_SCE_S[Percent],-33.0,-73.0,-160.0
774,2033-08-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,-237.0,-182.0
775,2033-09-01,Coverage_OUT_CA_SCE_S[Percent],-30.0,-420.0,-212.0
776,2033-10-01,Coverage_OUT_CA_SCE_S[Percent],-39.0,-608.0,-251.0
777,2033-11-01,Coverage_OUT_CA_SCE_S[Percent],-38.0,-978.0,-289.0
778,2033-12-01,Coverage_OUT_CA_SCE_S[Percent],-12.0,-1252.0,-301.0
779,2034-04-01,Coverage_OUT_CA_SCE_S[Percent],-34.0,-1366.0,-335.0
780,2034-05-01,Coverage_OUT_CA_SCE_S[Percent],1.0,-1430.0,-334.0
781,2034-06-01,Coverage_OUT_CA_SCE_S[Percent],-5.0,-1439.0,-339.0
782,2034-07-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,-1411.0,-346.0
783,2034-08-01,Coverage_OUT_CA_SCE_S[Percent],-18.0,-1398.0,-364.0
784,2034-09-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,-1400.0,-386.0
785,2034-10-01,Coverage_OUT_CA_SCE_S[Percent],-21.0,-1422.0,-407.0
786,2034-11-01,Coverage_OUT_CA_SCE_S[Percent],-21.0,-1662.0,-428.0
787,2034-12-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,-1744.0,-435.0
788,2035-05-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,-1689.0,-442.0
789,2035-06-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,-1638.0,-446.0
790,2035-07-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,-1515.0,-468.0
791,2035-08-01,Coverage_OUT_CA_SCE_S[Percent],1.0,-1423.0,-467.0
792,2035-09-01,Coverage_OUT_CA_SCE_S[Percent],4.0,-1338.0,-463.0
793,2035-10-01,Coverage_OUT_CA_SCE_S[Percent],10.0,-1255.0,-453.0
794,2035-11-01,Coverage_OUT_CA_SCE_S[Percent],13.0,-1463.0,-440.0
795,2035-12-01,Coverage_OUT_CA_SCE_S[Percent],10.0,-1491.0,-430.0
796,2036-01-01,Coverage_OUT_CA_SCE_S[Percent],13.0,-1557.0,-417.0
797,2036-04-01,Coverage_OUT_CA_SCE_S[Percent],33.0,-1471.0,-384.0
798,2036-05-01,Coverage_OUT_CA_SCE_S[Percent],13.0,-1356.0,-371.0
799,2036-06-01,Coverage_OUT_CA_SCE_S[Percent],13.0,-1098.0,-358.0
800,2036-07-01,Coverage_OUT_CA_SCE_S[Percent],13.0,-952.0,-345.0
801,2036-08-01,Coverage_OUT_CA_SCE_S[Percent],4.0,-898.0,-341.0
802,2036-09-01,Coverage_OUT_CA_SCE_S[Percent],6.0,-890.0,-335.0
803,2036-10-01,Coverage_OUT_CA_SCE_S[Percent],-16.0,-881.0,-351.0
804,2036-11-01,Coverage_OUT_CA_SCE_S[Percent],-3.0,-851.0,-354.0
805,2037-05-01,Coverage_OUT_CA_SCE_S[Percent],44.0,-1029.0,-310.0
806,2037-06-01,Coverage_OUT_CA_SCE_S[Percent],43.0,-832.0,-267.0
807,2037-07-01,Coverage_OUT_CA_SCE_S[Percent],30.0,-468.0,-237.0
808,2037-08-01,Coverage_OUT_CA_SCE_S[Percent],6.0,-281.0,-231.0
809,2037-09-01,Coverage_OUT_CA_SCE_S[Percent],19.0,-49.0,-212.0
810,2037-10-01,Coverage_OUT_CA_SCE_S[Percent],22.0,231.0,-190.0
811,2037-11-01,Coverage_OUT_CA_SCE_S[Percent],18.0,514.0,-172.0
812,2038-05-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,628.0,-194.0
813,2038-06-01,Coverage_OUT_CA_SCE_S[Percent],-16.0,762.0,-210.0
814,2038-07-01,Coverage_OUT_CA_SCE_S[Percent],-27.0,815.0,-237.0
815,2038-08-01,Coverage_OUT_CA_SCE_S[Percent],-16.0,745.0,-253.0
816,2038-09-01,Coverage_OUT_CA_SCE_S[Percent],-27.0,631.0,-280.0
817,2038-10-01,Coverage_OUT_CA_SCE_S[Percent],-34.0,496.0,-314.0
818,2038-11-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,591.0,-334.0
819,2039-05-01,Coverage_OUT_CA_SCE_S[Percent],34.0,643.0,-300.0
820,2039-06-01,Coverage_OUT_CA_SCE_S[Percent],29.0,758.0,-271.0
821,2040-05-01,Coverage_OUT_CA_SCE_S[Percent],43.0,1825.0,-228.0
822,2040-06-01,Coverage_OUT_CA_SCE_S[Percent],16.0,2051.0,-212.0
823,2040-07-01,Coverage_OUT_CA_SCE_S[Percent],1.0,2186.0,-211.0
824,2040-10-01,Coverage_OUT_CA_SCE_S[Percent],10.0,2569.0,-201.0
825,2041-05-01,Coverage_OUT_CA_SCE_S[Percent],20.0,2779.0,-181.0
826,2041-06-01,Coverage_OUT_CA_SCE_S[Percent],7.0,2982.0,-174.0
827,2041-07-01,Coverage_OUT_CA_SCE_S[Percent],3.0,3270.0,-171.0
828,2042-06-01,Coverage_OUT_CA_SCE_S[Percent],28.0,4110.0,-143.0
829,2043-04-01,Coverage_OUT_CA_SCE_S[Percent],30.0,5095.0,-113.0
830,2043-05-01,Coverage_OUT_CA_SCE_S[Percent],16.0,5205.0,-97.0
831,2043-06-01,Coverage_OUT_CA_SCE_S[Percent],6.0,5385.0,-91.0
832,2043-07-01,Coverage_OUT_CA_SCE_S[Percent],38.0,5663.0,-53.0
833,2043-08-01,Coverage_OUT_CA_SCE_S[Percent],19.0,5824.0,-34.0
834,2043-09-01,Coverage_OUT_CA_SCE_S[Percent],30.0,6020.0,-4.0
835,2043-10-01,Coverage_OUT_CA_SCE_S[Percent],48.0,6371.0,44.0
836,2043-11-01,Coverage_OUT_CA_SCE_S[Percent],28.0,6288.0,72.0
837,2044-04-01,Coverage_OUT_CA_SCE_S[Percent],49.0,6181.0,121.0
838,2044-05-01,Coverage_OUT_CA_SCE_S[Percent],18.0,6321.0,139.0
839,2044-06-01,Coverage_OUT_CA_SCE_S[Percent],24.0,6377.0,163.0
840,2044-07-01,Coverage_OUT_CA_SCE_S[Percent],12.0,6369.0,175.0
841,2044-08-01,Coverage_OUT_CA_SCE_S[Percent],3.0,6401.0,178.0
842,2044-09-01,Coverage_OUT_CA_SCE_S[Percent],6.0,6447.0,184.0
843,2044-10-01,Coverage_OUT_CA_SCE_S[Percent],13.0,6659.0,197.0
844,2044-11-01,Coverage_OUT_CA_SCE_S[Percent],8.0,6708.0,205.0
845,2045-05-01,Coverage_OUT_CA_SCE_S[Percent],-48.0,6437.0,157.0
846,2045-06-01,Coverage_OUT_CA_SCE_S[Percent],-15.0,6386.0,142.0
847,2045-07-01,Coverage_OUT_CA_SCE_S[Percent],-5.0,6153.0,137.0
848,2045-08-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,6070.0,133.0
849,2045-09-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,5961.0,129.0
850,2045-10-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,5854.0,125.0
851,2045-11-01,Coverage_OUT_CA_SCE_S[Percent],-33.0,5626.0,92.0
852,2046-04-01,Coverage_OUT_CA_SCE_S[Percent],-46.0,5090.0,46.0
853,2046-05-01,Coverage_OUT_CA_SCE_S[Percent],-21.0,5036.0,25.0
854,2046-06-01,Coverage_OUT_CA_SCE_S[Percent],-31.0,4989.0,-6.0
855,2046-07-01,Coverage_OUT_CA_SCE_S[Percent],-39.0,4829.0,-45.0
856,2046-08-01,Coverage_OUT_CA_SCE_S[Percent],-33.0,4712.0,-78.0
857,2046-09-01,Coverage_OUT_CA_SCE_S[Percent],-43.0,4543.0,-121.0
858,2046-10-01,Coverage_OUT_CA_SCE_S[Percent],-51.0,4148.0,-172.0
859,2046-11-01,Coverage_OUT_CA_SCE_S[Percent],-40.0,3730.0,-212.0
860,2047-05-01,Coverage_OUT_CA_SCE_S[Percent],47.0,3177.0,-165.0
861,2047-06-01,Coverage_OUT_CA_SCE_S[Percent],11.0,3189.0,-154.0
862,2047-07-01,Coverage_OUT_CA_SCE_S[Percent],6.0,3032.0,-148.0
863,2047-09-01,Coverage_OUT_CA_SCE_S[Percent],-8.0,2984.0,-156.0
864,2047-10-01,Coverage_OUT_CA_SCE_S[Percent],-14.0,2857.0,-170.0
865,2047-11-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,2649.0,-177.0
866,2048-04-01,Coverage_OUT_CA_SCE_S[Percent],-19.0,2263.0,-196.0
867,2048-05-01,Coverage_OUT_CA_SCE_S[Percent],-54.0,2125.0,-250.0
868,2048-06-01,Coverage_OUT_CA_SCE_S[Percent],-47.0,1984.0,-297.0
869,2048-07-01,Coverage_OUT_CA_SCE_S[Percent],-16.0,1984.0,-313.0
870,2048-09-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,1793.0,-317.0
871,2049-05-01,Coverage_OUT_CA_SCE_S[Percent],7.0,1179.0,-310.0
872,2049-06-01,Coverage_OUT_CA_SCE_S[Percent],6.0,1232.0,-304.0
873,2049-10-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,1264.0,-308.0
874,2049-11-01,Coverage_OUT_CA_SCE_S[Percent],-8.0,1181.0,-316.0
875,2050-06-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,1259.0,-323.0
876,2050-10-01,Coverage_OUT_CA_SCE_S[Percent],-1.0,1306.0,-324.0
877,2051-04-01,Coverage_OUT_CA_SCE_S[Percent],4.0,1273.0,-320.0
878,2051-05-01,Coverage_OUT_CA_SCE_S[Percent],-7.0,1250.0,-327.0
879,2051-06-01,Coverage_OUT_CA_SCE_S[Percent],-6.0,1377.0,-333.0
880,2051-07-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,1350.0,-337.0
881,2051-08-01,Coverage_OUT_CA_SCE_S[Percent],-32.0,1137.0,-369.0
882,2051-09-01,Coverage_OUT_CA_SCE_S[Percent],-36.0,1003.0,-405.0
883,2051-10-01,Coverage_OUT_CA_SCE_S[Percent],-45.0,846.0,-450.0
884,2051-11-01,Coverage_OUT_CA_SCE_S[Percent],-34.0,893.0,-484.0
885,2051-12-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,812.0,-504.0
886,2052-04-01,Coverage_OUT_CA_SCE_S[Percent],-39.0,673.0,-543.0
887,2052-05-01,Coverage_OUT_CA_SCE_S[Percent],-6.0,697.0,-549.0
888,2052-06-01,Coverage_OUT_CA_SCE_S[Percent],-20.0,735.0,-569.0
889,2052-07-01,Coverage_OUT_CA_SCE_S[Percent],-31.0,663.0,-600.0
890,2052-08-01,Coverage_OUT_CA_SCE_S[Percent],-34.0,503.0,-634.0
891,2052-09-01,Coverage_OUT_CA_SCE_S[Percent],-25.0,366.0,-659.0
892,2052-10-01,Coverage_OUT_CA_SCE_S[Percent],-27.0,232.0,-686.0
893,2052-11-01,Coverage_OUT_CA_SCE_S[Percent],-25.0,327.0,-711.0
894,2053-01-01,Coverage_OUT_CA_SCE_S[Percent],-4.0,240.0,-715.0
895,2053-04-01,Coverage_OUT_CA_SCE_S[Percent],-38.0,116.0,-753.0
896,2053-05-01,Coverage_OUT_CA_SCE_S[Percent],-8.0,58.0,-761.0
897,2053-06-01,Coverage_OUT_CA_SCE_S[Percent],-22.0,82.0,-783.0
